,Age (decade),Education Years,Income,Gender,Income Binary
26887,30.0,>12, >50K, Male,1
28232,60.0,9, <=50K, Male,0
19968,40.0,>12, >50K, Male,1
14717,60.0,9, >50K, Male,1
29432,30.0,12, <=50K, Male,0
4740,30.0,>12, >50K, Male,1
31530,50.0,6, <=50K, Male,0
24737,60.0,9, <=50K, Male,0
10820,30.0,>12, <=50K, Female,0
8497,30.0,>12, >50K, Female,1
6405,40.0,<6, <=50K, Female,0
22885,20.0,10, <=50K, Female,0
10370,20.0,11, <=50K, Male,0
20819,30.0,>12, >50K, Male,1
2630,40.0,8, <=50K, Male,0
3682,30.0,10, <=50K, Male,0
24424,20.0,>12, >50K, Male,0
6721,60.0,<6, <=50K, Male,0
30217,50.0,>12, >50K, Male,1
25904,30.0,>12, >50K, Male,1
6789,20.0,>12, <=50K, Female,1
6516,40.0,10, <=50K, Female,0
18818,20.0,12, <=50K, Female,0
25127,20.0,9, <=50K, Male,0
18903,20.0,>12, <=50K, Female,0
8094,10.0,6, <=50K, Male,0
6840,50.0,9, <=50K, Male,0
8266,40.0,>12, >50K, Male,1
10135,20.0,>12, <=50K, Female,0
22438,20.0,9, <=50K, Male,0
8041,30.0,10, <=50K, Female,0
18175,50.0,9, <=50K, Male,0
26996,60.0,9, <=50K, Male,0
25891,40.0,9, <=50K, Male,0
28662,40.0,10, <=50K, Male,0
24559,10.0,9, <=50K, Female,0
19423,20.0,>12, <=50K, Male,0
13201,20.0,<6, >50K, Male,1
9052,20.0,9, <=50K, Female,0
10848,30.0,9, >50K, Male,1
7389,20.0,>12, <=50K, Male,0
29694,50.0,>12, <=50K, Female,1
6365,50.0,9, <=50K, Male,0
29060,30.0,9, >50K, Male,1
17307,30.0,9, >50K, Male,1
13048,20.0,>12, <=50K, Female,0
847,30.0,>12, >50K, Male,1
31985,40.0,>12, <=50K, Male,0
20878,60.0,12, <=50K, Female,1
18516,10.0,7, <=50K, Male,0
25626,20.0,10, <=50K, Male,0
27521,40.0,>12, <=50K, Female,0
16394,30.0,>12, <=50K, Male,0
23550,60.0,9, >50K, Male,1
27374,40.0,>12, <=50K, Male,0
6467,60.0,7, <=50K, Male,0
30058,50.0,9, >50K, Male,1
4488,20.0,11, <=50K, Female,1
2174,40.0,9, <=50K, Male,0
3001,50.0,<6, <=50K, Male,0
13565,40.0,>12, <=50K, Male,0
15688,40.0,12, <=50K, Male,0
9839,50.0,<6, <=50K, Female,0
7383,50.0,9, >50K, Male,0
4393,10.0,10, <=50K, Male,0
28900,20.0,10, >50K, Female,1
7894,10.0,<6, <=50K, Male,0
28875,40.0,10, >50K, Female,1
9420,30.0,9, <=50K, Male,0
23450,40.0,10, <=50K, Female,0
17429,40.0,>12, >50K, Male,1
24601,50.0,10, >50K, Male,1
30788,60.0,>12, >50K, Male,1
5620,40.0,10, >50K, Male,1
16221,20.0,10, <=50K, Female,0
10314,30.0,>12, <=50K, Male,0
28428,30.0,<6, >50K, Male,1
24945,50.0,6, <=50K, Male,0
12262,50.0,9, >50K, Male,1
11693,50.0,9, <=50K, Male,0
13265,40.0,9, >50K, Male,1
24759,50.0,<6, <=50K, Male,0
7865,50.0,9, <=50K, Male,0
7601,50.0,10, <=50K, Male,0
734,40.0,10, <=50K, Female,0
13647,40.0,9, <=50K, Male,0
22608,30.0,11, >50K, Male,1
24383,30.0,7, <=50K, Male,0
19562,60.0,7, <=50K, Female,1
16985,50.0,7, <=50K, Male,0
20050,30.0,10, <=50K, Male,0
6286,20.0,10, <=50K, Female,0
20896,40.0,>12, <=50K, Male,0
25827,50.0,>12, <=50K, Female,1
28672,20.0,10, <=50K, Male,0
20351,20.0,9, <=50K, Male,0
30346,40.0,9, <=50K, Female,0
9818,50.0,9, <=50K, Male,0
3010,40.0,9, <=50K, Female,1
30379,20.0,10, <=50K, Female,0
27886,50.0,9, >50K, Male,1
21294,20.0,>12, <=50K, Female,0
25587,20.0,>12, <=50K, Female,0
16025,30.0,>12, >50K, Male,0
17712,30.0,9, <=50K, Male,0
12123,20.0,10, <=50K, Male,0
12589,50.0,9, <=50K, Female,1
5330,50.0,>12, <=50K, Male,0
14230,60.0,9, <=50K, Female,0
14511,50.0,9, >50K, Male,1
17660,20.0,10, <=50K, Male,0
4134,30.0,9, <=50K, Female,0
25618,40.0,>12, >50K, Male,1
28697,>=70,>12, <=50K, Female,0
14670,20.0,9, <=50K, Male,0
29621,30.0,9, <=50K, Male,0
11137,50.0,9, <=50K, Female,1
24894,60.0,>12, >50K, Male,1
27329,20.0,>12, >50K, Female,1
17043,30.0,10, <=50K, Male,0
11985,40.0,>12, >50K, Female,1
3307,50.0,9, <=50K, Female,0
31705,50.0,9, <=50K, Male,0
21490,10.0,10, <=50K, Male,0
23089,30.0,>12, >50K, Male,1
19132,50.0,10, <=50K, Male,0
11561,50.0,>12, >50K, Male,0
353,40.0,7, <=50K, Male,0
22349,20.0,9, <=50K, Male,0
20123,20.0,9, <=50K, Female,0
21150,40.0,10, >50K, Male,1
10186,50.0,>12, >50K, Male,1
5467,40.0,10, <=50K, Male,0
4738,20.0,10, <=50K, Male,0
31517,20.0,>12, <=50K, Male,0
14,40.0,11, >50K, Male,1
6615,30.0,>12, <=50K, Female,1
21563,30.0,>12, <=50K, Male,0
21846,20.0,9, <=50K, Male,0
30153,30.0,9, <=50K, Female,0
19213,20.0,10, <=50K, Male,0
3520,30.0,9, <=50K, Male,0
20435,50.0,9, >50K, Male,1
15959,60.0,9, <=50K, Female,0
30849,40.0,>12, <=50K, Male,0
7334,30.0,6, <=50K, Male,0
32458,30.0,>12, >50K, Male,1
22290,30.0,10, <=50K, Female,1
1802,50.0,10, <=50K, Female,0
2669,40.0,10, >50K, Female,1
9635,30.0,9, <=50K, Female,0
25706,20.0,>12, <=50K, Female,1
17041,20.0,9, <=50K, Male,0
17076,30.0,9, >50K, Male,1
11643,20.0,9, <=50K, Male,0
7224,30.0,11, <=50K, Male,0
8014,40.0,<6, <=50K, Male,0
31272,30.0,>12, >50K, Male,1
5352,20.0,9, <=50K, Male,0
1923,20.0,10, <=50K, Female,0
13441,30.0,9, <=50K, Male,0
16408,20.0,10, <=50K, Male,0
20941,10.0,10, <=50K, Female,0
31120,30.0,>12, <=50K, Male,0
6624,>=70,7, <=50K, Male,0
9066,20.0,12, >50K, Male,1
32077,30.0,11, >50K, Male,1
13022,50.0,<6, <=50K, Male,0
10954,60.0,6, <=50K, Female,0
11779,30.0,10, <=50K, Male,0
17070,30.0,11, <=50K, Female,0
18010,40.0,9, <=50K, Male,0
19288,40.0,>12, <=50K, Male,0
18365,30.0,10, <=50K, Female,0
13068,60.0,<6, <=50K, Male,0
12773,20.0,10, <=50K, Female,0
25777,60.0,>12, >50K, Male,0
4402,20.0,>12, <=50K, Female,0
22255,20.0,9, <=50K, Female,0
16745,30.0,9, <=50K, Male,0
17286,50.0,>12, >50K, Male,1
31734,>=70,6, <=50K, Male,0
28031,30.0,9, <=50K, Male,0
5251,30.0,>12, >50K, Female,1
26064,30.0,>12, <=50K, Male,0
6257,40.0,9, <=50K, Male,0
29885,40.0,9, <=50K, Male,0
32324,40.0,10, <=50K, Male,0
5148,30.0,<6, <=50K, Male,0
7841,20.0,9, <=50K, Female,0
31897,30.0,9, <=50K, Female,0
11122,20.0,<6, <=50K, Male,0
1340,30.0,>12, <=50K, Male,0
4214,40.0,9, <=50K, Male,0
3250,40.0,8, <=50K, Male,0
13398,50.0,9, <=50K, Male,0
8063,10.0,<6, <=50K, Male,0
13934,20.0,10, <=50K, Male,0
4438,60.0,>12, >50K, Male,1
4647,30.0,9, <=50K, Male,0
25298,40.0,11, <=50K, Female,0
27779,50.0,9, <=50K, Male,0
16622,50.0,10, >50K, Male,0
27524,30.0,9, <=50K, Male,0
25803,60.0,>12, >50K, Male,1
11343,30.0,9, >50K, Male,1
10769,30.0,>12, >50K, Male,1
11201,60.0,9, >50K, Male,1
31551,30.0,>12, <=50K, Male,0
17803,20.0,10, <=50K, Female,0
1965,20.0,9, <=50K, Female,0
10822,20.0,>12, >50K, Male,1
16011,30.0,9, <=50K, Female,0
9957,30.0,>12, <=50K, Male,0
31470,10.0,10, <=50K, Female,0
24777,50.0,10, <=50K, Female,1
21541,20.0,<6, <=50K, Male,0
29237,20.0,10, <=50K, Male,0
20708,20.0,>12, <=50K, Female,0
16569,60.0,9, >50K, Male,1
16319,20.0,9, <=50K, Male,0
26792,60.0,<6, <=50K, Male,0
30717,20.0,>12, <=50K, Female,0
31358,30.0,9, <=50K, Male,0
23844,50.0,>12, >50K, Male,1
26829,30.0,>12, <=50K, Male,0
12229,20.0,10, <=50K, Male,0
32375,50.0,9, >50K, Male,1
30453,20.0,10, <=50K, Male,0
30106,50.0,>12, >50K, Male,1
6678,30.0,9, <=50K, Male,0
18761,30.0,10, <=50K, Female,1
30779,60.0,9, <=50K, Female,0
12556,40.0,11, >50K, Male,1
23604,50.0,10, <=50K, Female,0
28433,40.0,>12, >50K, Male,1
21072,50.0,>12, <=50K, Male,0
16631,20.0,>12, >50K, Male,1
25423,30.0,>12, >50K, Male,1
12592,50.0,9, <=50K, Male,0
12408,50.0,9, <=50K, Female,0
2840,40.0,>12, >50K, Male,1
22749,60.0,>12, >50K, Male,1
23877,50.0,10, >50K, Male,1
31412,40.0,10, >50K, Female,1
22478,40.0,10, <=50K, Male,0
2038,40.0,10, <=50K, Male,0
20743,20.0,>12, <=50K, Male,0
25225,60.0,7, <=50K, Female,0
27633,30.0,12, >50K, Male,1
18905,40.0,<6, <=50K, Male,0
8715,60.0,9, <=50K, Male,0
13755,20.0,10, <=50K, Female,0
1742,50.0,<6, <=50K, Female,0
2564,10.0,10, <=50K, Male,0
11368,20.0,9, <=50K, Female,0
26910,20.0,9, <=50K, Male,0
15017,40.0,9, <=50K, Male,0
21378,30.0,>12, <=50K, Male,0
19429,30.0,10, <=50K, Male,0
11358,50.0,9, <=50K, Female,1
27549,20.0,10, <=50K, Female,0
1902,30.0,9, <=50K, Male,0
20599,40.0,>12, >50K, Male,1
11150,30.0,10, <=50K, Female,0
19772,50.0,9, >50K, Male,1
2911,20.0,10, <=50K, Female,0
23874,50.0,>12, >50K, Male,0
471,20.0,10, <=50K, Male,0
21033,40.0,>12, >50K, Male,1
20030,40.0,9, <=50K, Female,0
20317,40.0,>12, <=50K, Female,0
8512,20.0,9, <=50K, Female,0
27098,20.0,12, <=50K, Male,0
14140,20.0,>12, <=50K, Male,0
5043,40.0,>12, <=50K, Female,0
28926,30.0,10, >50K, Male,1
26957,40.0,12, >50K, Female,1
20753,40.0,9, <=50K, Male,0
30897,10.0,8, <=50K, Female,0
24281,30.0,>12, >50K, Female,1
8567,50.0,9, <=50K, Female,0
2508,30.0,9, >50K, Male,1
24321,40.0,9, >50K, Male,1
28847,50.0,10, <=50K, Female,0
12703,60.0,9, <=50K, Male,0
5488,50.0,12, >50K, Male,1
18057,20.0,10, <=50K, Female,0
1605,60.0,9, <=50K, Male,0
19372,30.0,9, <=50K, Male,0
12643,40.0,7, <=50K, Male,0
23867,30.0,10, >50K, Male,1
15997,60.0,9, <=50K, Female,0
11397,40.0,9, <=50K, Male,0
24202,20.0,9, <=50K, Male,0
26736,30.0,>12, <=50K, Male,0
3960,40.0,10, <=50K, Male,0
17231,50.0,<6, <=50K, Male,0
14594,50.0,9, >50K, Male,1
1523,20.0,10, <=50K, Female,0
9893,30.0,9, <=50K, Male,0
15543,50.0,>12, >50K, Male,0
963,30.0,7, <=50K, Female,0
7907,20.0,10, <=50K, Male,0
31730,50.0,10, >50K, Male,1
32446,50.0,9, <=50K, Female,0
7978,30.0,9, >50K, Male,1
15183,30.0,11, <=50K, Male,0
25723,10.0,6, <=50K, Female,0
32348,40.0,>12, <=50K, Male,0
20950,30.0,10, <=50K, Female,0
83,50.0,9, <=50K, Male,0
28146,40.0,11, <=50K, Male,0
9948,40.0,9, <=50K, Male,0
1096,60.0,6, <=50K, Male,0
11490,20.0,10, <=50K, Female,0
10666,20.0,12, <=50K, Male,0
26397,30.0,9, <=50K, Female,1
6202,30.0,11, <=50K, Male,0
3363,30.0,10, <=50K, Male,0
23081,40.0,12, <=50K, Female,1
21641,50.0,>12, >50K, Male,1
17907,10.0,7, <=50K, Female,0
10584,20.0,9, <=50K, Male,0
11066,30.0,10, >50K, Male,1
17439,40.0,9, <=50K, Male,0
5458,30.0,>12, >50K, Male,1
27087,30.0,>12, <=50K, Female,0
18569,>=70,10, <=50K, Male,0
18815,30.0,9, <=50K, Male,0
22731,60.0,12, <=50K, Female,0
4632,60.0,7, >50K, Male,0
12463,30.0,10, >50K, Male,1
30389,60.0,9, <=50K, Male,0
27037,30.0,9, >50K, Male,1
30148,50.0,<6, <=50K, Female,0
20141,20.0,10, <=50K, Male,0
1831,50.0,9, <=50K, Female,0
18760,40.0,<6, <=50K, Female,0
17730,30.0,9, <=50K, Male,0
30628,60.0,>12, >50K, Male,1
21537,50.0,9, <=50K, Male,0
5271,20.0,9, <=50K, Male,0
15165,50.0,9, >50K, Male,1
8225,30.0,>12, >50K, Male,1
24627,30.0,10, <=50K, Female,0
22343,60.0,10, <=50K, Female,0
8803,20.0,>12, <=50K, Female,0
17523,50.0,11, <=50K, Female,1
11691,30.0,<6, <=50K, Female,0
23514,30.0,9, <=50K, Female,0
12697,40.0,9, <=50K, Female,0
5447,20.0,10, <=50K, Female,0
4895,30.0,9, <=50K, Male,0
20194,40.0,9, <=50K, Male,0
31696,>=70,9, >50K, Male,1
16271,30.0,11, <=50K, Male,0
7407,30.0,9, <=50K, Male,0
25465,50.0,>12, >50K, Male,1
15801,30.0,11, <=50K, Male,0
24192,30.0,9, <=50K, Male,0
32208,50.0,10, <=50K, Male,0
20861,50.0,9, <=50K, Male,0
3584,20.0,>12, >50K, Female,1
10693,30.0,>12, >50K, Female,1
15562,30.0,>12, >50K, Male,1
9604,20.0,9, <=50K, Male,0
26037,20.0,9, >50K, Male,1
5408,30.0,10, >50K, Male,0
671,10.0,7, <=50K, Female,0
4530,60.0,10, <=50K, Female,0
19916,20.0,10, <=50K, Female,0
15978,20.0,10, <=50K, Male,0
16749,20.0,9, <=50K, Female,0
13605,30.0,7, <=50K, Male,0
795,20.0,10, <=50K, Male,0
16587,40.0,>12, <=50K, Male,0
858,30.0,>12, <=50K, Female,0
9550,40.0,9, <=50K, Male,0
5836,40.0,>12, >50K, Male,1
11746,40.0,10, <=50K, Female,1
25686,30.0,9, <=50K, Female,0
13488,30.0,11, <=50K, Female,1
28969,60.0,10, >50K, Male,1
18341,30.0,12, >50K, Male,1
7663,10.0,7, <=50K, Female,0
7730,40.0,<6, <=50K, Female,0
5513,50.0,9, <=50K, Female,0
13724,20.0,>12, <=50K, Female,0
28731,20.0,>12, <=50K, Female,0
17396,50.0,9, <=50K, Male,0
4904,10.0,7, <=50K, Male,0
5303,10.0,10, <=50K, Female,0
3940,60.0,>12, <=50K, Female,1
25698,40.0,>12, >50K, Male,1
27729,30.0,>12, <=50K, Female,0
15983,20.0,10, <=50K, Female,0
16984,>=70,10, <=50K, Female,1
14767,30.0,9, <=50K, Female,0
12154,30.0,9, <=50K, Female,0
22631,60.0,9, >50K, Male,1
11260,40.0,>12, >50K, Male,0
32380,40.0,10, <=50K, Female,0
2648,30.0,10, <=50K, Female,0
19814,60.0,9, <=50K, Male,0
9915,20.0,10, <=50K, Male,0
8367,50.0,11, >50K, Male,1
12405,10.0,9, <=50K, Female,0
9421,50.0,9, <=50K, Female,0
27617,50.0,9, <=50K, Male,0
7095,30.0,9, <=50K, Male,0
1105,30.0,9, <=50K, Female,0
24025,40.0,12, >50K, Male,1
21680,20.0,>12, >50K, Male,1
15370,30.0,9, >50K, Male,1
31992,40.0,9, >50K, Male,1
2206,50.0,9, >50K, Male,0
8520,30.0,9, <=50K, Male,0
25969,20.0,7, <=50K, Male,0
17798,20.0,10, <=50K, Male,0
30852,50.0,>12, >50K, Male,0
15535,60.0,10, <=50K, Male,0
1302,50.0,11, >50K, Female,1
14915,40.0,11, <=50K, Male,0
12499,20.0,9, <=50K, Female,0
9112,20.0,10, <=50K, Male,0
7724,40.0,>12, <=50K, Male,0
29089,30.0,9, <=50K, Male,0
14000,50.0,9, >50K, Male,1
5252,20.0,10, <=50K, Female,0
11995,20.0,>12, <=50K, Male,0
21728,20.0,>12, <=50K, Male,0
29159,30.0,9, <=50K, Male,0
22134,20.0,10, <=50K, Female,0
13656,30.0,9, <=50K, Female,0
10574,30.0,10, <=50K, Male,0
5012,30.0,>12, <=50K, Male,0
8742,50.0,>12, >50K, Male,1
24583,40.0,9, <=50K, Female,0
2677,30.0,10, <=50K, Male,0
3498,20.0,9, <=50K, Male,0
28134,30.0,>12, >50K, Male,0
1892,20.0,9, <=50K, Male,0
5874,50.0,10, <=50K, Male,0
23995,50.0,>12, >50K, Male,1
4489,20.0,12, <=50K, Male,0
54,40.0,9, <=50K, Male,0
4250,20.0,9, <=50K, Male,0
16349,40.0,10, <=50K, Female,1
10288,40.0,>12, <=50K, Male,0
14936,20.0,6, <=50K, Male,0
31477,40.0,9, <=50K, Female,0
32036,10.0,7, <=50K, Male,0
21529,40.0,>12, >50K, Male,1
3715,20.0,10, <=50K, Male,0
14985,50.0,>12, <=50K, Female,1
26038,60.0,>12, >50K, Male,1
539,30.0,9, <=50K, Female,0
20807,50.0,9, <=50K, Male,0
6224,50.0,>12, >50K, Female,1
29235,40.0,>12, <=50K, Male,0
4688,20.0,10, <=50K, Female,0
25399,40.0,>12, >50K, Male,1
5269,50.0,<6, >50K, Male,1
13359,30.0,6, >50K, Male,0
25061,40.0,10, >50K, Male,1
7287,30.0,9, >50K, Male,1
11367,40.0,>12, <=50K, Female,0
11987,20.0,>12, <=50K, Female,0
28289,30.0,9, <=50K, Male,0
17501,50.0,10, >50K, Male,1
411,20.0,9, <=50K, Female,0
12303,30.0,>12, >50K, Male,1
13044,40.0,9, <=50K, Female,0
15488,40.0,11, <=50K, Male,0
8021,40.0,10, >50K, Male,1
2124,40.0,<6, <=50K, Female,0
14048,40.0,9, >50K, Male,1
4234,30.0,10, <=50K, Female,0
10483,50.0,9, >50K, Male,1
12597,50.0,>12, >50K, Male,1
18129,40.0,11, >50K, Male,1
24256,20.0,9, >50K, Male,0
29318,20.0,10, <=50K, Male,0
26096,30.0,>12, >50K, Male,1
10305,30.0,9, <=50K, Male,0
30814,20.0,>12, <=50K, Female,0
6604,40.0,9, <=50K, Male,0
9181,30.0,>12, <=50K, Female,1
6738,30.0,12, <=50K, Male,0
3721,30.0,>12, >50K, Male,1
30236,20.0,12, <=50K, Female,0
26297,40.0,10, >50K, Male,1
10788,40.0,9, <=50K, Female,0
25269,30.0,9, <=50K, Male,0
31868,30.0,>12, <=50K, Female,1
8944,10.0,9, <=50K, Male,0
25188,50.0,<6, <=50K, Male,0
12422,10.0,7, <=50K, Female,0
4927,20.0,10, <=50K, Female,0
4830,50.0,<6, <=50K, Male,0
6717,50.0,9, <=50K, Male,0
8897,20.0,11, >50K, Female,1
615,30.0,9, <=50K, Male,0
15866,30.0,9, <=50K, Female,0
2984,20.0,10, <=50K, Female,0
30478,20.0,>12, <=50K, Male,0
11347,20.0,10, <=50K, Male,0
4560,20.0,10, <=50K, Male,0
14073,50.0,10, <=50K, Male,0
11905,>=70,<6, <=50K, Male,0
20080,40.0,11, <=50K, Male,0
15784,20.0,10, <=50K, Female,0
21709,20.0,>12, <=50K, Male,0
17906,40.0,10, <=50K, Male,0
29972,40.0,8, <=50K, Male,0
5416,>=70,9, <=50K, Male,0
4292,40.0,11, <=50K, Female,1
24659,60.0,>12, >50K, Male,1
13322,10.0,6, <=50K, Male,0
31540,60.0,9, <=50K, Male,0
1319,40.0,>12, >50K, Male,1
18073,>=70,>12, <=50K, Male,0
1866,20.0,10, <=50K, Male,0
20625,40.0,10, <=50K, Male,0
15287,20.0,12, <=50K, Female,0
21544,20.0,11, <=50K, Female,0
11975,30.0,>12, >50K, Female,1
28021,10.0,10, <=50K, Female,0
23277,30.0,10, <=50K, Female,0
5160,40.0,>12, >50K, Female,1
30196,20.0,10, <=50K, Female,0
26520,30.0,10, <=50K, Male,0
30598,40.0,11, <=50K, Male,0
20954,20.0,10, <=50K, Female,0
7647,20.0,10, <=50K, Female,0
21851,10.0,10, <=50K, Female,0
29113,40.0,>12, >50K, Male,1
20809,20.0,10, <=50K, Male,0
30319,10.0,7, <=50K, Male,0
3042,40.0,11, <=50K, Male,0
23248,60.0,>12, <=50K, Male,0
11010,30.0,>12, >50K, Male,1
18793,30.0,9, <=50K, Male,0
17421,40.0,>12, >50K, Male,0
1934,20.0,9, <=50K, Male,0
14247,50.0,>12, <=50K, Male,0
16284,50.0,12, >50K, Male,1
16621,50.0,>12, >50K, Female,1
17034,30.0,6, <=50K, Male,0
13562,30.0,9, <=50K, Male,0
21121,60.0,10, <=50K, Male,0
6751,50.0,>12, >50K, Male,0
25036,60.0,9, <=50K, Female,0
16897,40.0,9, >50K, Male,1
1121,40.0,9, <=50K, Female,0
14821,50.0,>12, >50K, Female,1
25488,20.0,10, <=50K, Male,0
4901,40.0,>12, <=50K, Male,0
13171,30.0,10, <=50K, Female,0
6300,>=70,10, <=50K, Male,0
8790,30.0,9, >50K, Female,1
4880,30.0,7, >50K, Male,1
27825,40.0,>12, >50K, Male,1
29437,40.0,6, <=50K, Male,0
14349,20.0,10, <=50K, Female,0
5642,50.0,7, <=50K, Male,0
4372,20.0,10, <=50K, Female,0
2306,40.0,10, <=50K, Male,0
11825,20.0,10, <=50K, Male,0
19639,40.0,9, <=50K, Female,0
966,30.0,10, >50K, Male,1
18307,30.0,<6, <=50K, Male,0
2410,50.0,6, <=50K, Male,0
29030,30.0,>12, >50K, Male,1
24863,60.0,9, <=50K, Male,0
5375,30.0,>12, <=50K, Female,1
29025,50.0,<6, <=50K, Male,0
26481,40.0,9, <=50K, Male,0
828,40.0,10, <=50K, Male,0
31129,30.0,9, <=50K, Female,0
11325,50.0,9, >50K, Male,1
10167,20.0,<6, <=50K, Male,0
26604,20.0,12, <=50K, Male,0
15505,30.0,9, <=50K, Male,0
32027,40.0,>12, >50K, Female,1
10202,30.0,10, >50K, Male,1
22217,50.0,9, <=50K, Male,0
8815,30.0,10, <=50K, Male,0
21038,30.0,>12, >50K, Male,1
12433,40.0,>12, >50K, Male,1
16115,20.0,10, <=50K, Male,0
28238,30.0,10, <=50K, Female,0
19910,30.0,9, <=50K, Male,0
10478,40.0,10, <=50K, Male,0
14861,60.0,11, >50K, Male,1
456,30.0,9, <=50K, Female,0
14977,40.0,9, >50K, Male,0
1297,40.0,12, <=50K, Male,0
1777,50.0,9, <=50K, Male,0
14319,10.0,7, <=50K, Male,0
22552,20.0,10, <=50K, Male,0
31048,30.0,>12, <=50K, Male,0
30176,40.0,11, <=50K, Male,0
26730,30.0,10, <=50K, Male,0
12760,20.0,10, <=50K, Female,0
22461,20.0,10, <=50K, Female,0
6924,30.0,>12, >50K, Male,1
18268,20.0,>12, <=50K, Male,0
17601,30.0,11, <=50K, Male,0
26763,60.0,9, <=50K, Male,0
2108,50.0,9, <=50K, Male,0
4694,40.0,10, >50K, Male,1
17703,20.0,>12, <=50K, Male,0
13103,40.0,9, <=50K, Male,0
18632,40.0,>12, >50K, Male,1
29744,60.0,>12, >50K, Male,1
8320,50.0,9, <=50K, Female,0
6989,30.0,9, <=50K, Male,0
18124,30.0,6, <=50K, Female,0
5987,30.0,7, <=50K, Female,0
9954,30.0,9, >50K, Male,1
7323,20.0,>12, <=50K, Male,0
32184,40.0,9, <=50K, Male,0
9983,20.0,9, <=50K, Male,0
13197,40.0,>12, >50K, Male,1
22977,50.0,9, <=50K, Female,0
25692,30.0,>12, <=50K, Female,1
691,20.0,10, <=50K, Female,0
2432,30.0,>12, <=50K, Male,0
28873,30.0,9, <=50K, Female,1
12089,30.0,10, <=50K, Female,0
586,20.0,10, <=50K, Male,0
20849,>=70,<6, <=50K, Female,0
20758,30.0,9, <=50K, Female,0
16868,50.0,12, <=50K, Male,0
21845,30.0,9, <=50K, Male,0
6186,40.0,>12, >50K, Female,1
4715,20.0,9, <=50K, Male,0
15826,60.0,10, <=50K, Female,0
24323,50.0,11, >50K, Male,1
18287,40.0,>12, >50K, Male,1
22888,20.0,9, <=50K, Male,0
11172,50.0,10, <=50K, Female,0
8460,20.0,>12, <=50K, Male,0
611,20.0,9, <=50K, Male,0
18629,40.0,>12, <=50K, Female,0
25711,20.0,9, <=50K, Male,0
29332,50.0,9, <=50K, Male,0
22916,60.0,10, <=50K, Male,0
13392,50.0,6, <=50K, Male,0
23927,20.0,6, <=50K, Male,0
32501,>=70,<6, <=50K, Male,0
20611,20.0,>12, <=50K, Female,0
19779,30.0,10, <=50K, Female,0
6289,30.0,9, >50K, Male,1
31468,30.0,>12, >50K, Male,1
10253,10.0,6, <=50K, Male,0
17657,30.0,11, <=50K, Male,0
6051,50.0,9, <=50K, Male,0
12491,10.0,10, <=50K, Female,1
11914,50.0,9, <=50K, Male,0
8467,40.0,>12, >50K, Male,1
30089,20.0,9, <=50K, Male,0
30761,60.0,10, <=50K, Male,0
25425,40.0,10, >50K, Male,1
4477,20.0,10, <=50K, Male,0
29443,50.0,7, <=50K, Male,0
944,20.0,9, <=50K, Male,0
5181,10.0,7, <=50K, Male,0
27928,60.0,9, >50K, Male,1
15798,40.0,9, <=50K, Male,0
15290,30.0,>12, >50K, Male,1
9140,>=70,>12, >50K, Male,1
21077,40.0,9, >50K, Male,0
18048,20.0,9, <=50K, Male,0
8340,40.0,10, >50K, Male,0
21342,20.0,>12, <=50K, Male,0
28227,40.0,<6, <=50K, Female,1
26875,20.0,10, <=50K, Male,0
15176,>=70,<6, <=50K, Male,0
30224,50.0,9, <=50K, Male,0
21463,40.0,>12, <=50K, Female,0
26156,30.0,9, <=50K, Male,0
19439,20.0,12, <=50K, Male,0
20099,20.0,10, <=50K, Female,0
7053,40.0,10, <=50K, Male,0
7569,10.0,7, <=50K, Female,0
23392,30.0,8, <=50K, Female,0
28502,10.0,10, <=50K, Female,0
18375,20.0,10, <=50K, Female,0
26396,30.0,>12, >50K, Male,1
18327,20.0,9, <=50K, Male,0
17400,50.0,9, <=50K, Male,0
1320,60.0,9, <=50K, Female,0
23407,20.0,9, <=50K, Male,0
29482,30.0,11, <=50K, Female,0
303,50.0,9, >50K, Male,1
5323,30.0,9, <=50K, Male,0
25011,30.0,9, <=50K, Male,0
15960,60.0,9, <=50K, Female,1
27919,40.0,9, <=50K, Male,0
4906,40.0,>12, >50K, Female,1
18729,30.0,>12, >50K, Male,1
20508,40.0,9, <=50K, Female,0
27460,20.0,9, <=50K, Male,0
3749,50.0,>12, >50K, Male,1
8624,30.0,>12, <=50K, Female,1
15280,30.0,12, <=50K, Male,0
4655,10.0,6, <=50K, Female,0
32229,20.0,10, <=50K, Female,0
8025,60.0,9, >50K, Male,1
1348,30.0,>12, >50K, Male,1
8263,50.0,10, >50K, Male,1
28126,30.0,>12, >50K, Male,1
29834,50.0,10, <=50K, Male,0
9796,30.0,9, <=50K, Male,0
16117,60.0,10, >50K, Male,1
17222,50.0,9, <=50K, Male,0
2310,50.0,<6, <=50K, Male,0
5233,40.0,10, <=50K, Male,0
4918,40.0,9, <=50K, Male,0
29709,30.0,9, <=50K, Male,0
21015,40.0,9, >50K, Female,1
19133,60.0,>12, >50K, Male,1
21561,60.0,7, <=50K, Male,0
15208,20.0,10, <=50K, Male,0
11990,60.0,9, >50K, Male,1
11519,40.0,9, <=50K, Male,0
17459,20.0,>12, <=50K, Female,0
8342,30.0,9, <=50K, Male,0
13363,20.0,9, <=50K, Male,0
25753,30.0,10, <=50K, Male,0
25097,50.0,>12, <=50K, Male,0
17584,20.0,10, <=50K, Male,0
