,Age (decade),Education Years,Income,Gender,Income Binary
2029,30.0,>12, <=50K, Male,0
3330,30.0,9, <=50K, Male,0
4178,40.0,9, <=50K, Male,0
2371,60.0,>12, <=50K, Male,0
3177,20.0,9, <=50K, Male,0
19370,50.0,9, >50K, Male,1
28758,60.0,>12, <=50K, Female,0
26712,>=70,9, <=50K, Male,0
4575,30.0,>12, >50K, Female,1
29864,40.0,9, <=50K, Male,0
15934,30.0,9, <=50K, Female,0
10908,60.0,11, <=50K, Female,0
29338,40.0,9, <=50K, Male,0
20880,>=70,<6, <=50K, Male,0
28480,40.0,12, <=50K, Male,0
24125,50.0,>12, >50K, Male,1
16013,40.0,10, <=50K, Female,0
1507,40.0,9, <=50K, Male,0
24864,50.0,10, >50K, Female,1
5899,20.0,10, <=50K, Male,0
27815,30.0,8, <=50K, Male,0
24644,30.0,9, <=50K, Female,0
18124,30.0,6, <=50K, Female,0
10078,40.0,9, <=50K, Male,0
3659,30.0,9, >50K, Male,1
5616,20.0,9, <=50K, Female,0
22934,20.0,7, <=50K, Male,0
6985,50.0,>12, >50K, Male,0
13647,40.0,9, <=50K, Male,0
29789,20.0,>12, >50K, Male,0
15486,50.0,9, <=50K, Female,0
20886,20.0,6, <=50K, Male,0
2010,30.0,>12, <=50K, Female,0
26704,40.0,9, >50K, Male,1
13679,30.0,10, <=50K, Male,0
18666,40.0,9, <=50K, Male,0
4192,30.0,9, <=50K, Male,0
17919,40.0,>12, <=50K, Male,0
20348,20.0,>12, <=50K, Female,0
25963,60.0,10, >50K, Male,1
13790,50.0,>12, <=50K, Male,0
10302,20.0,9, <=50K, Male,0
29888,20.0,>12, <=50K, Male,0
9350,50.0,11, <=50K, Female,1
11046,20.0,9, <=50K, Male,0
6576,30.0,>12, >50K, Male,1
24231,20.0,9, <=50K, Male,0
17336,50.0,12, >50K, Male,1
25241,20.0,>12, <=50K, Male,0
9375,60.0,7, <=50K, Male,0
20031,60.0,<6, <=50K, Female,1
29815,30.0,10, <=50K, Male,0
2564,10.0,10, <=50K, Male,0
6862,50.0,12, >50K, Male,1
23588,10.0,9, <=50K, Male,0
31281,40.0,9, <=50K, Male,0
29550,30.0,9, <=50K, Male,0
9870,20.0,10, <=50K, Female,0
20596,30.0,7, <=50K, Male,0
19358,30.0,9, <=50K, Female,0
30487,60.0,9, <=50K, Male,0
25069,40.0,12, >50K, Male,1
13633,60.0,9, <=50K, Male,0
24527,60.0,7, <=50K, Male,0
6320,30.0,11, <=50K, Male,0
23166,20.0,12, <=50K, Female,0
27588,20.0,10, <=50K, Male,0
7391,40.0,11, <=50K, Male,0
457,30.0,10, <=50K, Male,0
20508,40.0,9, <=50K, Female,0
27263,20.0,6, <=50K, Female,0
29909,40.0,10, >50K, Male,1
20796,30.0,9, <=50K, Male,0
18263,20.0,>12, <=50K, Female,0
6860,10.0,10, <=50K, Female,0
10169,20.0,10, <=50K, Female,0
31907,40.0,>12, >50K, Male,1
2608,20.0,10, <=50K, Female,0
24762,50.0,>12, <=50K, Male,0
25157,20.0,11, <=50K, Female,0
4644,30.0,10, <=50K, Male,0
14581,30.0,9, <=50K, Male,0
26474,30.0,9, <=50K, Female,0
5615,40.0,10, <=50K, Female,0
16702,40.0,>12, >50K, Male,1
23986,30.0,10, >50K, Male,1
1968,50.0,6, <=50K, Male,0
17651,30.0,9, <=50K, Male,0
21369,20.0,10, <=50K, Male,0
30362,30.0,11, <=50K, Female,0
13487,20.0,>12, <=50K, Male,0
19165,60.0,10, <=50K, Male,0
6991,50.0,>12, >50K, Female,1
22817,30.0,12, >50K, Female,1
30889,10.0,8, <=50K, Male,0
29739,30.0,>12, <=50K, Female,1
7000,20.0,>12, >50K, Male,1
15649,30.0,11, <=50K, Male,0
22842,20.0,9, <=50K, Female,0
7170,20.0,>12, <=50K, Male,0
30395,20.0,10, <=50K, Male,0
8813,40.0,9, <=50K, Male,0
7709,30.0,>12, >50K, Male,1
3846,20.0,10, <=50K, Female,0
28676,20.0,9, <=50K, Male,0
3673,30.0,12, >50K, Male,0
29154,30.0,>12, >50K, Female,1
8530,20.0,12, <=50K, Female,0
25677,30.0,9, <=50K, Male,0
19749,40.0,9, <=50K, Female,1
8360,40.0,10, >50K, Female,1
13830,50.0,9, >50K, Male,1
4907,30.0,10, <=50K, Female,0
24320,40.0,9, >50K, Male,1
16906,30.0,>12, >50K, Male,1
1940,30.0,10, <=50K, Male,0
18305,20.0,10, <=50K, Male,0
30415,40.0,10, <=50K, Female,0
10041,40.0,<6, >50K, Male,1
7330,30.0,>12, <=50K, Male,0
7475,30.0,9, <=50K, Male,0
15757,50.0,>12, >50K, Male,1
9510,40.0,8, <=50K, Female,0
31655,40.0,>12, >50K, Male,1
10301,20.0,11, <=50K, Male,0
11065,20.0,<6, <=50K, Male,0
27471,40.0,>12, >50K, Male,0
23500,30.0,9, <=50K, Male,0
5450,20.0,10, <=50K, Female,0
28190,10.0,9, <=50K, Male,0
15064,20.0,10, <=50K, Female,0
31140,20.0,6, <=50K, Male,0
12404,20.0,9, <=50K, Male,0
22347,20.0,10, <=50K, Female,0
11348,20.0,7, <=50K, Male,0
24217,20.0,9, <=50K, Male,0
20917,50.0,9, <=50K, Male,0
28475,50.0,>12, >50K, Male,1
21004,40.0,9, <=50K, Female,0
28476,>=70,11, <=50K, Female,1
1219,30.0,>12, >50K, Male,1
12820,30.0,9, <=50K, Female,0
1410,40.0,9, <=50K, Female,0
509,30.0,9, <=50K, Female,0
30266,50.0,>12, >50K, Male,1
30236,10.0,>12, <=50K, Female,1
16890,20.0,10, <=50K, Female,0
16314,50.0,9, <=50K, Female,0
25117,30.0,9, <=50K, Male,0
7726,50.0,10, <=50K, Male,0
31662,50.0,10, <=50K, Female,1
3336,30.0,10, >50K, Female,1
25344,10.0,9, <=50K, Female,0
8633,20.0,7, >50K, Male,0
12995,10.0,10, <=50K, Female,0
3440,30.0,10, <=50K, Male,0
15278,40.0,10, >50K, Male,1
8792,50.0,9, >50K, Male,1
23876,50.0,8, <=50K, Male,0
20667,30.0,>12, <=50K, Female,0
7761,20.0,12, <=50K, Male,0
5169,40.0,9, >50K, Male,1
29662,60.0,>12, <=50K, Male,0
9854,60.0,9, <=50K, Male,0
27337,30.0,10, <=50K, Female,0
18440,60.0,9, >50K, Male,1
12926,20.0,6, <=50K, Female,0
29998,40.0,9, <=50K, Male,0
1837,>=70,9, <=50K, Male,0
13801,30.0,>12, <=50K, Male,0
30134,40.0,9, <=50K, Male,0
18301,30.0,10, <=50K, Female,0
732,20.0,11, <=50K, Male,0
9071,50.0,9, <=50K, Male,0
18705,30.0,11, <=50K, Male,0
7587,30.0,9, <=50K, Male,0
30,20.0,12, <=50K, Male,0
31835,20.0,>12, <=50K, Male,0
12387,30.0,<6, <=50K, Male,0
2051,50.0,>12, >50K, Male,1
12242,40.0,>12, <=50K, Male,0
17842,50.0,9, >50K, Male,1
32059,50.0,10, <=50K, Male,0
28404,40.0,9, <=50K, Male,0
13646,60.0,9, <=50K, Male,0
23694,30.0,11, <=50K, Male,0
26139,20.0,9, <=50K, Male,0
12525,60.0,<6, >50K, Male,1
4522,20.0,10, <=50K, Female,0
25309,40.0,10, <=50K, Female,0
7640,40.0,<6, <=50K, Male,0
30273,30.0,9, >50K, Male,1
3833,40.0,10, <=50K, Male,0
1862,60.0,>12, >50K, Male,1
3992,50.0,9, >50K, Male,1
17872,40.0,9, <=50K, Male,0
29318,20.0,10, <=50K, Male,0
22577,40.0,9, <=50K, Male,0
24589,20.0,10, <=50K, Female,0
1436,20.0,>12, <=50K, Male,0
16125,20.0,6, <=50K, Male,0
5361,10.0,6, <=50K, Male,0
12897,30.0,11, <=50K, Female,0
12601,40.0,>12, <=50K, Male,0
31704,40.0,9, <=50K, Male,0
30585,50.0,11, >50K, Male,1
15134,20.0,10, <=50K, Female,0
11826,40.0,>12, >50K, Male,0
18369,30.0,>12, <=50K, Female,0
6124,40.0,9, >50K, Male,1
1213,50.0,>12, >50K, Male,0
4350,30.0,9, <=50K, Male,0
15365,20.0,>12, >50K, Female,1
12727,20.0,10, <=50K, Female,0
9513,20.0,10, <=50K, Male,0
24599,20.0,10, >50K, Male,1
8950,20.0,>12, <=50K, Female,1
28037,20.0,9, <=50K, Female,0
11099,>=70,9, <=50K, Male,0
32422,40.0,9, <=50K, Female,0
23464,>=70,10, >50K, Male,1
16076,50.0,<6, <=50K, Male,0
2297,30.0,>12, <=50K, Female,0
197,40.0,>12, >50K, Female,1
28753,20.0,7, <=50K, Female,0
17390,20.0,6, <=50K, Male,0
12518,60.0,>12, <=50K, Male,0
1764,40.0,>12, >50K, Female,1
25932,60.0,9, <=50K, Male,0
7197,30.0,9, <=50K, Female,0
1455,50.0,9, <=50K, Female,0
21865,60.0,8, <=50K, Male,0
9961,20.0,9, <=50K, Female,0
24590,30.0,9, >50K, Male,1
20518,50.0,7, >50K, Male,0
7464,20.0,>12, >50K, Male,1
15344,10.0,7, <=50K, Female,0
18967,30.0,9, <=50K, Male,0
3004,20.0,12, <=50K, Female,0
18820,50.0,10, <=50K, Male,0
10267,20.0,9, >50K, Male,1
3366,30.0,7, <=50K, Male,0
28919,50.0,10, >50K, Male,1
12888,30.0,11, <=50K, Male,0
8165,40.0,9, <=50K, Female,0
13053,20.0,>12, <=50K, Female,0
18585,20.0,9, <=50K, Male,0
4772,60.0,10, >50K, Female,1
9292,40.0,<6, <=50K, Male,0
16795,60.0,9, <=50K, Female,0
2658,40.0,9, <=50K, Male,0
28713,20.0,10, <=50K, Male,0
1429,50.0,9, >50K, Male,1
17213,50.0,>12, <=50K, Male,0
26060,50.0,>12, >50K, Female,1
31557,30.0,10, <=50K, Male,0
3986,30.0,9, <=50K, Female,0
21721,30.0,11, <=50K, Female,0
19663,50.0,9, <=50K, Male,0
3880,50.0,10, >50K, Male,1
3638,20.0,9, <=50K, Male,0
7639,10.0,10, <=50K, Female,0
15253,30.0,>12, >50K, Male,1
31259,30.0,10, <=50K, Female,1
20060,20.0,>12, <=50K, Female,0
29793,40.0,10, <=50K, Male,0
12128,40.0,9, <=50K, Male,0
18062,40.0,>12, >50K, Male,1
13144,30.0,7, <=50K, Male,0
29771,50.0,10, >50K, Male,1
14375,20.0,9, <=50K, Male,0
15839,20.0,7, >50K, Male,1
5563,30.0,9, <=50K, Male,0
21334,20.0,9, <=50K, Male,0
19702,30.0,9, >50K, Male,1
22439,30.0,>12, >50K, Male,1
11443,30.0,9, <=50K, Male,0
7978,30.0,9, >50K, Male,1
23094,30.0,11, <=50K, Male,0
14455,30.0,10, <=50K, Female,0
10270,30.0,9, <=50K, Male,0
12927,20.0,9, <=50K, Male,0
11515,60.0,>12, <=50K, Male,0
25290,50.0,>12, >50K, Male,1
6497,30.0,9, <=50K, Male,0
20036,60.0,>12, <=50K, Female,1
28685,30.0,<6, <=50K, Male,0
26579,40.0,11, <=50K, Female,1
30932,40.0,>12, >50K, Male,1
5243,50.0,12, <=50K, Female,1
12627,60.0,10, <=50K, Male,0
22508,20.0,10, <=50K, Male,0
8224,20.0,>12, <=50K, Male,0
12274,30.0,9, <=50K, Male,0
2056,30.0,11, >50K, Male,1
23066,40.0,>12, <=50K, Male,0
7342,30.0,10, >50K, Male,1
30589,30.0,9, <=50K, Male,0
31879,20.0,9, <=50K, Male,0
24153,40.0,9, <=50K, Male,0
31909,20.0,9, <=50K, Male,0
6023,30.0,9, <=50K, Male,0
25081,30.0,9, <=50K, Male,0
5592,30.0,10, <=50K, Male,0
8715,60.0,9, <=50K, Male,0
7591,30.0,9, >50K, Male,1
22344,20.0,10, <=50K, Male,0
25028,20.0,<6, <=50K, Male,0
13048,20.0,>12, <=50K, Female,0
25450,20.0,6, <=50K, Male,0
17572,20.0,11, <=50K, Female,0
1914,40.0,10, <=50K, Male,0
4039,30.0,9, <=50K, Male,0
1516,40.0,9, >50K, Male,1
15340,20.0,>12, <=50K, Male,0
27309,30.0,8, <=50K, Female,1
25100,40.0,<6, <=50K, Female,0
8500,40.0,>12, >50K, Male,1
19042,30.0,>12, <=50K, Male,0
19071,60.0,10, <=50K, Female,0
10290,50.0,>12, >50K, Male,1
30007,30.0,10, <=50K, Female,0
30836,30.0,>12, <=50K, Male,0
23750,60.0,10, <=50K, Female,0
17012,10.0,7, <=50K, Female,0
11575,30.0,9, <=50K, Female,0
2778,30.0,9, <=50K, Female,0
26108,30.0,>12, <=50K, Male,0
6461,>=70,10, <=50K, Female,0
8659,30.0,10, <=50K, Male,0
4707,20.0,6, <=50K, Male,0
7448,20.0,9, <=50K, Female,0
30747,60.0,9, <=50K, Female,0
9772,30.0,10, <=50K, Female,0
628,30.0,10, >50K, Male,1
8794,30.0,9, <=50K, Male,0
32014,20.0,>12, <=50K, Female,0
6684,30.0,9, <=50K, Male,0
27449,50.0,10, <=50K, Male,0
24615,40.0,10, <=50K, Female,0
7880,50.0,9, <=50K, Male,0
2559,40.0,10, <=50K, Female,1
14277,40.0,>12, >50K, Male,1
21701,20.0,>12, >50K, Female,1
3961,60.0,9, <=50K, Male,0
21260,50.0,>12, >50K, Female,1
17177,20.0,10, <=50K, Male,0
8358,40.0,9, <=50K, Female,0
1244,30.0,10, <=50K, Male,0
10229,30.0,9, <=50K, Female,0
16210,60.0,6, <=50K, Male,0
16385,20.0,>12, <=50K, Male,0
30964,40.0,9, >50K, Male,1
9848,50.0,6, <=50K, Female,0
17570,40.0,>12, <=50K, Female,1
9232,60.0,>12, >50K, Male,1
19761,20.0,10, <=50K, Male,0
27575,50.0,8, <=50K, Female,0
6204,40.0,7, <=50K, Male,0
31913,10.0,9, <=50K, Male,0
6490,60.0,9, <=50K, Male,0
15485,50.0,>12, <=50K, Male,0
7867,20.0,9, >50K, Male,1
7719,60.0,10, <=50K, Female,0
29932,50.0,9, <=50K, Male,0
10576,50.0,>12, >50K, Male,1
14317,40.0,10, <=50K, Female,0
28197,40.0,>12, >50K, Male,1
2349,20.0,10, <=50K, Male,0
20772,>=70,8, <=50K, Female,1
7068,20.0,9, <=50K, Male,0
10776,50.0,9, >50K, Male,1
23799,20.0,11, <=50K, Female,1
14906,50.0,>12, <=50K, Male,0
19933,20.0,10, <=50K, Female,0
6091,50.0,9, <=50K, Male,0
29627,30.0,9, >50K, Male,1
83,50.0,9, <=50K, Male,0
21549,20.0,6, <=50K, Female,0
20668,50.0,10, <=50K, Female,0
25699,20.0,10, >50K, Male,1
26279,20.0,<6, <=50K, Male,0
13453,20.0,>12, <=50K, Female,0
23970,40.0,>12, >50K, Male,1
29715,20.0,10, <=50K, Male,0
4405,40.0,>12, >50K, Male,1
8968,60.0,<6, <=50K, Male,0
24858,50.0,10, >50K, Male,0
25610,50.0,10, >50K, Male,1
10149,40.0,>12, <=50K, Female,1
4021,10.0,10, <=50K, Female,0
12963,20.0,10, <=50K, Male,0
20032,30.0,10, <=50K, Male,0
22118,20.0,7, <=50K, Male,0
16737,40.0,>12, <=50K, Male,0
23977,30.0,10, >50K, Male,1
22991,30.0,>12, >50K, Male,1
19080,40.0,10, >50K, Male,1
28682,40.0,9, <=50K, Male,0
28756,20.0,10, <=50K, Female,0
20807,50.0,9, <=50K, Male,0
24297,30.0,>12, >50K, Female,1
6595,40.0,>12, >50K, Female,1
3534,20.0,10, <=50K, Male,0
528,30.0,9, <=50K, Male,0
2063,40.0,>12, >50K, Male,1
30824,30.0,>12, >50K, Female,1
18625,20.0,10, <=50K, Male,0
1641,40.0,>12, >50K, Male,1
102,40.0,>12, <=50K, Female,0
16162,30.0,<6, <=50K, Male,0
2566,50.0,9, <=50K, Male,0
20621,40.0,>12, <=50K, Male,0
593,30.0,>12, >50K, Male,1
16963,50.0,>12, <=50K, Male,0
22176,30.0,11, <=50K, Male,0
30270,20.0,10, <=50K, Male,0
190,30.0,10, <=50K, Female,0
793,20.0,9, <=50K, Female,0
20926,20.0,9, <=50K, Male,0
14986,40.0,9, <=50K, Male,0
22309,30.0,10, >50K, Female,1
6469,50.0,10, <=50K, Female,1
5916,>=70,7, <=50K, Male,0
27876,40.0,>12, >50K, Male,1
22303,10.0,9, <=50K, Male,0
17036,30.0,9, <=50K, Male,0
27901,20.0,>12, <=50K, Female,0
13958,10.0,10, <=50K, Female,0
15247,50.0,9, <=50K, Male,0
28250,50.0,9, <=50K, Male,0
16928,20.0,>12, <=50K, Female,0
30739,30.0,>12, <=50K, Female,0
19488,30.0,11, <=50K, Female,1
26506,>=70,<6, <=50K, Male,0
19262,20.0,>12, <=50K, Female,0
32182,50.0,9, <=50K, Male,0
28279,30.0,10, <=50K, Male,0
11530,20.0,>12, >50K, Male,1
3140,40.0,9, >50K, Male,1
13049,20.0,9, <=50K, Male,0
4799,50.0,>12, <=50K, Male,0
32113,50.0,<6, <=50K, Male,0
3018,20.0,9, <=50K, Male,0
1668,50.0,9, <=50K, Male,0
31203,10.0,8, <=50K, Female,1
9930,30.0,>12, >50K, Female,1
10877,30.0,9, <=50K, Male,0
25872,20.0,<6, <=50K, Male,0
14431,20.0,9, <=50K, Male,0
25541,10.0,6, <=50K, Female,0
9,40.0,>12, >50K, Male,1
11185,40.0,>12, >50K, Male,1
9271,20.0,9, <=50K, Male,0
13748,30.0,>12, >50K, Male,1
9736,60.0,10, >50K, Male,1
21885,40.0,>12, >50K, Female,1
31497,20.0,9, <=50K, Male,0
4015,20.0,10, <=50K, Male,0
955,40.0,7, <=50K, Male,0
31091,20.0,9, <=50K, Male,0
10892,20.0,10, <=50K, Female,0
32159,40.0,>12, <=50K, Female,1
6828,30.0,10, <=50K, Female,0
20885,10.0,9, <=50K, Female,0
4872,30.0,9, >50K, Male,1
61,30.0,<6, <=50K, Male,0
26614,30.0,10, >50K, Male,1
18834,30.0,>12, <=50K, Male,0
1066,30.0,>12, >50K, Male,1
27897,30.0,9, >50K, Female,1
10723,10.0,9, <=50K, Male,0
6763,40.0,>12, >50K, Male,1
4044,10.0,10, <=50K, Female,0
32495,20.0,10, <=50K, Male,0
29207,20.0,>12, <=50K, Male,0
8926,>=70,9, <=50K, Male,0
16573,30.0,>12, <=50K, Female,0
10937,30.0,>12, >50K, Male,1
28235,30.0,<6, <=50K, Female,1
18846,30.0,10, <=50K, Male,0
3231,50.0,10, <=50K, Male,0
25371,30.0,10, <=50K, Male,0
17089,20.0,9, <=50K, Female,0
26172,50.0,11, >50K, Male,1
26668,30.0,9, <=50K, Male,0
5831,40.0,>12, >50K, Male,1
11376,60.0,9, <=50K, Male,0
20485,40.0,>12, <=50K, Male,0
5439,30.0,9, <=50K, Male,0
29287,20.0,>12, <=50K, Female,0
2031,60.0,10, >50K, Female,1
9830,10.0,7, <=50K, Male,0
28540,40.0,10, <=50K, Female,0
24509,30.0,9, <=50K, Male,0
9142,>=70,9, >50K, Male,0
6168,20.0,10, <=50K, Male,0
11692,30.0,10, <=50K, Male,0
28555,50.0,10, <=50K, Female,0
20591,30.0,10, <=50K, Male,0
14223,40.0,9, <=50K, Female,0
14394,40.0,>12, >50K, Female,1
9618,30.0,10, <=50K, Female,0
1619,30.0,9, <=50K, Male,0
24832,20.0,>12, <=50K, Male,0
21967,20.0,10, <=50K, Female,0
31177,50.0,9, <=50K, Female,0
20947,30.0,11, <=50K, Male,0
1054,30.0,10, <=50K, Male,0
30435,40.0,10, <=50K, Female,1
28535,20.0,>12, <=50K, Male,0
17273,50.0,9, <=50K, Female,0
5369,30.0,10, <=50K, Male,0
4543,30.0,9, >50K, Male,1
28030,10.0,9, <=50K, Male,0
16231,40.0,>12, <=50K, Male,0
29381,60.0,<6, <=50K, Female,0
2326,30.0,10, <=50K, Male,0
11827,30.0,10, <=50K, Male,0
29208,30.0,12, <=50K, Male,0
32454,50.0,10, <=50K, Female,0
22820,40.0,9, <=50K, Female,0
29343,10.0,7, <=50K, Male,0
3188,50.0,9, <=50K, Female,0
11994,40.0,9, <=50K, Female,0
12457,20.0,9, <=50K, Male,0
32544,30.0,>12, <=50K, Female,1
35,40.0,7, <=50K, Male,0
7372,20.0,10, <=50K, Male,0
24873,10.0,9, <=50K, Male,0
3167,30.0,>12, >50K, Male,1
28703,20.0,9, >50K, Male,1
802,60.0,8, <=50K, Male,0
15381,40.0,9, >50K, Male,1
21801,40.0,10, <=50K, Male,0
2507,50.0,>12, <=50K, Male,0
31074,20.0,9, <=50K, Female,0
20609,30.0,11, >50K, Male,1
29977,40.0,>12, >50K, Male,1
14691,20.0,6, <=50K, Female,0
9455,20.0,9, <=50K, Male,0
3599,40.0,10, >50K, Male,1
7178,20.0,9, <=50K, Female,0
11084,10.0,6, <=50K, Male,0
27232,40.0,12, >50K, Male,1
17203,30.0,9, <=50K, Female,0
20462,50.0,10, <=50K, Female,0
1611,30.0,12, >50K, Female,1
12818,40.0,10, >50K, Male,1
8777,40.0,6, <=50K, Male,0
7361,40.0,8, <=50K, Female,1
29574,60.0,9, <=50K, Male,0
8071,10.0,7, <=50K, Male,0
13510,50.0,10, >50K, Male,1
20107,60.0,9, <=50K, Male,0
28508,30.0,>12, <=50K, Male,0
28189,30.0,10, <=50K, Male,0
2682,60.0,>12, <=50K, Male,0
30612,30.0,9, <=50K, Male,0
25621,20.0,>12, <=50K, Male,0
21158,20.0,>12, <=50K, Male,0
26150,60.0,>12, >50K, Male,1
19808,30.0,9, <=50K, Female,0
29804,60.0,6, <=50K, Male,0
9670,10.0,9, <=50K, Female,0
29314,30.0,10, <=50K, Female,0
18008,>=70,9, <=50K, Female,0
15575,40.0,10, <=50K, Male,0
26394,40.0,10, <=50K, Female,0
14444,20.0,9, <=50K, Male,0
3333,40.0,9, >50K, Male,1
26481,40.0,9, <=50K, Male,0
16455,20.0,10, <=50K, Female,0
31314,40.0,6, <=50K, Female,0
5621,30.0,10, <=50K, Male,0
28131,10.0,9, <=50K, Male,0
9759,40.0,10, <=50K, Male,0
26786,30.0,9, <=50K, Male,0
29477,40.0,10, <=50K, Male,0
5001,50.0,>12, <=50K, Female,1
27412,10.0,7, <=50K, Male,0
27312,40.0,>12, <=50K, Male,0
4426,20.0,9, <=50K, Male,0
4526,40.0,<6, <=50K, Female,0
9807,50.0,>12, <=50K, Male,0
20430,10.0,<6, <=50K, Female,1
6005,40.0,>12, >50K, Male,1
29256,50.0,9, <=50K, Male,0
11343,30.0,9, >50K, Male,1
3093,40.0,>12, >50K, Male,1
27346,40.0,>12, <=50K, Male,0
21244,50.0,>12, >50K, Female,1
11333,40.0,9, <=50K, Female,0
10620,30.0,7, <=50K, Male,0
3229,40.0,<6, <=50K, Male,0
25352,60.0,9, <=50K, Male,0
31209,30.0,11, <=50K, Male,0
16102,30.0,10, >50K, Male,1
26429,40.0,10, >50K, Male,1
7371,40.0,>12, >50K, Male,1
29626,20.0,>12, >50K, Male,1
15477,60.0,10, >50K, Male,1
12951,10.0,6, <=50K, Male,0
6470,20.0,>12, <=50K, Female,0
10164,20.0,9, <=50K, Female,0
18292,50.0,9, <=50K, Male,0
26045,30.0,9, <=50K, Male,0
5185,20.0,10, <=50K, Male,0
13193,60.0,10, <=50K, Male,0
16691,40.0,9, <=50K, Female,0
18439,50.0,9, <=50K, Male,0
14153,30.0,10, <=50K, Male,0
31180,>=70,11, >50K, Male,1
21095,60.0,<6, <=50K, Female,0
11861,40.0,10, <=50K, Female,0
24394,20.0,>12, >50K, Male,1
3100,40.0,9, <=50K, Male,0
19731,30.0,>12, <=50K, Female,0
3576,10.0,7, <=50K, Female,0
12956,10.0,7, <=50K, Female,0
3217,50.0,>12, >50K, Male,1
16754,20.0,>12, <=50K, Female,0
206,30.0,>12, >50K, Male,1
11526,10.0,10, <=50K, Female,0
29863,30.0,>12, <=50K, Male,0
28007,20.0,9, <=50K, Male,0
13228,40.0,>12, >50K, Male,1
18113,40.0,>12, <=50K, Female,1
23586,40.0,9, <=50K, Male,0
21215,50.0,11, >50K, Male,0
24815,50.0,10, >50K, Female,1
7378,20.0,10, <=50K, Female,0
9356,30.0,10, <=50K, Female,0
27604,40.0,10, <=50K, Male,0
329,60.0,9, <=50K, Male,0
25624,30.0,9, <=50K, Male,0
29694,50.0,>12, <=50K, Female,1
21754,40.0,10, >50K, Male,1
20558,20.0,11, <=50K, Male,0
11002,20.0,6, <=50K, Male,0
29542,40.0,10, <=50K, Male,0
31944,40.0,>12, <=50K, Male,0
13541,50.0,<6, <=50K, Male,0
15492,40.0,9, <=50K, Male,0
16616,30.0,9, <=50K, Male,0
12919,60.0,7, <=50K, Male,0
3206,40.0,>12, >50K, Male,1
14310,30.0,<6, <=50K, Male,0
348,50.0,12, <=50K, Male,0
14722,30.0,9, <=50K, Male,0
4694,40.0,10, >50K, Male,1
31724,40.0,9, <=50K, Female,0
7270,40.0,10, <=50K, Female,0
9818,50.0,9, <=50K, Male,0
2033,40.0,9, <=50K, Male,0
6704,50.0,7, <=50K, Male,0
19143,50.0,>12, >50K, Female,1
25942,20.0,10, <=50K, Male,0
32114,40.0,>12, >50K, Male,1
10992,10.0,<6, <=50K, Female,1
27330,40.0,<6, <=50K, Male,0
11206,50.0,10, <=50K, Female,0
29249,30.0,11, >50K, Male,1
17442,20.0,>12, <=50K, Female,0
6081,30.0,10, <=50K, Male,0
19865,50.0,9, <=50K, Female,0
16044,50.0,9, <=50K, Female,1
17810,40.0,6, <=50K, Female,0
13793,20.0,10, <=50K, Female,0
3117,20.0,12, <=50K, Male,0
25044,10.0,10, <=50K, Male,0
29144,50.0,11, >50K, Female,1
11988,50.0,9, <=50K, Female,0
11740,40.0,9, <=50K, Female,0
26619,20.0,6, <=50K, Female,0
31911,30.0,10, >50K, Male,1
10827,30.0,10, <=50K, Male,0
13671,30.0,10, <=50K, Female,0
15826,60.0,10, <=50K, Female,0
27794,10.0,10, <=50K, Male,0
17616,20.0,6, <=50K, Male,0
6949,20.0,>12, <=50K, Male,0
6853,30.0,10, <=50K, Male,0
14750,40.0,>12, >50K, Female,1
8911,20.0,10, <=50K, Male,0
26241,40.0,11, <=50K, Male,0
7366,10.0,6, <=50K, Male,0
8856,30.0,9, >50K, Male,1
25032,30.0,10, <=50K, Male,0
7480,40.0,6, <=50K, Male,0
31625,>=70,10, <=50K, Female,0
26492,20.0,>12, >50K, Female,1
20344,>=70,9, <=50K, Male,0
11471,20.0,10, <=50K, Female,0
32029,30.0,>12, >50K, Male,0
22574,50.0,12, >50K, Female,1
11721,20.0,>12, <=50K, Female,0
17587,50.0,10, <=50K, Male,0
19757,40.0,9, <=50K, Male,0
10976,40.0,9, <=50K, Male,0
15508,20.0,>12, >50K, Male,1
23419,40.0,>12, >50K, Male,1
6556,50.0,>12, >50K, Male,1
7581,40.0,9, <=50K, Female,0
8250,40.0,>12, <=50K, Male,0
15412,30.0,11, <=50K, Female,0
2055,30.0,6, <=50K, Male,0
28686,40.0,9, <=50K, Male,0
15886,20.0,10, <=50K, Male,0
4679,20.0,9, <=50K, Female,0
1374,40.0,11, <=50K, Female,1
28952,40.0,>12, >50K, Male,1
21932,30.0,7, <=50K, Female,1
29092,60.0,<6, <=50K, Male,0
20322,30.0,9, <=50K, Male,0
15698,30.0,>12, <=50K, Male,0
5452,20.0,>12, <=50K, Female,1
16354,30.0,7, <=50K, Female,0
27655,40.0,>12, >50K, Male,1
16358,50.0,9, <=50K, Male,0
24184,30.0,11, <=50K, Male,0
14081,30.0,9, <=50K, Female,0
26282,10.0,10, <=50K, Female,0
12311,20.0,10, >50K, Male,0
23029,60.0,10, >50K, Male,1
27211,40.0,9, <=50K, Male,0
23938,60.0,>12, >50K, Male,1
20122,40.0,<6, <=50K, Male,0
12335,60.0,9, <=50K, Female,0
15448,20.0,>12, <=50K, Male,0
2363,20.0,9, <=50K, Male,0
20616,20.0,9, <=50K, Male,0
29986,40.0,>12, <=50K, Male,0
28937,40.0,>12, >50K, Male,1
29742,40.0,11, <=50K, Male,0
