,Age (decade),Education Years,Income,Gender,Income Binary
22177,50.0,9, <=50K, Female,0
27503,50.0,10, <=50K, Female,0
798,40.0,>12, >50K, Male,1
29524,40.0,12, <=50K, Male,0
24585,20.0,6, <=50K, Female,0
27796,40.0,>12, >50K, Male,1
8873,30.0,9, <=50K, Female,0
14922,40.0,9, >50K, Male,1
16672,40.0,6, <=50K, Male,0
25704,10.0,10, <=50K, Female,0
6370,40.0,>12, <=50K, Female,0
8933,>=70,<6, <=50K, Male,0
2852,50.0,9, <=50K, Female,0
14394,40.0,>12, >50K, Female,1
26454,20.0,9, <=50K, Female,0
11682,50.0,9, <=50K, Female,0
2008,20.0,9, <=50K, Male,0
31352,30.0,>12, <=50K, Male,0
22953,60.0,>12, >50K, Male,1
8094,10.0,6, <=50K, Male,0
28275,20.0,10, <=50K, Female,0
2591,30.0,10, <=50K, Male,0
11914,50.0,9, <=50K, Male,0
18718,40.0,10, >50K, Male,1
20277,40.0,7, >50K, Male,1
31034,30.0,>12, <=50K, Female,0
19399,30.0,10, <=50K, Male,0
18803,30.0,12, <=50K, Female,0
1795,30.0,9, >50K, Male,1
11994,40.0,9, <=50K, Female,0
14377,20.0,12, <=50K, Female,0
13330,60.0,<6, <=50K, Female,0
19527,30.0,10, <=50K, Female,0
27187,10.0,6, <=50K, Male,0
25033,30.0,9, <=50K, Male,0
26330,30.0,10, <=50K, Male,0
15394,40.0,>12, >50K, Male,1
8669,50.0,10, >50K, Male,1
11034,30.0,9, <=50K, Male,0
23411,30.0,>12, >50K, Male,1
26343,40.0,>12, >50K, Male,1
3729,20.0,9, <=50K, Female,0
28685,30.0,<6, <=50K, Male,0
31908,>=70,10, <=50K, Female,0
11208,20.0,12, <=50K, Male,0
6625,>=70,10, >50K, Male,1
20025,50.0,8, >50K, Male,1
19794,30.0,10, >50K, Male,1
20776,20.0,10, <=50K, Female,0
10767,40.0,9, >50K, Male,1
945,50.0,10, <=50K, Female,0
3462,30.0,9, <=50K, Male,0
2924,40.0,9, <=50K, Male,0
1268,30.0,10, <=50K, Male,0
16334,50.0,>12, <=50K, Male,0
22285,30.0,10, >50K, Male,1
16167,40.0,9, >50K, Male,1
32180,10.0,10, <=50K, Female,0
28403,10.0,7, <=50K, Male,0
18509,30.0,9, <=50K, Female,0
9398,20.0,9, <=50K, Male,0
3326,30.0,10, <=50K, Female,0
4351,30.0,9, >50K, Male,1
9651,30.0,>12, <=50K, Female,0
2154,>=70,6, <=50K, Female,0
26055,40.0,9, <=50K, Male,0
22206,40.0,>12, <=50K, Male,0
31574,20.0,10, <=50K, Female,0
31880,50.0,12, <=50K, Male,0
1557,40.0,9, <=50K, Male,0
24408,30.0,>12, <=50K, Female,0
12517,30.0,9, <=50K, Female,0
15441,60.0,>12, <=50K, Male,0
961,30.0,9, <=50K, Female,0
12255,40.0,>12, >50K, Male,1
28448,30.0,10, <=50K, Male,0
12910,50.0,9, <=50K, Male,0
15109,50.0,7, <=50K, Male,0
8606,30.0,9, <=50K, Male,0
26447,20.0,>12, <=50K, Female,0
9095,20.0,10, <=50K, Male,0
14770,50.0,10, <=50K, Female,0
14667,30.0,>12, <=50K, Female,0
915,30.0,>12, >50K, Male,1
7873,20.0,10, <=50K, Female,0
9868,30.0,>12, >50K, Male,1
5973,30.0,9, <=50K, Female,0
29632,50.0,11, <=50K, Female,0
25307,50.0,6, <=50K, Female,0
26296,60.0,<6, <=50K, Female,0
13823,30.0,<6, <=50K, Male,0
4115,30.0,10, >50K, Male,1
26927,10.0,9, <=50K, Female,0
3212,40.0,>12, >50K, Male,1
20003,>=70,12, <=50K, Female,0
12471,20.0,10, <=50K, Male,0
26393,30.0,9, <=50K, Male,0
24273,20.0,12, <=50K, Female,0
26931,20.0,9, <=50K, Male,0
23604,50.0,10, <=50K, Female,0
5015,30.0,9, <=50K, Male,0
28326,40.0,>12, <=50K, Female,0
30844,30.0,9, <=50K, Female,0
24992,30.0,9, <=50K, Male,0
13502,30.0,11, >50K, Male,1
556,30.0,9, <=50K, Male,0
27946,30.0,>12, <=50K, Male,0
22199,50.0,9, <=50K, Female,0
16307,30.0,9, <=50K, Male,0
1869,30.0,>12, >50K, Male,1
28158,20.0,9, <=50K, Female,0
10216,20.0,9, <=50K, Female,0
21047,50.0,10, <=50K, Male,0
17710,40.0,9, <=50K, Female,0
16330,30.0,>12, <=50K, Male,0
8723,10.0,8, <=50K, Male,0
21873,30.0,10, <=50K, Male,0
14323,20.0,11, <=50K, Male,0
8257,10.0,10, <=50K, Female,0
29454,30.0,10, >50K, Male,1
10014,20.0,10, <=50K, Female,0
23255,40.0,>12, >50K, Male,1
22877,20.0,>12, <=50K, Male,0
21974,30.0,9, <=50K, Male,0
916,40.0,>12, <=50K, Female,0
18638,30.0,9, <=50K, Female,0
1011,30.0,11, <=50K, Male,0
2755,20.0,10, <=50K, Female,0
27598,20.0,10, <=50K, Male,0
25759,20.0,10, <=50K, Male,0
23544,10.0,6, <=50K, Male,0
23054,60.0,9, <=50K, Female,0
894,40.0,>12, >50K, Male,1
24309,30.0,>12, >50K, Male,1
31720,30.0,9, <=50K, Female,0
20395,30.0,12, <=50K, Male,0
15200,30.0,6, <=50K, Female,0
365,20.0,9, <=50K, Male,0
16245,30.0,12, <=50K, Male,0
17838,20.0,10, <=50K, Male,0
15542,10.0,6, <=50K, Male,0
2859,40.0,>12, >50K, Male,1
29868,20.0,9, <=50K, Male,0
23357,20.0,10, >50K, Male,1
22729,10.0,7, <=50K, Male,0
12445,40.0,>12, >50K, Male,1
26420,40.0,11, <=50K, Female,0
24691,40.0,11, <=50K, Male,0
14558,40.0,>12, >50K, Female,1
7855,50.0,10, <=50K, Male,0
20109,40.0,11, <=50K, Male,0
24018,50.0,10, >50K, Male,1
19262,20.0,>12, <=50K, Female,0
787,10.0,8, <=50K, Male,0
11475,20.0,10, <=50K, Male,0
4086,50.0,6, <=50K, Male,0
5665,>=70,<6, <=50K, Male,0
16804,40.0,9, <=50K, Female,0
32474,30.0,12, >50K, Male,1
16425,50.0,9, <=50K, Female,0
4401,40.0,10, >50K, Female,1
25437,50.0,>12, >50K, Male,1
13379,20.0,>12, <=50K, Female,0
15050,30.0,9, <=50K, Female,0
7867,20.0,9, >50K, Male,1
28251,40.0,9, <=50K, Male,0
339,40.0,9, <=50K, Male,0
30918,60.0,>12, >50K, Male,1
7328,40.0,<6, <=50K, Female,0
2479,50.0,9, <=50K, Male,0
3925,40.0,10, <=50K, Male,0
20319,50.0,<6, <=50K, Female,0
23672,40.0,>12, >50K, Male,1
7340,20.0,10, <=50K, Male,0
32309,30.0,6, <=50K, Male,0
11963,20.0,9, <=50K, Male,0
12633,40.0,>12, <=50K, Female,0
29760,50.0,9, <=50K, Male,0
22058,20.0,>12, <=50K, Male,0
24448,20.0,9, <=50K, Female,0
15473,20.0,7, <=50K, Male,0
1514,50.0,>12, >50K, Male,1
17531,20.0,<6, <=50K, Male,0
19390,30.0,7, <=50K, Male,0
30068,10.0,9, <=50K, Male,0
1485,30.0,6, <=50K, Male,0
31966,50.0,>12, >50K, Male,1
26251,20.0,12, <=50K, Female,0
14444,20.0,9, <=50K, Male,0
31830,30.0,>12, >50K, Male,1
10820,30.0,>12, <=50K, Female,0
28650,30.0,10, >50K, Male,1
3151,20.0,>12, <=50K, Male,0
24709,40.0,9, >50K, Male,1
30120,40.0,10, <=50K, Female,0
8528,60.0,10, <=50K, Female,0
28710,20.0,9, <=50K, Male,0
3163,50.0,9, >50K, Female,1
949,40.0,10, <=50K, Male,0
31169,20.0,>12, <=50K, Male,0
21003,30.0,10, <=50K, Male,0
29970,20.0,10, <=50K, Female,0
13149,40.0,9, <=50K, Female,0
31295,30.0,>12, >50K, Female,1
21126,50.0,>12, <=50K, Female,0
17478,20.0,9, <=50K, Female,0
20324,60.0,>12, <=50K, Male,0
20353,40.0,9, >50K, Male,1
15271,50.0,10, >50K, Male,1
6778,50.0,10, <=50K, Female,0
10301,20.0,11, <=50K, Male,0
5822,30.0,>12, >50K, Female,1
31855,>=70,9, <=50K, Male,0
26582,20.0,9, <=50K, Male,0
12012,30.0,9, >50K, Female,1
21327,20.0,9, <=50K, Male,0
18538,30.0,>12, >50K, Male,1
23213,20.0,9, <=50K, Male,0
1432,30.0,11, >50K, Male,1
14734,30.0,9, <=50K, Male,0
17640,60.0,10, <=50K, Male,0
3155,30.0,9, >50K, Male,1
16219,30.0,9, <=50K, Male,0
686,60.0,<6, <=50K, Male,0
17216,30.0,12, <=50K, Male,0
10427,30.0,10, <=50K, Female,0
11479,30.0,9, <=50K, Male,0
14485,30.0,<6, <=50K, Female,0
19220,50.0,9, <=50K, Male,0
20077,30.0,6, <=50K, Male,0
2409,20.0,10, <=50K, Male,0
32273,20.0,12, <=50K, Male,0
10432,20.0,9, <=50K, Male,0
32230,40.0,>12, >50K, Male,1
24217,20.0,9, <=50K, Male,0
15405,40.0,9, <=50K, Male,0
11174,40.0,9, <=50K, Male,0
5033,40.0,>12, >50K, Male,1
5286,20.0,<6, <=50K, Male,0
9124,30.0,9, <=50K, Male,0
21681,30.0,>12, >50K, Male,1
21284,30.0,7, <=50K, Male,0
17844,40.0,10, <=50K, Female,0
27030,20.0,10, <=50K, Male,0
19525,40.0,6, >50K, Male,1
333,50.0,6, <=50K, Male,0
28214,30.0,9, >50K, Male,1
11575,30.0,9, <=50K, Female,0
23947,10.0,10, <=50K, Female,0
8585,30.0,10, <=50K, Female,0
5536,50.0,10, <=50K, Male,0
8756,20.0,>12, <=50K, Female,0
27309,30.0,8, <=50K, Female,0
29980,20.0,9, <=50K, Male,0
27391,20.0,12, <=50K, Male,0
16535,20.0,>12, <=50K, Male,0
15476,20.0,9, <=50K, Female,0
32457,30.0,>12, >50K, Male,1
5253,30.0,12, <=50K, Male,0
24974,50.0,9, <=50K, Female,0
19574,50.0,>12, >50K, Male,1
23851,20.0,10, <=50K, Female,0
504,20.0,>12, <=50K, Female,0
3015,30.0,9, <=50K, Male,0
21817,30.0,9, <=50K, Male,0
16406,20.0,11, <=50K, Male,0
10214,30.0,10, <=50K, Male,0
16323,50.0,10, <=50K, Female,0
10694,20.0,9, <=50K, Male,0
12174,50.0,>12, >50K, Female,1
26325,10.0,9, <=50K, Male,0
15978,20.0,10, <=50K, Male,0
28771,30.0,>12, <=50K, Female,0
28411,20.0,6, <=50K, Male,0
10685,20.0,>12, <=50K, Male,0
32117,40.0,9, >50K, Male,1
12828,50.0,10, <=50K, Male,0
29680,60.0,<6, <=50K, Female,0
18756,20.0,10, <=50K, Female,0
19476,40.0,>12, >50K, Male,1
25292,30.0,11, <=50K, Female,0
21967,20.0,10, <=50K, Female,0
21081,30.0,9, <=50K, Male,0
1934,20.0,9, <=50K, Male,0
4794,40.0,9, <=50K, Male,0
8252,30.0,9, >50K, Male,1
14433,20.0,11, >50K, Male,1
21593,30.0,9, <=50K, Male,0
6633,30.0,>12, >50K, Male,1
1152,20.0,10, <=50K, Male,0
11050,60.0,9, <=50K, Male,0
24808,30.0,<6, <=50K, Male,0
614,20.0,>12, <=50K, Female,0
32387,20.0,10, <=50K, Female,0
11876,50.0,9, <=50K, Male,0
18946,20.0,11, <=50K, Male,0
17816,50.0,9, <=50K, Female,0
22431,50.0,6, <=50K, Male,0
8014,40.0,<6, <=50K, Male,0
29520,30.0,10, <=50K, Male,0
17012,10.0,7, <=50K, Female,0
16675,40.0,9, <=50K, Male,0
32234,40.0,9, >50K, Male,1
24862,40.0,9, <=50K, Male,0
9781,50.0,11, <=50K, Male,0
7057,20.0,10, <=50K, Female,0
23397,40.0,10, <=50K, Male,0
17385,30.0,9, <=50K, Female,0
19206,10.0,6, <=50K, Female,0
14197,60.0,>12, >50K, Male,1
24646,30.0,9, <=50K, Male,0
5846,30.0,9, <=50K, Female,0
13473,30.0,9, <=50K, Male,0
25146,40.0,9, <=50K, Male,0
27935,50.0,<6, <=50K, Male,0
29162,20.0,6, <=50K, Male,0
27837,50.0,9, >50K, Male,1
9925,60.0,9, <=50K, Male,0
23689,40.0,>12, >50K, Female,1
28801,40.0,>12, >50K, Male,1
7388,50.0,10, <=50K, Female,0
19517,20.0,10, <=50K, Female,0
10732,30.0,9, <=50K, Male,0
29129,40.0,9, <=50K, Male,0
5628,30.0,10, >50K, Male,1
23017,50.0,10, <=50K, Male,0
20184,50.0,9, <=50K, Female,0
18564,30.0,10, <=50K, Female,0
9852,50.0,9, >50K, Male,1
14155,60.0,6, <=50K, Male,0
14384,60.0,>12, >50K, Male,1
2875,20.0,9, <=50K, Male,0
3779,60.0,9, >50K, Male,1
26435,30.0,10, <=50K, Female,0
11086,20.0,>12, <=50K, Male,0
32171,40.0,9, <=50K, Male,0
31734,>=70,<6, <=50K, Male,0
21467,40.0,>12, >50K, Male,1
28961,30.0,9, <=50K, Male,0
23460,60.0,>12, >50K, Male,1
6464,20.0,>12, <=50K, Female,0
3640,60.0,>12, <=50K, Male,0
3061,40.0,12, <=50K, Female,0
2811,50.0,9, <=50K, Female,0
10419,20.0,10, <=50K, Female,0
22541,30.0,<6, <=50K, Male,0
11222,50.0,9, <=50K, Male,0
21028,30.0,6, <=50K, Female,0
30043,30.0,>12, >50K, Female,1
123,20.0,>12, >50K, Male,1
21495,40.0,9, <=50K, Male,0
2295,20.0,11, <=50K, Male,0
18852,40.0,>12, >50K, Male,1
424,30.0,6, <=50K, Female,0
2748,30.0,10, <=50K, Male,0
22014,20.0,10, <=50K, Male,0
6796,40.0,<6, <=50K, Male,0
14195,30.0,9, <=50K, Female,0
19913,30.0,12, <=50K, Female,0
16211,20.0,>12, <=50K, Male,0
28442,30.0,<6, <=50K, Male,0
6641,10.0,9, <=50K, Male,0
14088,60.0,<6, <=50K, Male,0
9415,20.0,>12, <=50K, Male,0
32411,20.0,9, <=50K, Male,0
19473,30.0,>12, <=50K, Male,0
12680,40.0,10, >50K, Male,1
6924,30.0,>12, >50K, Male,1
30435,40.0,9, <=50K, Female,0
32074,30.0,11, <=50K, Female,0
19890,30.0,11, <=50K, Male,0
6784,20.0,9, <=50K, Male,0
6947,30.0,9, <=50K, Male,0
31100,20.0,9, <=50K, Male,0
1611,30.0,12, >50K, Female,1
9035,30.0,6, <=50K, Male,0
25060,20.0,10, <=50K, Female,0
26305,20.0,>12, >50K, Male,1
18831,30.0,9, <=50K, Male,0
19857,20.0,10, <=50K, Female,0
5576,40.0,>12, <=50K, Male,0
21550,20.0,10, <=50K, Male,0
12378,20.0,9, >50K, Male,1
27162,10.0,10, <=50K, Female,0
1347,10.0,7, <=50K, Female,0
18532,50.0,7, <=50K, Male,0
6946,20.0,10, <=50K, Male,0
20306,20.0,9, <=50K, Female,0
3063,30.0,9, <=50K, Male,0
18505,20.0,9, <=50K, Male,0
16556,60.0,9, <=50K, Male,0
20941,10.0,10, <=50K, Female,0
8569,20.0,9, <=50K, Male,0
21217,20.0,>12, <=50K, Male,0
6775,30.0,9, <=50K, Male,0
12801,20.0,>12, <=50K, Female,0
5458,30.0,>12, >50K, Male,1
11360,50.0,<6, <=50K, Male,0
24516,40.0,10, <=50K, Female,0
9602,50.0,9, <=50K, Male,0
18420,40.0,>12, <=50K, Female,0
22863,40.0,>12, <=50K, Male,0
26607,20.0,>12, <=50K, Female,0
21821,30.0,10, <=50K, Male,0
12448,20.0,>12, >50K, Male,1
30041,20.0,10, <=50K, Male,0
517,20.0,10, <=50K, Male,0
15895,40.0,10, <=50K, Male,0
29773,50.0,10, >50K, Male,1
22504,40.0,9, <=50K, Male,0
24911,60.0,9, <=50K, Female,0
16769,20.0,10, <=50K, Male,0
1455,50.0,9, <=50K, Female,0
23814,40.0,11, <=50K, Male,0
12142,50.0,10, <=50K, Male,0
17800,20.0,9, <=50K, Male,0
32066,20.0,>12, <=50K, Female,0
23991,60.0,11, <=50K, Male,0
18994,50.0,10, <=50K, Female,0
455,40.0,11, >50K, Male,1
1535,30.0,12, <=50K, Female,0
10084,30.0,12, <=50K, Female,0
2871,40.0,9, >50K, Male,1
25219,>=70,6, <=50K, Male,0
7869,50.0,6, <=50K, Male,0
22114,40.0,9, <=50K, Male,0
5073,40.0,>12, >50K, Male,1
4237,20.0,>12, <=50K, Male,0
17367,40.0,>12, >50K, Male,1
17555,30.0,10, <=50K, Male,0
20564,30.0,>12, <=50K, Female,0
31281,40.0,9, <=50K, Male,0
2842,30.0,>12, <=50K, Male,0
10850,30.0,<6, <=50K, Female,0
13932,30.0,10, <=50K, Male,0
16507,40.0,9, <=50K, Male,0
30480,30.0,12, <=50K, Female,0
30949,20.0,9, <=50K, Female,0
24453,40.0,>12, >50K, Male,1
4027,50.0,10, <=50K, Male,0
21334,20.0,9, <=50K, Male,0
10443,10.0,6, <=50K, Female,0
20866,20.0,10, <=50K, Male,0
18845,20.0,9, <=50K, Male,0
428,60.0,9, >50K, Male,1
12172,20.0,>12, <=50K, Male,0
7562,60.0,9, <=50K, Female,0
8022,30.0,7, <=50K, Female,0
29062,60.0,8, <=50K, Male,0
19836,30.0,9, <=50K, Female,0
11714,20.0,9, <=50K, Female,0
28162,30.0,9, <=50K, Male,0
31301,30.0,9, >50K, Male,1
9941,30.0,9, >50K, Female,1
4211,20.0,9, <=50K, Male,0
9252,40.0,<6, <=50K, Male,0
23491,40.0,10, >50K, Male,1
16386,30.0,9, <=50K, Male,0
5559,40.0,10, <=50K, Female,0
13873,50.0,9, <=50K, Female,0
26756,30.0,>12, >50K, Male,1
26496,20.0,7, <=50K, Male,0
12390,30.0,10, <=50K, Male,0
5544,30.0,12, <=50K, Male,0
19666,20.0,9, <=50K, Male,0
257,30.0,9, <=50K, Female,0
6260,40.0,9, <=50K, Female,0
31873,20.0,<6, <=50K, Female,0
27745,30.0,9, <=50K, Male,0
14942,50.0,9, >50K, Male,1
9211,30.0,11, >50K, Female,1
21795,20.0,10, <=50K, Female,0
28891,20.0,12, <=50K, Male,0
30536,20.0,>12, >50K, Male,1
667,40.0,9, >50K, Male,1
8789,50.0,9, <=50K, Female,0
5809,30.0,10, <=50K, Female,0
28192,20.0,9, <=50K, Female,0
367,20.0,12, <=50K, Female,0
27490,30.0,>12, >50K, Male,1
26100,40.0,>12, >50K, Male,1
13576,20.0,9, <=50K, Male,0
18503,40.0,7, <=50K, Female,0
21548,50.0,9, >50K, Male,1
30058,50.0,9, >50K, Male,1
31965,30.0,9, <=50K, Female,0
30298,20.0,9, <=50K, Male,0
7694,30.0,10, >50K, Male,1
21214,40.0,>12, >50K, Male,1
24804,40.0,>12, <=50K, Male,0
1181,40.0,>12, >50K, Female,1
8696,30.0,>12, >50K, Male,1
11734,60.0,<6, <=50K, Male,0
28068,10.0,<6, <=50K, Male,0
10402,20.0,>12, <=50K, Male,0
17860,20.0,>12, <=50K, Male,0
19535,20.0,9, <=50K, Male,0
23663,40.0,9, <=50K, Male,0
27687,50.0,11, >50K, Male,1
2377,50.0,9, >50K, Male,1
9125,10.0,10, <=50K, Male,0
21557,40.0,11, >50K, Male,1
4914,30.0,9, >50K, Male,1
2101,50.0,11, <=50K, Male,0
2858,10.0,6, <=50K, Male,0
16573,30.0,>12, <=50K, Female,0
14230,60.0,9, <=50K, Female,0
8739,40.0,9, <=50K, Male,0
15198,30.0,6, <=50K, Male,0
19918,20.0,12, <=50K, Male,0
30188,50.0,>12, >50K, Male,1
26896,40.0,9, <=50K, Male,0
347,30.0,11, <=50K, Female,0
7264,30.0,9, <=50K, Male,0
14926,10.0,10, <=50K, Female,0
4152,20.0,10, <=50K, Male,0
19992,40.0,>12, <=50K, Male,0
18444,30.0,10, <=50K, Male,0
9872,60.0,9, <=50K, Female,0
7333,20.0,10, <=50K, Female,0
8827,30.0,9, >50K, Male,1
16913,50.0,10, <=50K, Male,0
19701,20.0,>12, >50K, Female,1
5089,50.0,10, <=50K, Male,0
15182,20.0,10, <=50K, Male,0
7958,50.0,>12, >50K, Female,1
23690,30.0,9, <=50K, Male,0
26522,>=70,9, <=50K, Female,0
25194,20.0,>12, <=50K, Male,0
28276,20.0,10, <=50K, Female,0
15044,30.0,10, <=50K, Female,0
9291,50.0,9, <=50K, Female,0
9309,30.0,9, <=50K, Male,0
22762,30.0,>12, >50K, Female,1
12811,50.0,9, <=50K, Female,0
16062,20.0,10, >50K, Male,1
7034,50.0,>12, >50K, Male,1
2021,30.0,>12, <=50K, Male,0
32489,60.0,9, <=50K, Male,0
13836,30.0,>12, >50K, Male,1
2977,60.0,10, >50K, Male,1
25967,40.0,>12, >50K, Male,1
3037,40.0,9, <=50K, Female,0
8388,30.0,>12, <=50K, Female,0
13467,60.0,9, <=50K, Female,0
30000,20.0,10, <=50K, Male,0
32196,40.0,9, <=50K, Male,0
9181,30.0,>12, <=50K, Female,0
19352,20.0,12, <=50K, Female,0
31035,20.0,10, <=50K, Male,0
16668,30.0,12, >50K, Male,1
13730,40.0,9, >50K, Male,1
15428,20.0,9, <=50K, Male,0
23164,50.0,10, >50K, Male,1
17346,>=70,10, >50K, Male,1
24199,50.0,>12, >50K, Female,1
5080,30.0,10, <=50K, Female,0
26933,20.0,9, <=50K, Male,0
5953,20.0,9, <=50K, Female,0
14986,40.0,9, <=50K, Male,0
21596,20.0,12, <=50K, Male,0
35,40.0,7, <=50K, Male,0
23684,20.0,>12, <=50K, Male,0
4353,60.0,10, <=50K, Female,0
8688,30.0,11, >50K, Male,1
15803,20.0,12, <=50K, Female,0
21884,50.0,>12, >50K, Male,1
27395,30.0,9, <=50K, Male,0
8415,20.0,>12, <=50K, Female,0
7017,20.0,>12, <=50K, Male,0
20719,20.0,10, <=50K, Female,0
5967,20.0,11, <=50K, Male,0
16587,40.0,>12, <=50K, Male,0
8698,40.0,>12, >50K, Male,1
2829,30.0,>12, >50K, Male,1
6122,10.0,9, <=50K, Female,0
31599,20.0,<6, <=50K, Female,0
29396,20.0,9, <=50K, Female,0
16648,50.0,7, <=50K, Male,0
9632,40.0,>12, >50K, Male,1
6696,20.0,10, <=50K, Female,0
23616,50.0,>12, <=50K, Female,0
12580,60.0,>12, <=50K, Male,0
2122,20.0,9, <=50K, Male,0
19533,20.0,10, <=50K, Female,0
21138,20.0,10, <=50K, Male,0
7246,50.0,>12, <=50K, Male,0
1872,30.0,10, >50K, Male,1
20929,40.0,10, >50K, Female,1
9235,30.0,10, >50K, Male,1
5768,40.0,10, <=50K, Female,0
16778,40.0,>12, >50K, Male,1
18056,20.0,10, <=50K, Male,0
11206,50.0,10, <=50K, Female,0
9007,50.0,9, <=50K, Male,0
4720,>=70,9, <=50K, Female,0
2260,20.0,9, <=50K, Male,0
31968,40.0,9, >50K, Male,1
2055,30.0,<6, <=50K, Male,0
1253,50.0,9, <=50K, Female,0
28454,40.0,>12, >50K, Male,1
19892,40.0,9, <=50K, Female,0
19557,40.0,11, >50K, Female,1
4564,30.0,10, <=50K, Female,0
6415,40.0,10, >50K, Male,1
11055,20.0,7, <=50K, Male,0
21618,60.0,<6, <=50K, Male,0
12268,40.0,>12, <=50K, Female,0
25045,30.0,10, <=50K, Female,0
26308,50.0,9, <=50K, Female,0
9793,40.0,>12, <=50K, Male,0
21371,30.0,>12, <=50K, Male,0
12992,10.0,10, <=50K, Female,0
7207,40.0,>12, >50K, Male,1
20973,20.0,9, <=50K, Male,0
10719,30.0,10, >50K, Male,1
30630,50.0,9, >50K, Male,1
22153,50.0,>12, >50K, Male,1
10024,40.0,11, <=50K, Female,0
18382,30.0,9, <=50K, Male,0
17804,40.0,>12, >50K, Male,1
24147,60.0,>12, >50K, Male,1
19733,50.0,>12, >50K, Male,1
28674,20.0,11, <=50K, Male,0
31758,10.0,6, <=50K, Female,0
21599,50.0,>12, >50K, Male,1
18234,50.0,>12, >50K, Male,1
13886,50.0,9, <=50K, Male,0
19266,50.0,<6, <=50K, Female,0
11544,30.0,6, <=50K, Male,0
24560,>=70,>12, >50K, Male,1
23905,20.0,6, <=50K, Male,0
12312,50.0,<6, <=50K, Female,0
24897,30.0,9, <=50K, Male,0
6381,40.0,9, <=50K, Male,0
13754,40.0,10, >50K, Female,1
9416,40.0,>12, >50K, Male,1
4988,40.0,10, >50K, Male,1
11144,50.0,>12, <=50K, Male,0
9345,40.0,>12, >50K, Male,1
21364,40.0,9, <=50K, Male,0
492,30.0,12, <=50K, Female,0
19204,50.0,10, >50K, Male,1
21016,30.0,9, >50K, Male,1
19228,50.0,9, <=50K, Female,0
21764,60.0,10, <=50K, Female,0
20336,20.0,>12, <=50K, Female,0
12049,40.0,>12, >50K, Male,1
27124,50.0,10, >50K, Male,1
2845,50.0,10, >50K, Male,1
453,40.0,12, >50K, Male,1
10170,20.0,>12, <=50K, Male,0
11152,30.0,12, >50K, Male,1
23686,40.0,6, >50K, Male,1
32276,20.0,10, <=50K, Male,0
21922,20.0,7, <=50K, Male,0
32490,60.0,<6, <=50K, Male,0
25621,20.0,>12, <=50K, Male,0
6403,20.0,>12, <=50K, Female,0
27517,30.0,10, >50K, Male,1
9942,20.0,9, <=50K, Male,0
6632,40.0,12, <=50K, Female,0
23112,20.0,9, <=50K, Male,0
32107,50.0,10, <=50K, Female,0
26361,30.0,9, <=50K, Male,0
2674,20.0,<6, <=50K, Male,0
31568,20.0,9, <=50K, Male,0
24500,20.0,10, <=50K, Female,0
15970,30.0,9, <=50K, Male,0
1900,20.0,10, <=50K, Male,0
31768,40.0,>12, <=50K, Male,0
14070,60.0,10, <=50K, Female,0
29435,40.0,>12, >50K, Male,1
30837,40.0,>12, <=50K, Male,0
12232,30.0,10, >50K, Male,1
1835,20.0,9, <=50K, Female,0
13592,20.0,10, <=50K, Male,0
24701,40.0,9, >50K, Male,1
25001,20.0,10, <=50K, Male,0
17124,40.0,>12, <=50K, Male,0
3674,30.0,>12, >50K, Male,1
4562,20.0,9, <=50K, Female,0
15374,20.0,10, <=50K, Male,0
27965,50.0,11, <=50K, Male,0
32523,30.0,9, <=50K, Male,0
19115,40.0,10, <=50K, Male,0
24116,20.0,10, <=50K, Female,0
2897,60.0,6, <=50K, Female,0
24764,30.0,9, <=50K, Male,0
18243,30.0,9, <=50K, Female,0
29818,20.0,9, <=50K, Female,0
30987,10.0,10, <=50K, Male,0
26761,10.0,7, <=50K, Female,0
27046,20.0,10, <=50K, Female,0
32399,40.0,>12, >50K, Male,1
3706,20.0,10, <=50K, Male,0
1108,40.0,>12, >50K, Male,1
17743,40.0,10, >50K, Male,1
20527,50.0,>12, >50K, Male,1
25395,60.0,10, <=50K, Male,0
837,40.0,>12, >50K, Female,1
17036,30.0,9, <=50K, Male,0
19235,20.0,10, <=50K, Female,0
14737,50.0,9, >50K, Male,1
26650,30.0,10, >50K, Female,1
9077,20.0,10, <=50K, Female,0
20223,30.0,9, <=50K, Male,0
31460,10.0,9, <=50K, Female,0
2038,40.0,10, <=50K, Male,0
6850,40.0,10, >50K, Male,1
6619,30.0,10, <=50K, Male,0
8234,60.0,>12, >50K, Male,1
18220,40.0,9, <=50K, Female,0
19449,30.0,>12, <=50K, Male,0
13642,30.0,10, <=50K, Male,0
25674,20.0,>12, >50K, Female,1
23394,10.0,6, <=50K, Female,0
14177,10.0,8, <=50K, Male,0
15433,30.0,>12, <=50K, Female,0
25464,20.0,10, <=50K, Male,0
17651,30.0,9, <=50K, Male,0
25125,60.0,9, <=50K, Female,0
11955,40.0,9, >50K, Male,1
31141,50.0,<6, <=50K, Female,0
14775,40.0,9, <=50K, Male,0
16947,30.0,10, <=50K, Male,0
5407,30.0,11, >50K, Female,1
26216,20.0,>12, <=50K, Female,0
1508,20.0,10, <=50K, Female,0
28896,30.0,>12, >50K, Male,1
27317,>=70,>12, >50K, Male,1
20674,30.0,9, <=50K, Male,0
11707,60.0,10, <=50K, Male,0
29465,10.0,7, <=50K, Male,0
12967,50.0,9, <=50K, Male,0
