,Age (decade),Education Years,Income,Gender,Income Binary
19628,30.0,10, <=50K, Female,0
30561,60.0,9, <=50K, Male,0
4409,10.0,9, <=50K, Female,0
11254,30.0,11, >50K, Male,1
5095,20.0,10, <=50K, Female,0
10658,50.0,10, >50K, Male,1
10776,50.0,9, >50K, Male,1
27366,30.0,6, <=50K, Male,0
9428,30.0,9, <=50K, Male,0
15874,30.0,10, <=50K, Male,0
10505,20.0,9, <=50K, Female,0
2649,20.0,9, <=50K, Female,0
25531,20.0,12, <=50K, Female,0
28661,50.0,9, <=50K, Male,0
8974,30.0,9, <=50K, Female,0
20769,30.0,9, <=50K, Male,0
1110,30.0,>12, >50K, Male,1
29558,60.0,>12, >50K, Male,1
651,20.0,9, <=50K, Male,0
29593,30.0,>12, >50K, Male,1
15313,50.0,9, <=50K, Male,0
17082,20.0,9, <=50K, Female,0
24554,30.0,>12, >50K, Male,1
10649,20.0,9, <=50K, Male,0
14025,20.0,9, <=50K, Male,0
22772,30.0,7, <=50K, Female,0
15414,10.0,9, <=50K, Female,0
15153,30.0,>12, >50K, Male,1
17072,20.0,9, <=50K, Female,0
29403,30.0,9, <=50K, Male,0
19624,10.0,6, <=50K, Female,0
9957,30.0,>12, <=50K, Male,0
14768,30.0,11, <=50K, Male,0
17173,50.0,>12, >50K, Male,1
28355,20.0,10, <=50K, Male,0
1855,20.0,>12, <=50K, Female,0
13210,>=70,>12, >50K, Male,1
28039,20.0,12, <=50K, Female,0
6131,20.0,<6, <=50K, Female,0
5687,>=70,10, <=50K, Male,0
28485,30.0,9, <=50K, Male,0
16894,50.0,>12, <=50K, Male,0
10392,30.0,9, <=50K, Male,0
8566,30.0,9, >50K, Male,1
24859,40.0,9, >50K, Male,1
4538,20.0,9, <=50K, Female,0
9964,40.0,9, <=50K, Male,0
31715,20.0,10, <=50K, Male,0
250,40.0,>12, >50K, Female,1
28341,20.0,9, <=50K, Male,0
28476,>=70,10, <=50K, Female,0
28524,>=70,<6, <=50K, Male,0
7934,40.0,10, <=50K, Male,0
27384,30.0,7, <=50K, Male,0
28171,50.0,7, <=50K, Female,0
21019,50.0,9, >50K, Male,1
5980,30.0,>12, >50K, Male,1
26609,10.0,9, <=50K, Female,0
6583,40.0,7, <=50K, Female,0
4891,20.0,10, <=50K, Female,0
5905,60.0,10, <=50K, Male,0
4720,>=70,9, <=50K, Female,0
11301,30.0,9, >50K, Male,1
10107,30.0,>12, <=50K, Male,0
28749,50.0,<6, <=50K, Female,0
8773,40.0,9, >50K, Male,1
18307,30.0,<6, <=50K, Male,0
30169,50.0,9, <=50K, Male,0
30402,10.0,7, <=50K, Female,0
29958,50.0,>12, >50K, Male,1
3467,50.0,<6, <=50K, Male,0
30647,20.0,>12, <=50K, Male,0
24885,30.0,>12, <=50K, Female,0
24660,10.0,9, <=50K, Male,0
22680,30.0,10, <=50K, Male,0
19545,20.0,>12, <=50K, Male,0
31642,50.0,9, <=50K, Male,0
7105,40.0,>12, <=50K, Female,0
8514,20.0,12, <=50K, Female,0
18599,20.0,9, <=50K, Male,0
24344,40.0,9, <=50K, Female,0
10160,60.0,9, <=50K, Male,0
20150,40.0,>12, <=50K, Male,0
12590,30.0,10, <=50K, Female,0
14798,20.0,9, <=50K, Male,0
21744,40.0,9, >50K, Male,1
7227,50.0,9, <=50K, Female,0
10134,20.0,9, <=50K, Female,0
26540,40.0,10, <=50K, Female,0
10840,20.0,10, <=50K, Female,0
585,20.0,10, <=50K, Female,0
27994,40.0,>12, >50K, Male,1
32038,50.0,>12, >50K, Male,1
4565,50.0,>12, <=50K, Male,0
12552,50.0,9, <=50K, Male,0
5489,40.0,10, <=50K, Female,0
26140,30.0,>12, <=50K, Male,0
13456,20.0,<6, <=50K, Male,0
1109,40.0,11, <=50K, Male,0
7724,40.0,>12, <=50K, Male,0
6444,50.0,9, <=50K, Female,0
18296,30.0,10, <=50K, Female,0
2621,20.0,>12, <=50K, Male,0
25471,40.0,10, >50K, Male,1
12293,40.0,9, <=50K, Male,0
28180,30.0,>12, <=50K, Female,0
20814,50.0,10, <=50K, Male,0
29169,40.0,9, >50K, Male,1
1533,40.0,6, >50K, Male,1
12611,30.0,10, <=50K, Female,0
2384,10.0,10, <=50K, Female,0
1049,30.0,>12, >50K, Male,1
14860,>=70,11, <=50K, Female,0
22352,20.0,9, <=50K, Male,0
26599,10.0,10, <=50K, Female,0
30129,30.0,12, >50K, Female,1
26618,60.0,>12, <=50K, Male,0
22349,20.0,9, <=50K, Male,0
15060,30.0,9, <=50K, Female,0
9789,20.0,9, <=50K, Male,0
15042,30.0,9, <=50K, Male,0
7918,30.0,9, <=50K, Male,0
21759,20.0,9, <=50K, Female,0
32446,50.0,9, <=50K, Female,0
9806,60.0,9, <=50K, Female,0
2250,30.0,>12, <=50K, Female,0
22297,30.0,9, <=50K, Female,0
4339,40.0,>12, >50K, Male,1
27130,20.0,9, <=50K, Female,0
10042,30.0,>12, >50K, Male,1
26710,50.0,>12, >50K, Male,1
289,50.0,<6, <=50K, Male,0
12995,10.0,10, <=50K, Female,0
317,20.0,<6, <=50K, Female,0
8489,20.0,9, <=50K, Male,0
13814,20.0,10, <=50K, Female,0
16070,20.0,9, <=50K, Male,0
19704,30.0,10, <=50K, Female,0
3104,20.0,10, <=50K, Male,0
30985,50.0,9, <=50K, Female,0
25706,20.0,12, <=50K, Female,0
14332,50.0,10, <=50K, Male,0
28718,40.0,9, >50K, Male,1
24517,20.0,9, <=50K, Female,0
2295,20.0,11, <=50K, Male,0
20343,40.0,10, >50K, Male,1
17224,40.0,>12, >50K, Male,1
9075,30.0,9, <=50K, Male,0
14829,40.0,11, <=50K, Female,0
26704,40.0,9, >50K, Male,1
7500,30.0,10, <=50K, Male,0
23998,50.0,10, >50K, Male,1
5211,40.0,6, >50K, Male,1
23286,40.0,<6, <=50K, Male,0
341,30.0,11, >50K, Male,1
815,40.0,9, <=50K, Female,0
10274,40.0,10, <=50K, Male,0
27808,20.0,10, <=50K, Female,0
17031,20.0,8, <=50K, Male,0
12383,40.0,>12, >50K, Male,1
1271,20.0,10, <=50K, Male,0
11435,50.0,9, >50K, Male,1
18492,50.0,10, <=50K, Male,0
23482,40.0,9, <=50K, Male,0
18839,60.0,12, <=50K, Male,0
3054,40.0,9, <=50K, Male,0
492,30.0,12, <=50K, Female,0
30965,50.0,9, <=50K, Female,0
27978,50.0,10, >50K, Male,1
29359,20.0,9, <=50K, Female,0
14504,20.0,9, <=50K, Female,0
7493,60.0,>12, <=50K, Male,0
7806,30.0,9, >50K, Male,1
12003,20.0,10, <=50K, Male,0
19909,50.0,<6, <=50K, Male,0
3334,20.0,9, <=50K, Male,0
29836,60.0,>12, <=50K, Female,0
30821,40.0,<6, <=50K, Male,0
10762,40.0,>12, <=50K, Female,0
20712,40.0,>12, <=50K, Female,0
15195,60.0,10, <=50K, Female,0
31043,>=70,9, <=50K, Male,0
1810,50.0,9, <=50K, Male,0
28432,20.0,9, <=50K, Male,0
19724,30.0,>12, <=50K, Female,0
20976,20.0,>12, <=50K, Female,0
28363,50.0,10, >50K, Male,1
23339,20.0,>12, <=50K, Male,0
14934,30.0,11, <=50K, Male,0
3919,20.0,>12, <=50K, Male,0
18032,50.0,6, <=50K, Male,0
4188,30.0,9, <=50K, Male,0
13784,>=70,>12, <=50K, Male,0
25908,40.0,>12, >50K, Male,1
26922,30.0,9, <=50K, Male,0
23947,10.0,10, <=50K, Female,0
13097,30.0,>12, <=50K, Male,0
3621,60.0,>12, <=50K, Male,0
24506,20.0,10, <=50K, Female,0
30922,40.0,10, >50K, Male,1
10325,40.0,>12, >50K, Male,1
14140,30.0,>12, <=50K, Male,0
13445,40.0,9, <=50K, Female,0
13281,20.0,10, <=50K, Female,0
1531,40.0,6, >50K, Male,1
3204,50.0,>12, >50K, Male,1
7564,30.0,9, <=50K, Male,0
31990,40.0,>12, >50K, Male,1
20475,10.0,9, <=50K, Female,0
11498,30.0,>12, <=50K, Male,0
32361,50.0,>12, <=50K, Female,0
5051,50.0,9, >50K, Male,1
6380,30.0,9, <=50K, Male,0
32258,50.0,>12, >50K, Male,1
31426,50.0,10, <=50K, Male,0
1475,40.0,9, <=50K, Male,0
18430,30.0,>12, >50K, Female,1
25607,50.0,9, <=50K, Female,0
12916,10.0,10, <=50K, Female,0
13104,60.0,7, <=50K, Male,0
7882,20.0,12, <=50K, Male,0
27433,20.0,>12, <=50K, Male,0
7264,30.0,9, <=50K, Male,0
17410,40.0,9, <=50K, Male,0
5722,20.0,12, <=50K, Female,0
17455,20.0,6, <=50K, Male,0
16257,10.0,9, <=50K, Female,0
3350,20.0,9, <=50K, Male,0
25790,30.0,>12, <=50K, Male,0
24600,40.0,>12, >50K, Male,1
220,30.0,10, <=50K, Male,0
2549,40.0,>12, <=50K, Female,0
10157,20.0,10, <=50K, Male,0
1777,50.0,9, <=50K, Male,0
22308,20.0,10, <=50K, Male,0
21964,30.0,>12, <=50K, Male,0
3584,20.0,>12, >50K, Female,1
18416,20.0,10, <=50K, Male,0
3433,30.0,9, <=50K, Male,0
19972,40.0,>12, <=50K, Female,0
2666,20.0,9, <=50K, Male,0
20901,20.0,9, <=50K, Female,0
1417,30.0,>12, >50K, Male,1
17869,40.0,<6, <=50K, Female,0
29579,20.0,6, <=50K, Male,0
3382,40.0,11, >50K, Male,1
25761,20.0,<6, <=50K, Male,0
17306,30.0,>12, <=50K, Female,0
3749,50.0,>12, >50K, Male,1
27952,20.0,9, <=50K, Female,0
1201,30.0,>12, >50K, Male,1
25428,20.0,9, <=50K, Male,0
28403,10.0,7, <=50K, Male,0
936,40.0,>12, <=50K, Female,0
697,30.0,>12, >50K, Male,1
26411,60.0,>12, <=50K, Male,0
12315,50.0,>12, <=50K, Male,0
32255,10.0,9, <=50K, Female,0
15719,50.0,9, <=50K, Male,0
2763,20.0,9, <=50K, Female,0
13592,20.0,10, <=50K, Male,0
7659,30.0,>12, <=50K, Male,0
5975,60.0,<6, <=50K, Male,0
22761,30.0,>12, >50K, Male,1
16975,30.0,9, <=50K, Male,0
29870,40.0,9, <=50K, Female,0
32437,10.0,9, <=50K, Male,0
32257,50.0,9, <=50K, Male,0
2247,60.0,9, <=50K, Female,0
16885,40.0,10, <=50K, Male,0
24337,60.0,9, <=50K, Male,0
17257,20.0,10, <=50K, Male,0
10973,50.0,10, <=50K, Female,0
15422,40.0,9, <=50K, Male,0
28275,20.0,10, <=50K, Female,0
6832,40.0,10, <=50K, Female,0
25839,50.0,10, <=50K, Male,0
11845,30.0,9, <=50K, Male,0
25291,20.0,11, <=50K, Male,0
30565,20.0,7, <=50K, Male,0
14384,60.0,>12, >50K, Male,1
31358,30.0,9, <=50K, Male,0
20139,30.0,>12, <=50K, Female,0
20950,30.0,10, <=50K, Female,0
19046,30.0,>12, <=50K, Male,0
14937,40.0,9, <=50K, Female,0
1387,40.0,10, >50K, Male,1
30477,40.0,>12, >50K, Male,1
510,40.0,11, <=50K, Male,0
24264,50.0,<6, <=50K, Female,0
13486,40.0,10, <=50K, Male,0
24094,40.0,9, <=50K, Female,0
12617,40.0,10, <=50K, Male,0
29488,30.0,9, <=50K, Male,0
31783,50.0,9, >50K, Male,1
19582,20.0,>12, <=50K, Female,0
21266,10.0,7, <=50K, Male,0
630,40.0,10, <=50K, Female,0
31801,40.0,>12, <=50K, Male,0
10620,30.0,6, <=50K, Male,0
27902,20.0,9, <=50K, Male,0
6225,30.0,10, >50K, Female,1
4258,20.0,12, >50K, Male,1
25193,30.0,10, <=50K, Male,0
28148,50.0,<6, <=50K, Female,0
24617,30.0,9, <=50K, Male,0
28919,50.0,10, >50K, Male,1
15796,20.0,9, <=50K, Female,0
31618,40.0,10, >50K, Male,1
15630,20.0,>12, >50K, Male,1
2871,40.0,9, >50K, Male,1
1506,50.0,9, <=50K, Male,0
19384,40.0,11, <=50K, Male,0
31220,50.0,12, <=50K, Male,0
16239,40.0,10, <=50K, Male,0
154,50.0,9, >50K, Male,1
3628,20.0,>12, <=50K, Female,0
15712,20.0,>12, >50K, Male,1
11655,40.0,9, <=50K, Male,0
21178,30.0,<6, <=50K, Female,0
18904,20.0,>12, <=50K, Female,0
19981,40.0,>12, <=50K, Male,0
25436,50.0,>12, >50K, Male,1
15237,20.0,10, <=50K, Female,0
8775,20.0,<6, <=50K, Male,0
27756,20.0,>12, <=50K, Female,0
28464,30.0,9, <=50K, Female,0
29528,20.0,9, <=50K, Male,0
8758,20.0,9, >50K, Male,1
11075,50.0,6, <=50K, Male,0
2385,50.0,>12, >50K, Male,1
19821,20.0,>12, <=50K, Male,0
4641,50.0,9, >50K, Male,1
26613,20.0,>12, <=50K, Female,0
416,50.0,<6, <=50K, Male,0
4247,20.0,9, <=50K, Male,0
8247,40.0,10, <=50K, Female,0
8345,30.0,9, <=50K, Male,0
25229,30.0,9, <=50K, Male,0
841,30.0,10, <=50K, Male,0
6045,50.0,9, >50K, Male,1
8990,30.0,9, <=50K, Male,0
10295,10.0,7, <=50K, Female,0
19337,>=70,9, <=50K, Male,0
28246,40.0,10, >50K, Male,1
5431,50.0,10, >50K, Female,1
6469,50.0,10, <=50K, Female,0
14182,50.0,9, <=50K, Female,0
4748,50.0,12, <=50K, Male,0
14821,50.0,>12, >50K, Female,1
21127,20.0,10, <=50K, Male,0
26414,50.0,>12, >50K, Male,1
2337,20.0,6, <=50K, Male,0
4875,40.0,>12, >50K, Male,1
4531,20.0,10, <=50K, Male,0
14621,20.0,10, <=50K, Female,0
6339,40.0,10, <=50K, Female,0
11587,40.0,10, >50K, Male,1
27955,30.0,9, <=50K, Male,0
28739,30.0,7, <=50K, Male,0
436,30.0,9, <=50K, Male,0
24975,50.0,<6, >50K, Male,1
10638,10.0,10, <=50K, Female,0
30759,40.0,9, >50K, Male,1
848,30.0,>12, <=50K, Male,0
13846,40.0,>12, <=50K, Female,0
24771,20.0,9, <=50K, Male,0
4395,20.0,7, <=50K, Male,0
10010,50.0,9, >50K, Male,1
30960,40.0,9, >50K, Male,1
19690,30.0,10, <=50K, Female,0
10227,30.0,>12, <=50K, Male,0
13415,30.0,9, <=50K, Male,0
15830,50.0,9, >50K, Male,1
22756,20.0,<6, <=50K, Male,0
4049,20.0,11, <=50K, Male,0
4714,20.0,10, <=50K, Female,0
5919,50.0,9, >50K, Female,1
1513,60.0,11, <=50K, Male,0
5242,30.0,10, <=50K, Male,0
11085,20.0,10, <=50K, Female,0
29850,60.0,10, <=50K, Male,0
6496,20.0,9, <=50K, Female,0
17032,30.0,11, <=50K, Male,0
25575,40.0,9, >50K, Male,1
28080,20.0,10, <=50K, Female,0
2025,20.0,>12, <=50K, Female,0
19653,60.0,9, <=50K, Male,0
21336,20.0,10, <=50K, Male,0
11424,20.0,10, <=50K, Male,0
21481,50.0,9, >50K, Male,1
19893,20.0,9, >50K, Male,1
2483,>=70,>12, <=50K, Male,0
5115,40.0,<6, <=50K, Male,0
8343,20.0,10, <=50K, Female,0
26744,40.0,>12, <=50K, Male,0
26671,40.0,10, <=50K, Female,0
23550,60.0,9, >50K, Male,1
31457,40.0,10, >50K, Male,1
31390,60.0,>12, >50K, Male,1
19292,40.0,>12, >50K, Male,1
11933,40.0,>12, <=50K, Male,0
28221,20.0,9, <=50K, Male,0
925,30.0,9, <=50K, Male,0
28292,50.0,>12, <=50K, Male,0
29734,20.0,10, <=50K, Female,0
8467,40.0,>12, >50K, Male,1
3073,20.0,9, <=50K, Male,0
10825,40.0,7, <=50K, Female,0
25123,20.0,10, <=50K, Female,0
9771,20.0,10, <=50K, Male,0
26233,20.0,10, <=50K, Male,0
1240,30.0,>12, >50K, Male,1
22937,30.0,10, >50K, Female,1
11447,30.0,9, <=50K, Male,0
10893,20.0,>12, <=50K, Female,0
29331,30.0,9, <=50K, Male,0
25559,30.0,9, <=50K, Male,0
20633,20.0,>12, <=50K, Male,0
25873,40.0,>12, <=50K, Female,0
6426,40.0,10, >50K, Male,1
2098,50.0,10, >50K, Male,1
5291,>=70,>12, <=50K, Female,0
11620,60.0,>12, <=50K, Male,0
6346,20.0,11, <=50K, Male,0
9120,20.0,9, <=50K, Male,0
1973,30.0,9, <=50K, Male,0
8186,20.0,9, <=50K, Male,0
23484,40.0,>12, <=50K, Female,0
4065,60.0,9, <=50K, Male,0
22968,40.0,>12, >50K, Male,1
586,20.0,10, <=50K, Male,0
28435,20.0,9, <=50K, Female,0
1750,40.0,9, <=50K, Female,0
1210,40.0,10, >50K, Male,1
1285,40.0,10, <=50K, Male,0
15260,50.0,<6, <=50K, Female,0
20871,60.0,<6, <=50K, Female,0
1158,20.0,>12, <=50K, Male,0
1356,40.0,6, <=50K, Male,0
15361,20.0,9, <=50K, Male,0
32236,20.0,10, >50K, Male,1
14944,30.0,9, <=50K, Male,0
24379,50.0,>12, >50K, Male,1
6046,60.0,9, <=50K, Female,0
18502,20.0,6, <=50K, Male,0
26319,40.0,>12, <=50K, Female,0
12269,30.0,9, <=50K, Male,0
5290,40.0,10, >50K, Male,1
19564,40.0,9, <=50K, Female,0
27314,50.0,>12, >50K, Male,1
24394,20.0,>12, >50K, Male,1
17099,20.0,10, <=50K, Male,0
4997,40.0,9, >50K, Male,1
23958,50.0,9, >50K, Male,1
15016,60.0,9, <=50K, Female,0
25382,40.0,>12, <=50K, Female,0
24513,30.0,10, <=50K, Male,0
18153,30.0,>12, >50K, Female,1
13549,50.0,>12, <=50K, Male,0
29144,50.0,10, >50K, Female,1
26454,20.0,9, <=50K, Female,0
22329,50.0,>12, >50K, Male,1
345,40.0,>12, <=50K, Male,0
18876,30.0,9, <=50K, Male,0
21579,20.0,12, <=50K, Male,0
6963,50.0,>12, <=50K, Female,0
23254,20.0,9, <=50K, Male,0
31452,50.0,>12, >50K, Female,1
20160,30.0,>12, >50K, Male,1
17947,40.0,10, <=50K, Female,0
10421,30.0,10, <=50K, Male,0
22783,50.0,>12, <=50K, Male,0
11098,30.0,9, >50K, Male,1
30088,50.0,>12, <=50K, Female,0
7598,40.0,9, <=50K, Female,0
12743,40.0,9, <=50K, Female,0
31074,20.0,9, <=50K, Female,0
18816,40.0,9, <=50K, Male,0
1622,30.0,9, <=50K, Female,0
23447,20.0,10, <=50K, Male,0
31028,40.0,>12, >50K, Male,1
23101,40.0,>12, >50K, Male,1
28772,60.0,7, <=50K, Female,0
32401,50.0,<6, <=50K, Female,0
28212,30.0,10, <=50K, Male,0
20795,40.0,>12, >50K, Male,1
7362,30.0,10, >50K, Female,1
21419,50.0,<6, <=50K, Male,0
26982,60.0,>12, >50K, Male,1
30708,20.0,9, <=50K, Male,0
15105,40.0,10, >50K, Male,1
20364,50.0,10, <=50K, Female,0
7430,50.0,6, <=50K, Male,0
155,40.0,9, <=50K, Male,0
11540,40.0,10, <=50K, Female,0
30835,40.0,11, >50K, Male,1
3413,30.0,>12, >50K, Male,1
9817,40.0,>12, >50K, Male,1
19470,40.0,9, >50K, Female,1
4335,40.0,10, <=50K, Male,0
7774,20.0,9, <=50K, Female,0
30484,40.0,11, >50K, Male,1
731,50.0,10, <=50K, Female,0
31577,60.0,7, <=50K, Female,0
3154,40.0,9, >50K, Male,1
1589,20.0,>12, <=50K, Female,0
8814,30.0,9, >50K, Male,1
22249,10.0,10, <=50K, Female,0
7143,40.0,>12, >50K, Male,1
13134,40.0,>12, <=50K, Female,0
5026,50.0,>12, >50K, Male,1
12245,20.0,>12, <=50K, Male,0
23880,60.0,>12, <=50K, Male,0
32239,30.0,9, <=50K, Female,0
26282,10.0,10, <=50K, Female,0
25999,30.0,9, <=50K, Male,0
551,30.0,9, <=50K, Female,0
16146,10.0,10, <=50K, Female,0
22007,30.0,9, <=50K, Male,0
17647,40.0,>12, <=50K, Male,0
11925,10.0,6, <=50K, Female,0
7182,20.0,12, <=50K, Female,0
29856,50.0,<6, <=50K, Female,0
17307,30.0,9, >50K, Male,1
13047,40.0,10, >50K, Male,1
25410,40.0,7, <=50K, Female,0
19859,30.0,>12, >50K, Male,1
11761,50.0,>12, >50K, Male,1
7690,30.0,>12, >50K, Male,1
782,40.0,11, >50K, Male,1
16764,50.0,7, <=50K, Female,0
26903,50.0,11, >50K, Male,1
9342,60.0,9, >50K, Male,1
14028,40.0,>12, <=50K, Male,0
30427,40.0,9, <=50K, Female,0
23236,50.0,>12, >50K, Male,1
11651,30.0,>12, <=50K, Female,0
21771,20.0,9, <=50K, Male,0
16670,40.0,12, >50K, Male,1
24283,10.0,10, <=50K, Female,0
3569,20.0,9, <=50K, Female,0
27847,30.0,9, <=50K, Female,0
7592,40.0,10, <=50K, Male,0
22797,20.0,10, <=50K, Female,0
17707,50.0,12, <=50K, Female,0
15713,30.0,>12, <=50K, Male,0
23601,40.0,12, <=50K, Male,0
16481,20.0,>12, <=50K, Female,0
27361,20.0,10, <=50K, Male,0
22935,30.0,9, <=50K, Male,0
24759,50.0,<6, <=50K, Male,0
13349,50.0,9, <=50K, Male,0
27269,20.0,9, <=50K, Male,0
29350,10.0,10, <=50K, Female,0
12857,60.0,<6, <=50K, Male,0
15071,30.0,9, >50K, Male,1
20383,30.0,>12, <=50K, Female,0
14300,50.0,>12, <=50K, Male,0
23669,20.0,10, <=50K, Male,0
21396,30.0,9, <=50K, Male,0
7523,20.0,9, <=50K, Male,0
23972,40.0,>12, <=50K, Female,0
26296,60.0,<6, <=50K, Female,0
5164,20.0,9, >50K, Male,1
9448,40.0,9, <=50K, Female,0
2378,20.0,10, <=50K, Female,0
31794,30.0,10, >50K, Male,1
29733,30.0,>12, >50K, Male,1
17302,60.0,9, <=50K, Male,0
20342,30.0,<6, <=50K, Male,0
18048,20.0,9, <=50K, Male,0
12931,40.0,9, >50K, Male,1
377,20.0,10, <=50K, Male,0
20153,40.0,11, <=50K, Male,0
25101,30.0,10, <=50K, Male,0
23585,60.0,9, >50K, Male,1
24877,30.0,11, <=50K, Female,0
4986,10.0,8, <=50K, Female,0
10361,10.0,10, <=50K, Female,0
27777,20.0,10, <=50K, Female,0
17067,20.0,9, <=50K, Female,0
8830,60.0,>12, >50K, Male,1
29257,50.0,8, <=50K, Female,0
15458,50.0,<6, <=50K, Male,0
26910,20.0,9, <=50K, Male,0
18930,50.0,>12, >50K, Male,1
17602,60.0,12, <=50K, Female,0
30346,40.0,9, <=50K, Female,0
32545,30.0,12, >50K, Female,1
12440,30.0,>12, <=50K, Male,0
12062,30.0,>12, >50K, Male,1
19364,30.0,10, >50K, Female,1
27954,50.0,>12, >50K, Female,1
22811,30.0,10, >50K, Female,1
12907,10.0,6, <=50K, Female,0
9591,30.0,10, <=50K, Female,0
14508,20.0,9, <=50K, Male,0
28462,20.0,>12, <=50K, Male,0
30068,10.0,9, <=50K, Male,0
8462,60.0,>12, <=50K, Male,0
14326,40.0,>12, >50K, Male,1
6211,40.0,>12, <=50K, Female,0
4039,30.0,9, <=50K, Male,0
16843,30.0,11, <=50K, Male,0
21133,60.0,<6, <=50K, Male,0
27997,30.0,<6, <=50K, Female,0
9773,20.0,12, <=50K, Male,0
8367,50.0,10, >50K, Male,1
21658,30.0,>12, >50K, Male,1
23023,20.0,>12, <=50K, Male,0
13289,30.0,>12, >50K, Male,1
15975,50.0,10, <=50K, Male,0
25560,60.0,11, <=50K, Male,0
31240,20.0,10, <=50K, Male,0
8078,20.0,10, <=50K, Male,0
2897,60.0,6, <=50K, Female,0
21011,20.0,<6, <=50K, Male,0
25389,20.0,>12, <=50K, Male,0
3459,20.0,9, <=50K, Female,0
20544,20.0,10, <=50K, Male,0
5581,40.0,9, >50K, Male,1
22577,40.0,9, <=50K, Male,0
31109,20.0,9, <=50K, Female,0
25337,50.0,9, <=50K, Male,0
5053,50.0,>12, >50K, Male,1
9397,40.0,10, <=50K, Male,0
24791,>=70,10, <=50K, Male,0
2595,30.0,12, <=50K, Female,0
25032,30.0,10, <=50K, Male,0
946,40.0,10, <=50K, Female,0
28256,50.0,9, >50K, Male,1
24122,40.0,>12, >50K, Male,1
23858,40.0,9, <=50K, Male,0
466,50.0,9, <=50K, Male,0
22507,30.0,9, <=50K, Male,0
10252,50.0,9, <=50K, Female,0
26617,30.0,9, <=50K, Male,0
10214,30.0,10, <=50K, Male,0
30178,60.0,9, <=50K, Male,0
1424,50.0,9, <=50K, Male,0
14292,50.0,10, <=50K, Female,0
7239,50.0,11, <=50K, Female,0
12408,50.0,9, <=50K, Female,0
3076,30.0,>12, <=50K, Male,0
29129,40.0,9, <=50K, Male,0
3678,40.0,>12, <=50K, Male,0
5476,20.0,10, <=50K, Female,0
7166,30.0,9, <=50K, Male,0
9894,50.0,>12, >50K, Male,1
11970,30.0,9, <=50K, Male,0
16584,20.0,10, <=50K, Female,0
14974,30.0,9, <=50K, Female,0
8294,50.0,10, <=50K, Male,0
29503,20.0,10, <=50K, Female,0
30709,20.0,10, <=50K, Male,0
14131,30.0,9, <=50K, Male,0
21861,40.0,>12, <=50K, Male,0
18818,20.0,12, <=50K, Female,0
25942,30.0,9, <=50K, Male,0
17185,20.0,11, <=50K, Male,0
30384,20.0,10, <=50K, Female,0
32413,40.0,<6, <=50K, Male,0
136,40.0,9, <=50K, Male,0
5021,40.0,9, <=50K, Male,0
8950,20.0,>12, <=50K, Female,0
3209,50.0,9, <=50K, Female,0
15263,40.0,<6, <=50K, Male,0
19844,40.0,10, <=50K, Female,0
16049,30.0,9, <=50K, Female,0
29698,50.0,12, <=50K, Female,0
29073,30.0,10, <=50K, Male,0
30980,50.0,12, >50K, Male,1
5444,40.0,>12, <=50K, Male,0
29643,20.0,9, <=50K, Male,0
28855,20.0,10, <=50K, Female,0
26553,20.0,10, <=50K, Male,0
31543,30.0,>12, <=50K, Male,0
2703,10.0,7, <=50K, Male,0
7935,20.0,10, <=50K, Female,0
25198,20.0,>12, <=50K, Female,0
20088,40.0,<6, >50K, Male,1
7160,50.0,12, <=50K, Female,0
21091,20.0,9, <=50K, Male,0
31897,20.0,8, <=50K, Female,0
20704,60.0,12, >50K, Male,1
30299,40.0,<6, <=50K, Male,0
18098,40.0,10, <=50K, Male,0
29716,40.0,10, <=50K, Male,0
28951,30.0,12, <=50K, Female,0
17506,30.0,9, <=50K, Female,0
9058,20.0,10, <=50K, Female,0
14035,30.0,11, <=50K, Male,0
11913,30.0,9, <=50K, Male,0
25283,50.0,10, >50K, Male,1
28117,40.0,9, <=50K, Male,0
25679,20.0,9, <=50K, Male,0
6657,10.0,10, <=50K, Male,0
27262,60.0,10, <=50K, Male,0
8051,30.0,>12, >50K, Male,1
25521,30.0,>12, <=50K, Male,0
11496,20.0,10, <=50K, Male,0
31107,20.0,10, <=50K, Male,0
29409,30.0,12, >50K, Male,1
9023,30.0,10, >50K, Male,1
19435,40.0,6, <=50K, Male,0
24367,20.0,>12, <=50K, Female,0
8500,40.0,>12, >50K, Male,1
14164,20.0,10, <=50K, Female,0
4310,20.0,10, <=50K, Female,0
18486,20.0,>12, <=50K, Male,0
32270,60.0,9, <=50K, Male,0
4000,60.0,>12, <=50K, Male,0
6265,60.0,<6, <=50K, Male,0
31316,50.0,10, <=50K, Male,0
18973,30.0,9, <=50K, Male,0
27687,50.0,11, >50K, Male,1
14576,20.0,>12, <=50K, Female,0
12642,30.0,>12, <=50K, Female,0
23812,20.0,9, <=50K, Male,0
13895,30.0,9, >50K, Male,1
6845,50.0,11, <=50K, Female,0
23296,30.0,9, <=50K, Male,0
10146,30.0,9, <=50K, Male,0
9272,20.0,10, <=50K, Female,0
21141,30.0,10, <=50K, Male,0
14703,30.0,10, <=50K, Female,0
27803,30.0,10, <=50K, Male,0
29301,30.0,12, <=50K, Female,0
19752,30.0,9, <=50K, Male,0
15164,30.0,9, <=50K, Male,0
7159,20.0,10, <=50K, Male,0
8889,30.0,10, <=50K, Male,0
23194,30.0,>12, <=50K, Male,0
