,Age (decade),Education Years,Income,Gender,Income Binary
13419,>=70,>12, >50K, Male,0
22477,20.0,7, <=50K, Male,0
2078,10.0,9, <=50K, Male,0
2169,50.0,6, <=50K, Female,1
19238,10.0,7, <=50K, Female,0
4281,60.0,6, <=50K, Female,1
2740,30.0,>12, >50K, Male,1
4366,40.0,>12, >50K, Male,1
19868,50.0,9, <=50K, Female,0
10589,30.0,10, >50K, Male,0
14425,20.0,9, <=50K, Male,0
19762,40.0,9, <=50K, Female,0
14215,30.0,>12, <=50K, Female,1
13674,40.0,9, >50K, Male,1
23953,20.0,10, <=50K, Male,0
14994,20.0,>12, <=50K, Female,0
10483,50.0,9, >50K, Male,1
16081,40.0,10, >50K, Female,1
1735,60.0,>12, >50K, Male,1
28015,60.0,<6, <=50K, Male,0
19891,20.0,>12, >50K, Male,1
19103,20.0,12, <=50K, Male,0
12969,20.0,10, <=50K, Male,0
18791,20.0,10, <=50K, Female,0
20640,30.0,10, <=50K, Male,0
19906,20.0,>12, <=50K, Male,0
30818,50.0,10, <=50K, Female,0
30891,10.0,9, <=50K, Female,0
23612,10.0,9, <=50K, Female,0
5723,30.0,9, <=50K, Female,0
6840,50.0,9, <=50K, Male,0
5409,60.0,10, <=50K, Female,1
24301,40.0,9, <=50K, Female,0
18973,30.0,9, <=50K, Male,0
27189,20.0,9, <=50K, Female,0
4874,50.0,10, >50K, Female,1
18497,50.0,11, >50K, Male,1
23807,20.0,9, <=50K, Female,0
23370,30.0,>12, >50K, Male,0
5959,20.0,9, <=50K, Female,0
15999,20.0,9, <=50K, Female,0
1584,40.0,9, <=50K, Male,0
28196,30.0,>12, <=50K, Male,0
14485,30.0,6, <=50K, Female,1
16562,40.0,<6, <=50K, Female,0
18436,40.0,10, <=50K, Female,0
9627,40.0,<6, <=50K, Female,0
22498,40.0,>12, <=50K, Male,0
10643,30.0,11, <=50K, Female,0
9075,30.0,9, <=50K, Male,0
7816,50.0,10, <=50K, Male,0
21868,30.0,11, >50K, Female,1
18011,40.0,10, <=50K, Female,0
11678,30.0,9, <=50K, Male,0
28393,30.0,>12, >50K, Male,1
30837,40.0,>12, <=50K, Male,0
18630,10.0,9, <=50K, Male,0
27326,20.0,9, <=50K, Male,0
7023,50.0,>12, >50K, Male,1
9213,50.0,9, >50K, Male,1
29585,40.0,>12, >50K, Male,1
4320,20.0,10, <=50K, Male,0
13082,30.0,10, <=50K, Male,0
7611,20.0,10, <=50K, Male,0
2198,50.0,>12, >50K, Female,1
6995,20.0,10, <=50K, Female,0
31631,40.0,>12, <=50K, Male,0
12996,30.0,9, <=50K, Female,0
17451,60.0,10, <=50K, Male,0
25776,20.0,9, <=50K, Male,0
2602,40.0,12, <=50K, Female,0
28006,20.0,10, <=50K, Male,0
18211,30.0,10, <=50K, Female,0
22996,20.0,>12, <=50K, Male,0
20555,30.0,>12, >50K, Female,1
4074,30.0,10, <=50K, Female,1
21482,30.0,>12, >50K, Male,1
17641,60.0,9, <=50K, Female,0
20143,20.0,11, <=50K, Male,0
24356,60.0,>12, >50K, Male,1
5347,30.0,<6, >50K, Male,1
2417,20.0,10, <=50K, Female,0
26262,>=70,9, <=50K, Female,0
7217,30.0,>12, <=50K, Male,0
23962,40.0,>12, >50K, Male,0
7513,40.0,>12, >50K, Male,1
9609,30.0,11, <=50K, Female,0
22329,50.0,>12, >50K, Male,1
5228,20.0,9, <=50K, Female,0
14156,20.0,10, <=50K, Male,0
890,50.0,10, <=50K, Female,0
23611,50.0,9, <=50K, Male,0
26058,20.0,9, <=50K, Male,0
19721,30.0,10, <=50K, Male,0
30048,50.0,9, <=50K, Male,0
31406,20.0,>12, >50K, Male,1
5614,30.0,>12, >50K, Male,1
11161,20.0,10, <=50K, Female,1
29756,30.0,9, <=50K, Female,0
6150,30.0,10, <=50K, Female,0
12737,50.0,9, >50K, Male,1
15563,20.0,>12, <=50K, Female,0
26362,30.0,10, <=50K, Female,0
2458,20.0,10, <=50K, Female,0
22525,30.0,9, <=50K, Male,0
7099,30.0,>12, <=50K, Male,0
32251,40.0,9, <=50K, Male,0
1981,40.0,9, >50K, Male,1
15182,20.0,10, <=50K, Male,0
16393,30.0,>12, >50K, Female,1
24089,30.0,>12, >50K, Male,0
10664,40.0,<6, <=50K, Male,0
7282,40.0,9, <=50K, Male,0
31545,30.0,>12, <=50K, Female,0
23192,10.0,10, <=50K, Female,0
19530,30.0,>12, <=50K, Male,0
6690,60.0,6, <=50K, Male,0
153,20.0,9, <=50K, Male,0
10926,30.0,>12, <=50K, Male,0
10725,40.0,>12, >50K, Male,1
15144,20.0,11, <=50K, Female,0
4446,30.0,10, <=50K, Female,0
15848,30.0,7, <=50K, Female,0
9510,40.0,7, <=50K, Female,0
10107,30.0,>12, <=50K, Male,0
223,50.0,9, <=50K, Male,0
32543,40.0,12, <=50K, Female,1
15032,30.0,11, >50K, Female,1
24752,20.0,9, <=50K, Male,0
14043,20.0,9, <=50K, Male,0
20969,30.0,>12, <=50K, Male,0
8984,20.0,10, <=50K, Female,0
29963,30.0,10, <=50K, Female,0
9777,60.0,10, >50K, Male,1
680,20.0,9, <=50K, Male,0
24170,40.0,>12, >50K, Male,1
29696,30.0,>12, >50K, Male,0
9814,40.0,>12, >50K, Male,1
661,30.0,>12, <=50K, Male,0
16856,>=70,<6, >50K, Male,1
14121,50.0,9, <=50K, Female,0
30456,20.0,9, <=50K, Male,0
11513,40.0,>12, >50K, Male,1
28556,30.0,10, <=50K, Male,0
26512,60.0,>12, <=50K, Male,0
6162,20.0,9, <=50K, Female,0
1942,20.0,9, <=50K, Female,0
17277,30.0,>12, >50K, Male,1
10809,20.0,<6, <=50K, Male,0
16582,20.0,>12, <=50K, Male,0
24509,30.0,9, <=50K, Male,0
22381,40.0,9, <=50K, Female,0
11641,40.0,<6, <=50K, Male,0
10706,30.0,9, <=50K, Male,0
21259,20.0,>12, <=50K, Female,0
26136,40.0,>12, <=50K, Female,1
16222,40.0,9, <=50K, Male,0
31570,30.0,9, <=50K, Female,0
15989,20.0,10, <=50K, Male,0
19657,40.0,9, <=50K, Male,0
8393,50.0,10, >50K, Male,1
24543,20.0,>12, <=50K, Female,0
24189,10.0,7, <=50K, Male,0
19625,20.0,8, <=50K, Male,0
28793,30.0,9, <=50K, Male,0
26798,20.0,9, <=50K, Male,0
7695,50.0,11, >50K, Female,1
26332,50.0,>12, >50K, Male,1
30522,50.0,9, >50K, Male,1
28699,50.0,9, <=50K, Male,0
8292,50.0,<6, <=50K, Female,0
26970,10.0,8, <=50K, Female,0
27044,30.0,>12, >50K, Male,1
801,20.0,9, <=50K, Male,0
4064,50.0,9, <=50K, Male,0
16171,30.0,11, >50K, Male,1
27812,20.0,10, <=50K, Female,0
21182,20.0,10, <=50K, Male,0
2705,40.0,9, <=50K, Female,0
25767,20.0,7, <=50K, Female,0
3448,50.0,9, >50K, Male,1
30629,30.0,9, <=50K, Female,0
17079,30.0,9, >50K, Male,1
2513,40.0,9, <=50K, Male,0
5630,40.0,9, <=50K, Female,0
30788,50.0,>12, >50K, Male,0
26672,30.0,7, <=50K, Male,0
19779,30.0,10, <=50K, Female,0
4034,20.0,10, <=50K, Male,0
30005,20.0,9, <=50K, Male,0
2994,30.0,>12, <=50K, Male,0
19812,40.0,9, <=50K, Male,0
11467,40.0,9, >50K, Male,1
21820,20.0,9, <=50K, Male,0
1229,>=70,>12, <=50K, Male,0
24025,40.0,12, >50K, Male,1
29719,40.0,>12, >50K, Male,1
16204,40.0,>12, >50K, Male,1
30449,30.0,10, <=50K, Female,0
478,20.0,6, <=50K, Male,0
18591,50.0,9, <=50K, Male,0
12249,30.0,>12, <=50K, Female,1
27959,30.0,10, <=50K, Female,0
5406,>=70,>12, >50K, Male,1
19188,30.0,8, <=50K, Male,0
2647,50.0,<6, <=50K, Male,0
2075,20.0,9, <=50K, Male,0
3282,40.0,10, <=50K, Male,0
27210,30.0,9, >50K, Male,1
8089,50.0,>12, <=50K, Female,1
26427,30.0,>12, >50K, Male,1
29381,60.0,<6, <=50K, Female,0
6021,30.0,10, <=50K, Female,0
29465,10.0,8, <=50K, Male,0
10791,20.0,9, <=50K, Female,0
3846,20.0,10, <=50K, Female,0
25290,50.0,>12, >50K, Male,1
23810,40.0,11, <=50K, Male,0
31532,20.0,10, <=50K, Male,0
12714,40.0,>12, >50K, Male,1
25,50.0,>12, >50K, Male,1
30294,20.0,<6, <=50K, Male,0
6421,30.0,>12, <=50K, Male,0
23075,40.0,9, <=50K, Female,0
7657,50.0,9, >50K, Male,1
5679,>=70,>12, <=50K, Male,0
28030,10.0,9, <=50K, Male,0
2773,30.0,9, <=50K, Male,0
676,10.0,8, <=50K, Male,0
2384,10.0,10, <=50K, Female,0
1050,60.0,9, <=50K, Male,0
16888,40.0,>12, <=50K, Male,0
19614,40.0,9, <=50K, Male,0
9928,30.0,9, <=50K, Male,0
5118,30.0,>12, <=50K, Male,0
32427,40.0,9, <=50K, Female,0
9493,50.0,10, >50K, Male,1
22384,30.0,>12, >50K, Male,1
10765,30.0,9, <=50K, Female,0
27716,30.0,>12, <=50K, Male,0
28523,40.0,>12, >50K, Male,1
29549,40.0,10, >50K, Male,1
3806,30.0,>12, >50K, Male,1
22603,20.0,10, <=50K, Male,0
3918,40.0,9, <=50K, Male,0
11445,40.0,9, <=50K, Male,0
19259,20.0,12, <=50K, Male,0
6155,30.0,10, <=50K, Male,0
2083,40.0,9, <=50K, Male,0
2014,30.0,>12, <=50K, Male,0
11804,40.0,>12, <=50K, Male,0
30700,60.0,>12, >50K, Male,1
24469,50.0,10, <=50K, Female,0
12060,30.0,9, >50K, Male,1
5805,20.0,10, <=50K, Female,0
19102,20.0,9, <=50K, Male,0
3635,20.0,<6, <=50K, Male,0
14587,30.0,10, <=50K, Female,0
10823,20.0,10, <=50K, Female,0
30960,40.0,9, >50K, Male,1
9065,40.0,9, <=50K, Male,0
4456,30.0,>12, <=50K, Male,0
18875,30.0,>12, <=50K, Male,0
11801,20.0,10, <=50K, Female,0
32229,20.0,10, <=50K, Female,0
16052,50.0,9, >50K, Male,1
25266,50.0,>12, <=50K, Male,0
1508,20.0,10, <=50K, Female,0
12810,40.0,8, <=50K, Male,0
9821,10.0,6, <=50K, Male,0
5073,40.0,>12, >50K, Male,1
18632,40.0,>12, >50K, Male,1
7070,30.0,<6, <=50K, Male,0
29727,50.0,9, <=50K, Male,0
4583,40.0,10, <=50K, Female,1
5005,40.0,9, <=50K, Male,0
12653,20.0,10, <=50K, Male,0
12778,20.0,9, <=50K, Male,0
5470,30.0,9, <=50K, Male,0
28189,30.0,10, <=50K, Male,0
15437,30.0,9, <=50K, Male,0
29999,30.0,9, <=50K, Male,0
8542,20.0,9, <=50K, Male,0
1481,50.0,12, >50K, Male,1
29367,30.0,>12, <=50K, Male,0
4264,40.0,>12, >50K, Male,1
31079,20.0,>12, <=50K, Male,0
20619,20.0,9, <=50K, Male,0
14565,40.0,9, <=50K, Male,0
16086,50.0,8, <=50K, Female,1
9970,40.0,>12, <=50K, Female,1
8316,60.0,9, <=50K, Male,0
17114,40.0,9, <=50K, Female,0
3071,30.0,10, >50K, Male,1
18209,50.0,9, <=50K, Male,0
16723,20.0,10, <=50K, Female,0
28751,50.0,10, <=50K, Male,0
12631,30.0,10, <=50K, Male,0
18897,30.0,10, <=50K, Male,0
15483,30.0,9, <=50K, Female,0
14978,20.0,9, <=50K, Female,0
26751,30.0,9, <=50K, Male,0
28732,50.0,9, >50K, Female,1
2258,20.0,>12, >50K, Male,0
19554,20.0,>12, <=50K, Female,1
13370,30.0,>12, >50K, Female,1
29304,20.0,9, <=50K, Male,0
19687,50.0,9, <=50K, Female,0
27984,20.0,>12, <=50K, Female,0
20376,40.0,>12, >50K, Female,1
14087,30.0,10, <=50K, Male,0
9728,40.0,9, <=50K, Male,0
18803,30.0,12, <=50K, Female,0
2716,40.0,>12, >50K, Female,1
26287,>=70,9, <=50K, Male,0
31033,50.0,9, <=50K, Male,0
8138,50.0,9, <=50K, Male,0
25422,50.0,9, >50K, Male,1
30782,20.0,6, <=50K, Female,1
29661,30.0,10, <=50K, Female,0
2873,40.0,>12, <=50K, Female,0
27221,40.0,>12, >50K, Male,1
22926,50.0,7, <=50K, Female,1
15372,50.0,10, <=50K, Male,0
16585,40.0,>12, >50K, Male,1
23933,>=70,11, <=50K, Female,1
9706,20.0,>12, <=50K, Female,0
16033,40.0,9, <=50K, Male,0
9586,50.0,10, <=50K, Male,0
21265,10.0,10, <=50K, Male,0
32507,50.0,>12, <=50K, Male,0
12751,40.0,>12, >50K, Male,1
28638,30.0,9, <=50K, Male,0
1069,40.0,12, <=50K, Female,0
22527,30.0,>12, >50K, Male,1
19465,20.0,9, <=50K, Female,0
12688,30.0,11, >50K, Male,0
12449,30.0,9, <=50K, Male,0
19097,60.0,>12, <=50K, Female,1
18126,50.0,9, >50K, Female,1
18891,20.0,11, <=50K, Male,0
3094,40.0,>12, <=50K, Female,1
18094,20.0,10, <=50K, Male,0
4645,40.0,6, >50K, Male,0
12349,30.0,<6, <=50K, Female,0
15457,20.0,9, <=50K, Female,0
4362,20.0,10, <=50K, Female,0
1003,30.0,>12, <=50K, Female,1
13592,20.0,10, <=50K, Male,0
32369,20.0,9, <=50K, Male,0
19601,20.0,10, <=50K, Female,0
21461,40.0,6, <=50K, Female,1
16292,30.0,6, <=50K, Male,0
11144,50.0,>12, <=50K, Male,0
20234,60.0,9, <=50K, Female,0
10572,20.0,9, <=50K, Male,0
23904,30.0,>12, >50K, Male,1
28569,60.0,>12, <=50K, Male,0
21814,60.0,8, <=50K, Male,0
24814,30.0,9, <=50K, Male,0
14396,30.0,>12, >50K, Male,1
14469,40.0,>12, <=50K, Female,0
19818,20.0,10, <=50K, Male,0
7385,20.0,>12, >50K, Male,1
21639,30.0,11, <=50K, Female,0
10564,30.0,9, <=50K, Male,0
23092,30.0,9, <=50K, Male,0
29181,60.0,>12, <=50K, Male,0
9615,50.0,9, <=50K, Male,0
32288,20.0,<6, <=50K, Male,0
29849,20.0,10, <=50K, Male,0
1346,60.0,>12, >50K, Male,1
23271,20.0,10, <=50K, Female,0
24444,20.0,9, <=50K, Male,0
2927,50.0,9, <=50K, Female,0
762,30.0,9, <=50K, Male,0
19008,30.0,9, <=50K, Male,0
16577,30.0,8, <=50K, Male,0
25108,40.0,>12, >50K, Male,1
14614,20.0,>12, <=50K, Female,0
30248,40.0,>12, >50K, Male,0
12570,20.0,7, <=50K, Female,0
24923,60.0,>12, <=50K, Male,0
20146,20.0,10, <=50K, Female,0
30284,60.0,9, >50K, Male,1
17500,50.0,>12, >50K, Male,1
15988,30.0,>12, <=50K, Female,0
14476,40.0,>12, >50K, Male,1
17883,30.0,10, <=50K, Female,0
20922,30.0,10, <=50K, Male,0
25915,30.0,>12, >50K, Male,1
21103,20.0,<6, <=50K, Male,0
16863,30.0,>12, <=50K, Male,0
3622,20.0,9, <=50K, Female,0
27013,20.0,>12, <=50K, Female,0
25451,30.0,10, <=50K, Female,0
11343,30.0,9, >50K, Male,1
24016,10.0,9, <=50K, Male,0
29974,40.0,>12, <=50K, Female,0
518,20.0,10, <=50K, Female,0
20295,20.0,11, <=50K, Female,0
29914,30.0,>12, <=50K, Female,1
16368,50.0,10, <=50K, Male,0
2275,20.0,10, <=50K, Male,0
6833,20.0,>12, >50K, Male,1
27289,50.0,>12, <=50K, Male,0
13906,20.0,>12, <=50K, Female,0
12179,20.0,9, >50K, Male,1
30728,60.0,>12, <=50K, Male,0
30871,20.0,>12, <=50K, Male,0
20080,40.0,11, <=50K, Male,0
25942,30.0,9, <=50K, Male,0
11993,40.0,>12, <=50K, Male,0
29897,10.0,6, <=50K, Male,0
23008,50.0,>12, >50K, Male,1
23572,20.0,11, <=50K, Female,1
15847,40.0,>12, >50K, Male,1
3019,40.0,10, <=50K, Female,0
9954,30.0,9, >50K, Male,1
2793,60.0,9, <=50K, Female,1
2435,40.0,10, <=50K, Female,0
18233,40.0,12, <=50K, Female,0
10647,30.0,>12, >50K, Male,0
30325,60.0,6, >50K, Male,1
996,40.0,>12, <=50K, Male,0
19968,40.0,>12, >50K, Male,1
16614,40.0,>12, <=50K, Male,0
16982,50.0,9, <=50K, Male,0
11824,50.0,10, >50K, Male,1
31263,30.0,>12, <=50K, Male,0
14697,20.0,10, <=50K, Male,0
3967,20.0,7, <=50K, Male,0
19230,30.0,<6, <=50K, Male,0
26217,40.0,10, >50K, Male,1
18045,20.0,11, <=50K, Female,1
10655,40.0,10, <=50K, Female,1
30599,30.0,10, <=50K, Female,0
16091,40.0,10, <=50K, Female,0
3348,30.0,9, <=50K, Male,0
21099,20.0,9, <=50K, Male,0
11356,30.0,10, <=50K, Female,0
9652,40.0,>12, >50K, Male,1
9306,50.0,>12, >50K, Male,1
31887,30.0,7, <=50K, Male,0
28247,40.0,9, <=50K, Female,0
3871,30.0,9, <=50K, Male,0
3567,50.0,9, <=50K, Male,0
29204,20.0,10, <=50K, Male,0
4814,40.0,10, <=50K, Female,0
28695,50.0,12, <=50K, Male,0
15764,30.0,<6, <=50K, Male,0
21282,60.0,9, >50K, Male,0
22051,20.0,9, <=50K, Female,0
9604,20.0,9, <=50K, Male,0
24410,30.0,9, <=50K, Female,0
5261,20.0,9, <=50K, Male,0
27615,40.0,7, <=50K, Female,0
18648,30.0,10, >50K, Male,1
27537,40.0,>12, <=50K, Male,0
1480,40.0,9, <=50K, Male,0
24130,30.0,10, <=50K, Female,0
22969,40.0,>12, >50K, Male,1
2841,40.0,>12, <=50K, Female,1
18696,50.0,6, <=50K, Male,0
9813,20.0,11, <=50K, Male,0
7123,50.0,9, >50K, Male,0
6298,>=70,9, <=50K, Female,1
12846,40.0,6, <=50K, Female,0
3943,40.0,9, <=50K, Female,0
22366,30.0,>12, <=50K, Male,0
29359,20.0,9, <=50K, Female,0
8593,40.0,9, <=50K, Male,0
23148,10.0,10, <=50K, Male,0
2453,20.0,9, <=50K, Female,0
11586,20.0,10, <=50K, Female,0
23356,40.0,6, <=50K, Male,0
21146,40.0,9, >50K, Male,1
29087,40.0,10, >50K, Female,1
27605,50.0,9, >50K, Male,1
20679,30.0,9, <=50K, Male,0
1474,20.0,10, <=50K, Female,0
24368,40.0,>12, <=50K, Female,1
373,40.0,9, <=50K, Male,0
24993,40.0,9, >50K, Male,1
14778,30.0,9, <=50K, Male,0
18294,10.0,10, <=50K, Female,0
32256,40.0,>12, >50K, Female,1
21621,30.0,9, >50K, Male,1
18911,50.0,9, <=50K, Male,0
24022,20.0,>12, <=50K, Female,0
15705,20.0,10, <=50K, Male,0
15347,30.0,>12, >50K, Male,1
11825,20.0,10, <=50K, Male,0
14710,20.0,9, <=50K, Female,0
32425,20.0,<6, <=50K, Female,0
12069,20.0,9, <=50K, Male,0
29224,30.0,10, <=50K, Female,0
15312,30.0,7, <=50K, Male,0
290,30.0,>12, <=50K, Male,0
13960,40.0,>12, >50K, Male,1
1831,50.0,9, <=50K, Female,0
26818,20.0,>12, <=50K, Male,0
5433,50.0,9, <=50K, Female,0
8707,20.0,>12, <=50K, Female,0
25657,50.0,>12, >50K, Female,1
30752,40.0,12, <=50K, Male,0
21934,60.0,10, <=50K, Female,1
17106,20.0,9, <=50K, Female,0
29182,40.0,10, >50K, Male,1
30115,40.0,9, >50K, Female,1
28414,20.0,<6, <=50K, Male,0
25573,50.0,>12, <=50K, Male,0
32419,30.0,>12, >50K, Male,1
2209,40.0,9, <=50K, Male,0
13914,60.0,10, >50K, Male,1
19611,30.0,10, <=50K, Female,0
14646,10.0,10, <=50K, Female,0
24480,30.0,10, <=50K, Male,0
24710,30.0,10, <=50K, Female,0
22596,50.0,9, >50K, Male,1
14992,40.0,>12, >50K, Male,0
27172,50.0,9, <=50K, Female,0
27701,30.0,>12, <=50K, Female,0
7986,50.0,10, <=50K, Male,0
13394,20.0,10, >50K, Male,1
19341,40.0,10, >50K, Female,1
11246,20.0,11, >50K, Male,1
15253,30.0,>12, >50K, Male,1
16643,40.0,11, >50K, Male,1
20267,10.0,8, <=50K, Female,0
27071,30.0,>12, >50K, Male,0
29459,20.0,10, >50K, Male,1
25129,40.0,9, >50K, Male,1
15012,>=70,<6, <=50K, Male,0
24978,40.0,>12, <=50K, Male,0
27748,40.0,<6, <=50K, Male,0
17326,30.0,10, <=50K, Female,0
10677,20.0,>12, <=50K, Female,0
6067,20.0,10, <=50K, Male,0
22049,40.0,10, >50K, Male,1
31464,30.0,12, <=50K, Male,0
15279,50.0,>12, >50K, Male,1
7420,40.0,10, >50K, Male,1
15503,50.0,9, <=50K, Female,0
6701,50.0,<6, <=50K, Male,0
11497,30.0,10, <=50K, Male,0
27511,20.0,9, <=50K, Male,0
4246,30.0,>12, >50K, Female,1
23850,20.0,7, <=50K, Female,1
18836,10.0,10, <=50K, Female,0
26565,20.0,9, <=50K, Male,0
20767,20.0,10, <=50K, Male,0
9936,60.0,9, <=50K, Male,0
27355,20.0,10, <=50K, Female,0
23740,60.0,9, <=50K, Female,0
23262,40.0,10, >50K, Male,0
9808,30.0,9, <=50K, Male,0
8884,20.0,<6, <=50K, Female,0
5161,30.0,9, <=50K, Female,0
23012,60.0,<6, <=50K, Male,0
32192,60.0,10, <=50K, Female,0
7838,20.0,12, <=50K, Male,0
17655,20.0,9, <=50K, Female,0
20858,50.0,6, <=50K, Male,0
10124,>=70,<6, <=50K, Male,0
24717,20.0,9, <=50K, Female,0
982,20.0,9, <=50K, Female,0
11248,20.0,>12, <=50K, Male,0
13964,40.0,9, <=50K, Female,0
16041,20.0,10, <=50K, Female,0
18205,30.0,10, <=50K, Male,0
10619,30.0,>12, <=50K, Male,0
31067,30.0,>12, >50K, Male,0
7306,30.0,>12, <=50K, Male,0
5096,50.0,9, <=50K, Female,0
12234,20.0,9, <=50K, Female,0
27855,40.0,>12, >50K, Female,1
7714,40.0,>12, >50K, Male,1
16943,30.0,10, <=50K, Male,0
15888,40.0,7, <=50K, Female,0
3117,20.0,12, <=50K, Male,0
31721,30.0,10, <=50K, Male,0
20534,40.0,12, <=50K, Female,0
3304,30.0,9, <=50K, Female,0
2457,30.0,9, <=50K, Male,0
23759,30.0,7, <=50K, Female,0
26778,60.0,10, <=50K, Female,0
10472,20.0,10, <=50K, Male,0
15616,30.0,9, <=50K, Female,0
31361,30.0,>12, >50K, Female,1
30754,30.0,>12, <=50K, Female,1
5221,10.0,8, <=50K, Male,0
24930,30.0,10, <=50K, Male,0
31187,20.0,9, <=50K, Male,0
7104,40.0,>12, >50K, Male,1
9760,30.0,9, >50K, Male,1
27898,30.0,10, <=50K, Female,0
28278,20.0,9, <=50K, Male,0
10134,20.0,9, <=50K, Female,0
27290,50.0,9, >50K, Male,0
30458,50.0,9, <=50K, Male,0
4479,30.0,>12, >50K, Male,1
1433,10.0,10, <=50K, Female,0
26036,30.0,9, <=50K, Male,0
9853,20.0,<6, <=50K, Female,0
110,20.0,>12, <=50K, Male,0
24335,30.0,9, <=50K, Male,0
9686,50.0,10, >50K, Male,1
22506,30.0,11, >50K, Male,1
28001,40.0,10, >50K, Male,1
22894,30.0,9, <=50K, Female,1
19432,20.0,9, <=50K, Male,0
26464,50.0,9, <=50K, Male,0
16358,50.0,9, <=50K, Male,0
32360,50.0,9, <=50K, Male,0
30854,40.0,9, <=50K, Male,0
28925,60.0,9, >50K, Male,1
17349,30.0,10, <=50K, Male,0
22973,20.0,8, <=50K, Male,0
17603,40.0,9, <=50K, Male,0
16438,50.0,12, >50K, Male,1
25047,40.0,9, <=50K, Female,0
3021,50.0,>12, >50K, Male,1
17198,50.0,9, >50K, Male,0
26841,20.0,10, >50K, Female,1
16064,40.0,>12, <=50K, Female,0
31786,50.0,9, >50K, Male,1
30212,50.0,>12, >50K, Female,1
7685,20.0,9, <=50K, Male,0
26916,20.0,10, <=50K, Female,0
12824,30.0,>12, <=50K, Female,0
15258,40.0,10, <=50K, Male,0
9445,30.0,9, <=50K, Female,0
21001,10.0,7, <=50K, Male,0
621,40.0,7, <=50K, Female,0
3218,30.0,>12, >50K, Male,1
3804,10.0,7, <=50K, Male,0
21354,40.0,10, <=50K, Male,0
17605,20.0,9, <=50K, Male,0
14273,40.0,>12, >50K, Female,1
28149,40.0,<6, <=50K, Male,0
4001,10.0,9, <=50K, Male,0
6344,40.0,9, >50K, Male,1
26846,30.0,12, >50K, Female,1
17665,50.0,10, >50K, Male,1
7267,20.0,7, <=50K, Female,0
4965,50.0,>12, <=50K, Male,0
17792,40.0,>12, >50K, Male,1
21130,50.0,>12, <=50K, Female,0
6615,30.0,>12, <=50K, Female,1
17491,10.0,9, <=50K, Female,0
5912,20.0,9, <=50K, Male,0
13967,50.0,9, <=50K, Male,0
22151,20.0,10, <=50K, Male,0
8742,50.0,>12, >50K, Male,1
16593,60.0,9, >50K, Male,1
5297,40.0,<6, <=50K, Male,0
10884,40.0,9, <=50K, Female,0
31377,40.0,>12, <=50K, Female,1
28652,50.0,>12, >50K, Male,1
29249,30.0,11, >50K, Male,1
4481,20.0,>12, <=50K, Male,0
10668,30.0,>12, <=50K, Male,0
23562,50.0,>12, >50K, Male,1
32532,30.0,>12, >50K, Male,1
23569,20.0,>12, >50K, Male,1
9643,60.0,10, <=50K, Male,0
7751,60.0,<6, <=50K, Male,0
8421,40.0,10, <=50K, Female,0
4905,40.0,9, >50K, Female,1
18402,20.0,>12, <=50K, Male,0
9787,40.0,10, <=50K, Male,0
3721,30.0,>12, >50K, Male,1
7495,30.0,>12, <=50K, Male,0
15000,30.0,10, <=50K, Male,0
6069,30.0,9, <=50K, Male,0
22312,30.0,7, <=50K, Male,0
27954,50.0,>12, >50K, Female,1
7056,30.0,>12, <=50K, Male,0
18927,30.0,10, >50K, Female,1
18017,20.0,>12, <=50K, Male,0
18341,30.0,11, >50K, Male,1
9889,20.0,10, <=50K, Male,0
23922,20.0,11, <=50K, Male,0
8123,20.0,8, <=50K, Male,0
8304,40.0,9, <=50K, Male,0
13134,40.0,>12, <=50K, Female,1
4589,20.0,<6, <=50K, Female,0
21270,30.0,10, <=50K, Male,0
22564,30.0,>12, >50K, Female,1
3634,40.0,9, <=50K, Male,0
6087,10.0,10, <=50K, Male,0
3778,60.0,10, <=50K, Male,0
28055,30.0,9, <=50K, Male,0
7978,30.0,9, >50K, Male,1
16808,20.0,>12, >50K, Male,1
523,30.0,10, >50K, Male,1
5200,40.0,>12, >50K, Male,1
16005,50.0,9, <=50K, Female,0
15911,20.0,10, <=50K, Male,0
26155,60.0,>12, >50K, Male,1
12486,50.0,10, >50K, Male,1
21640,20.0,10, <=50K, Male,0
20475,10.0,9, <=50K, Female,0
19506,40.0,>12, >50K, Male,1
8225,30.0,>12, >50K, Male,1
24648,30.0,10, <=50K, Female,0
21005,50.0,9, >50K, Male,1
18265,40.0,6, >50K, Male,1
3169,40.0,9, <=50K, Male,0
30206,20.0,10, <=50K, Female,0
30030,60.0,10, <=50K, Female,0
5461,20.0,>12, <=50K, Male,0
29703,30.0,9, <=50K, Male,0
3202,20.0,9, <=50K, Male,0
12606,20.0,>12, >50K, Male,1
29619,40.0,10, >50K, Male,1
31075,20.0,>12, <=50K, Male,0
15531,40.0,10, <=50K, Male,0
17145,30.0,9, <=50K, Female,0
26403,20.0,9, <=50K, Male,0
3686,30.0,9, <=50K, Female,0
19318,20.0,>12, <=50K, Male,0
23715,20.0,12, >50K, Male,1
16453,50.0,9, <=50K, Female,0
23478,20.0,10, <=50K, Female,0
5923,40.0,9, <=50K, Male,0
26004,50.0,10, >50K, Male,1
6688,20.0,10, <=50K, Female,0
4326,60.0,<6, <=50K, Male,0
27923,30.0,>12, >50K, Male,0
28132,40.0,<6, <=50K, Male,0
9365,40.0,9, <=50K, Male,0
21349,30.0,9, <=50K, Female,0
