id,race,age_cat,c_charge_degree,priors_count,is_recid
302,African-American,25 to 45,F,More than 3,1
1588,African-American,25 to 45,M,1 to 3,1
258,African-American,25 to 45,F,More than 3,0
7968,African-American,25 to 45,F,More than 3,1
4125,African-American,25 to 45,F,1 to 3,0
7160,African-American,Less than 25,F,More than 3,1
9253,Caucasian,25 to 45,F,More than 3,0
5113,African-American,Less than 25,F,0,1
3757,Caucasian,25 to 45,F,1 to 3,1
8741,Caucasian,25 to 45,F,0,1
8099,Caucasian,25 to 45,M,0,0
5964,African-American,Less than 25,F,1 to 3,0
10897,Caucasian,25 to 45,M,More than 3,1
10619,African-American,Less than 25,M,0,1
4004,African-American,25 to 45,F,1 to 3,0
8719,Caucasian,Greater than 45,F,More than 3,1
1590,African-American,25 to 45,M,0,1
7158,Caucasian,25 to 45,F,1 to 3,1
3107,Caucasian,Greater than 45,M,0,0
3475,Caucasian,25 to 45,F,More than 3,0
4935,African-American,25 to 45,F,More than 3,1
7864,African-American,25 to 45,F,1 to 3,0
184,African-American,25 to 45,F,1 to 3,1
7891,African-American,Greater than 45,M,More than 3,1
2618,African-American,25 to 45,F,More than 3,1
1346,African-American,25 to 45,F,More than 3,0
5354,African-American,Less than 25,M,1 to 3,1
5023,Caucasian,Less than 25,M,1 to 3,1
3797,African-American,25 to 45,F,More than 3,1
9412,African-American,25 to 45,M,1 to 3,0
10054,African-American,Greater than 45,F,1 to 3,0
3645,Caucasian,25 to 45,M,0,0
8676,African-American,25 to 45,F,0,0
558,African-American,Less than 25,F,0,1
7459,African-American,25 to 45,F,More than 3,1
5418,African-American,25 to 45,F,0,0
9618,Caucasian,25 to 45,F,1 to 3,1
9398,African-American,Less than 25,M,1 to 3,1
10542,Caucasian,25 to 45,F,More than 3,1
1620,Caucasian,Greater than 45,F,0,0
1602,African-American,25 to 45,M,1 to 3,0
1305,African-American,25 to 45,M,More than 3,0
978,African-American,25 to 45,F,0,0
100,African-American,Greater than 45,M,0,0
8579,African-American,Greater than 45,M,1 to 3,0
9686,African-American,Less than 25,F,0,0
9267,Caucasian,25 to 45,M,0,0
2846,Caucasian,25 to 45,F,1 to 3,1
3427,Caucasian,25 to 45,M,0,0
6097,Caucasian,25 to 45,F,1 to 3,1
5045,Caucasian,25 to 45,F,More than 3,0
4550,African-American,25 to 45,M,More than 3,1
10386,Caucasian,Less than 25,M,1 to 3,0
679,African-American,25 to 45,M,1 to 3,0
9042,Caucasian,Greater than 45,F,0,0
4851,African-American,25 to 45,F,1 to 3,1
2764,Caucasian,25 to 45,M,1 to 3,0
516,African-American,25 to 45,F,More than 3,1
659,Caucasian,Less than 25,F,1 to 3,1
2879,Caucasian,25 to 45,M,0,0
3267,African-American,25 to 45,M,0,0
5923,Caucasian,25 to 45,F,1 to 3,0
293,African-American,Less than 25,F,0,1
2474,African-American,Greater than 45,F,More than 3,1
9018,African-American,25 to 45,M,More than 3,0
4737,African-American,Greater than 45,F,1 to 3,0
3301,African-American,25 to 45,M,0,0
10148,African-American,25 to 45,M,More than 3,1
3445,Caucasian,25 to 45,M,1 to 3,0
8307,African-American,Greater than 45,F,More than 3,0
8204,African-American,Greater than 45,F,More than 3,0
2902,Caucasian,25 to 45,M,0,0
5332,Caucasian,25 to 45,F,More than 3,0
7099,African-American,25 to 45,F,1 to 3,0
5260,African-American,25 to 45,M,0,0
8008,African-American,25 to 45,M,1 to 3,0
3316,Caucasian,25 to 45,M,More than 3,1
5828,African-American,25 to 45,F,More than 3,1
8971,African-American,25 to 45,F,1 to 3,0
5984,African-American,25 to 45,M,More than 3,0
4189,African-American,25 to 45,M,More than 3,1
265,African-American,25 to 45,M,More than 3,1
3299,African-American,25 to 45,F,1 to 3,1
10686,Caucasian,25 to 45,F,0,0
4873,African-American,25 to 45,F,More than 3,1
10964,African-American,25 to 45,F,More than 3,0
10581,African-American,Less than 25,M,1 to 3,1
6587,African-American,Less than 25,F,1 to 3,1
6889,Caucasian,25 to 45,M,1 to 3,1
1345,Caucasian,Less than 25,M,1 to 3,1
4871,Caucasian,Greater than 45,F,1 to 3,1
64,African-American,25 to 45,F,0,1
7979,Caucasian,Greater than 45,F,More than 3,1
6485,African-American,Greater than 45,F,0,0
301,Caucasian,25 to 45,M,More than 3,0
2501,African-American,Less than 25,F,0,0
6161,African-American,25 to 45,F,More than 3,0
9133,Caucasian,25 to 45,F,0,0
5289,African-American,25 to 45,F,More than 3,1
10560,Caucasian,25 to 45,F,1 to 3,1
1576,African-American,25 to 45,M,More than 3,1
2793,African-American,25 to 45,F,More than 3,0
1575,African-American,25 to 45,M,1 to 3,1
2644,Caucasian,25 to 45,M,1 to 3,1
7341,African-American,25 to 45,M,0,1
2560,Caucasian,Less than 25,F,0,1
4162,African-American,25 to 45,F,More than 3,1
9143,Caucasian,Less than 25,F,0,0
3738,Caucasian,25 to 45,F,More than 3,0
5657,African-American,25 to 45,F,More than 3,1
4627,Caucasian,Greater than 45,M,0,1
9046,Caucasian,25 to 45,M,1 to 3,0
1314,African-American,25 to 45,M,More than 3,1
137,African-American,25 to 45,F,More than 3,1
3869,African-American,25 to 45,M,0,0
2655,African-American,Less than 25,F,0,0
1499,African-American,25 to 45,F,More than 3,1
2316,Caucasian,Greater than 45,M,0,0
1526,African-American,25 to 45,F,More than 3,0
5982,African-American,25 to 45,F,0,1
10163,African-American,Less than 25,M,More than 3,0
7476,African-American,Greater than 45,M,More than 3,0
1290,African-American,25 to 45,M,More than 3,1
4805,African-American,25 to 45,F,0,1
278,African-American,Less than 25,M,0,1
10415,African-American,25 to 45,F,1 to 3,0
3933,African-American,25 to 45,F,More than 3,1
7948,African-American,25 to 45,F,0,0
3870,African-American,25 to 45,F,More than 3,1
5453,African-American,Less than 25,F,More than 3,1
753,African-American,Greater than 45,M,0,0
5050,African-American,Less than 25,M,0,0
10733,African-American,25 to 45,F,1 to 3,1
8670,Caucasian,25 to 45,M,1 to 3,0
9235,Caucasian,Greater than 45,F,1 to 3,1
1631,Caucasian,Greater than 45,F,1 to 3,1
6997,African-American,25 to 45,M,1 to 3,1
745,Caucasian,25 to 45,M,0,0
6781,Caucasian,Greater than 45,M,1 to 3,0
7022,African-American,25 to 45,M,0,1
4994,Caucasian,25 to 45,F,1 to 3,1
7269,Caucasian,Greater than 45,M,0,0
1976,Caucasian,Less than 25,F,More than 3,1
10324,African-American,Less than 25,M,1 to 3,1
6251,African-American,25 to 45,F,More than 3,0
3564,African-American,25 to 45,F,More than 3,1
8737,African-American,25 to 45,F,More than 3,1
973,Caucasian,Greater than 45,M,0,1
7636,African-American,25 to 45,M,0,0
10133,Caucasian,25 to 45,M,0,0
1193,Caucasian,Greater than 45,F,0,0
1637,African-American,25 to 45,F,1 to 3,0
10544,Caucasian,Greater than 45,M,0,0
9352,Caucasian,Less than 25,F,More than 3,0
4182,Caucasian,25 to 45,F,0,0
4563,African-American,25 to 45,F,0,1
5546,Caucasian,Greater than 45,M,0,0
5253,Caucasian,25 to 45,F,1 to 3,1
5372,African-American,25 to 45,F,0,0
6377,Caucasian,25 to 45,F,1 to 3,1
10756,Caucasian,25 to 45,F,0,0
10361,Caucasian,25 to 45,F,1 to 3,0
1686,African-American,Less than 25,F,1 to 3,1
6067,African-American,25 to 45,M,More than 3,1
649,Caucasian,25 to 45,M,1 to 3,0
8355,African-American,25 to 45,F,1 to 3,0
6836,Caucasian,Less than 25,F,0,1
7772,African-American,Less than 25,F,1 to 3,1
2476,African-American,25 to 45,F,More than 3,1
4558,Caucasian,25 to 45,F,0,0
8035,African-American,25 to 45,M,More than 3,1
1244,Caucasian,Greater than 45,F,1 to 3,0
4789,African-American,25 to 45,F,More than 3,1
10300,Caucasian,Greater than 45,M,0,0
3981,African-American,25 to 45,M,More than 3,1
1482,African-American,Less than 25,M,More than 3,0
5590,Caucasian,25 to 45,M,1 to 3,0
9308,Caucasian,Greater than 45,F,1 to 3,1
1625,African-American,Less than 25,F,0,1
678,African-American,Greater than 45,F,1 to 3,0
996,African-American,Less than 25,F,1 to 3,1
4991,African-American,Greater than 45,F,More than 3,1
7041,African-American,Less than 25,F,0,1
7139,African-American,25 to 45,F,0,0
382,Caucasian,Less than 25,F,More than 3,1
3904,African-American,Greater than 45,M,0,0
357,Caucasian,25 to 45,F,0,1
1941,African-American,25 to 45,M,0,0
10083,Caucasian,25 to 45,M,0,0
8524,African-American,25 to 45,M,More than 3,1
1007,African-American,25 to 45,F,0,0
3573,African-American,25 to 45,F,1 to 3,0
1461,African-American,Less than 25,F,1 to 3,1
208,Caucasian,25 to 45,M,1 to 3,1
5804,African-American,Less than 25,F,More than 3,1
2245,Caucasian,Greater than 45,F,1 to 3,0
1034,African-American,Less than 25,M,1 to 3,1
7468,Caucasian,25 to 45,F,1 to 3,1
7842,African-American,Greater than 45,F,More than 3,0
8627,African-American,25 to 45,M,0,0
8484,Caucasian,Less than 25,M,0,1
2862,African-American,25 to 45,F,1 to 3,1
3824,African-American,25 to 45,M,1 to 3,1
10859,African-American,25 to 45,F,More than 3,0
4969,African-American,Less than 25,M,1 to 3,0
2759,Caucasian,25 to 45,M,More than 3,0
9782,African-American,25 to 45,M,More than 3,0
3362,African-American,Less than 25,F,More than 3,1
6763,Caucasian,25 to 45,M,0,0
468,African-American,25 to 45,F,0,0
10928,African-American,Greater than 45,M,More than 3,0
4252,Caucasian,Greater than 45,M,1 to 3,0
10950,Caucasian,Greater than 45,M,0,1
8394,African-American,Less than 25,F,0,1
6081,Caucasian,25 to 45,M,1 to 3,0
2922,African-American,Greater than 45,M,More than 3,0
5646,African-American,Less than 25,F,More than 3,1
291,Caucasian,Greater than 45,F,1 to 3,0
9268,Caucasian,25 to 45,F,1 to 3,1
1150,African-American,Greater than 45,F,More than 3,1
4461,Caucasian,Greater than 45,F,More than 3,0
9407,African-American,25 to 45,F,More than 3,0
7904,African-American,25 to 45,M,0,0
496,Caucasian,25 to 45,M,1 to 3,1
1680,Caucasian,Greater than 45,F,More than 3,0
3521,African-American,Less than 25,F,1 to 3,1
10252,African-American,Less than 25,M,0,0
2396,Caucasian,Greater than 45,M,0,0
4328,African-American,Less than 25,F,0,1
9012,Caucasian,Greater than 45,M,1 to 3,0
1481,African-American,25 to 45,F,0,0
10412,Caucasian,Greater than 45,F,0,0
4411,Caucasian,Greater than 45,F,1 to 3,0
22,African-American,25 to 45,F,1 to 3,0
9846,Caucasian,25 to 45,F,1 to 3,1
1611,African-American,Greater than 45,F,More than 3,0
4031,African-American,Greater than 45,M,0,0
9221,Caucasian,Less than 25,F,1 to 3,1
9232,Caucasian,25 to 45,F,1 to 3,1
8155,Caucasian,25 to 45,M,0,0
4073,Caucasian,25 to 45,M,0,0
5733,African-American,Less than 25,F,0,0
2372,African-American,Greater than 45,F,0,0
8085,African-American,Less than 25,F,0,1
9322,African-American,Less than 25,F,1 to 3,1
1538,Caucasian,25 to 45,F,More than 3,0
1239,African-American,25 to 45,M,More than 3,1
2883,African-American,25 to 45,F,More than 3,1
1774,Caucasian,Less than 25,M,1 to 3,0
5934,African-American,25 to 45,F,0,1
6453,African-American,25 to 45,F,More than 3,1
7496,Caucasian,Less than 25,F,0,0
10462,Caucasian,25 to 45,F,0,0
4414,Caucasian,25 to 45,M,0,0
10046,Caucasian,Less than 25,F,0,1
10665,African-American,Greater than 45,F,More than 3,1
8565,African-American,25 to 45,F,More than 3,1
3696,African-American,Less than 25,F,1 to 3,1
7167,African-American,25 to 45,M,1 to 3,0
8056,African-American,25 to 45,M,1 to 3,0
3950,Caucasian,25 to 45,F,1 to 3,1
1296,Caucasian,Greater than 45,F,0,0
6606,African-American,25 to 45,F,0,0
10657,Caucasian,25 to 45,M,1 to 3,0
10406,African-American,25 to 45,F,1 to 3,0
1293,African-American,Less than 25,F,More than 3,1
5051,Caucasian,25 to 45,F,1 to 3,0
1961,Caucasian,25 to 45,F,1 to 3,1
4704,Caucasian,25 to 45,F,1 to 3,1
1483,African-American,25 to 45,M,1 to 3,0
3137,Caucasian,Greater than 45,M,1 to 3,1
8998,Caucasian,25 to 45,F,0,1
9791,Caucasian,Greater than 45,M,More than 3,0
3326,African-American,25 to 45,F,More than 3,0
2130,Caucasian,Greater than 45,M,1 to 3,1
5491,Caucasian,Less than 25,F,0,0
9174,Caucasian,Less than 25,F,0,1
7946,Caucasian,Less than 25,F,0,0
5887,African-American,Less than 25,F,1 to 3,1
9548,Caucasian,Greater than 45,F,More than 3,0
9581,African-American,Less than 25,F,0,0
10889,African-American,Greater than 45,F,More than 3,0
5926,African-American,Greater than 45,M,0,0
5882,African-American,25 to 45,F,0,1
4812,Caucasian,Less than 25,M,0,0
9923,African-American,25 to 45,F,More than 3,1
3166,Caucasian,Less than 25,F,0,1
10007,African-American,Less than 25,F,0,0
7791,African-American,Less than 25,M,1 to 3,1
5416,African-American,25 to 45,M,1 to 3,0
151,African-American,Less than 25,M,1 to 3,1
6794,Caucasian,25 to 45,F,More than 3,1
5479,African-American,Less than 25,F,1 to 3,0
6137,Caucasian,Greater than 45,F,0,0
3005,African-American,Less than 25,F,1 to 3,0
2445,African-American,25 to 45,F,More than 3,1
10531,Caucasian,25 to 45,F,More than 3,1
6231,African-American,Greater than 45,F,1 to 3,0
2217,Caucasian,25 to 45,F,1 to 3,0
10020,Caucasian,25 to 45,F,0,0
1752,Caucasian,Greater than 45,F,0,0
9732,African-American,Less than 25,F,1 to 3,1
1737,African-American,25 to 45,F,More than 3,0
10558,African-American,25 to 45,F,More than 3,1
1954,Caucasian,25 to 45,M,1 to 3,1
552,Caucasian,Less than 25,M,1 to 3,1
432,Caucasian,25 to 45,M,More than 3,0
6571,African-American,Greater than 45,F,More than 3,1
10357,Caucasian,25 to 45,F,1 to 3,0
4122,Caucasian,25 to 45,F,0,0
1760,Caucasian,25 to 45,F,More than 3,1
5914,African-American,25 to 45,F,1 to 3,0
6596,African-American,Greater than 45,F,0,1
7020,Caucasian,25 to 45,F,0,1
3390,Caucasian,Greater than 45,M,0,0
2530,African-American,Less than 25,F,0,1
2956,Caucasian,Greater than 45,M,More than 3,0
886,Caucasian,Greater than 45,M,0,0
9239,African-American,Less than 25,F,1 to 3,1
4434,Caucasian,25 to 45,M,More than 3,1
4439,Caucasian,Less than 25,M,1 to 3,0
9997,African-American,Less than 25,M,0,1
5554,African-American,25 to 45,M,More than 3,0
1470,African-American,Greater than 45,M,More than 3,1
7189,Caucasian,Less than 25,M,0,1
8626,Caucasian,25 to 45,F,More than 3,1
3836,Caucasian,Greater than 45,F,0,0
990,Caucasian,Greater than 45,F,1 to 3,0
5178,African-American,25 to 45,F,1 to 3,0
849,African-American,25 to 45,F,1 to 3,1
10037,African-American,Greater than 45,M,More than 3,1
8249,Caucasian,25 to 45,F,More than 3,1
1082,African-American,Greater than 45,F,More than 3,1
4297,Caucasian,Less than 25,F,0,1
10086,Caucasian,25 to 45,F,1 to 3,1
5915,Caucasian,Less than 25,F,0,1
10269,Caucasian,25 to 45,F,0,0
3212,African-American,25 to 45,F,0,1
9987,African-American,Less than 25,M,0,1
10821,African-American,25 to 45,F,More than 3,1
5809,African-American,Greater than 45,M,More than 3,1
9670,Caucasian,Less than 25,F,0,0
10298,African-American,25 to 45,M,1 to 3,1
354,African-American,Less than 25,F,0,0
2459,African-American,25 to 45,F,0,0
3004,African-American,25 to 45,F,More than 3,1
3872,Caucasian,Less than 25,F,1 to 3,0
5309,Caucasian,25 to 45,M,0,0
6013,Caucasian,25 to 45,F,1 to 3,0
5096,African-American,25 to 45,M,0,0
599,Caucasian,25 to 45,M,1 to 3,0
7495,Caucasian,Greater than 45,M,More than 3,1
7760,African-American,Less than 25,F,1 to 3,1
6641,African-American,Less than 25,F,1 to 3,1
2206,African-American,25 to 45,M,1 to 3,0
8010,Caucasian,Less than 25,M,0,0
6637,Caucasian,25 to 45,M,0,0
3862,Caucasian,25 to 45,M,0,0
2594,African-American,Greater than 45,F,1 to 3,0
6815,African-American,Less than 25,F,1 to 3,0
6140,African-American,25 to 45,F,0,0
1306,African-American,25 to 45,F,More than 3,1
7914,Caucasian,Greater than 45,M,0,0
4541,Caucasian,25 to 45,F,1 to 3,0
9041,Caucasian,25 to 45,M,0,0
821,African-American,25 to 45,F,0,0
5440,African-American,25 to 45,F,1 to 3,1
2691,African-American,Greater than 45,M,0,0
3714,Caucasian,Greater than 45,M,1 to 3,0
1474,African-American,Less than 25,F,0,0
3584,Caucasian,25 to 45,M,0,0
2400,African-American,25 to 45,F,More than 3,0
1513,African-American,25 to 45,F,More than 3,1
4757,African-American,25 to 45,F,1 to 3,1
4615,African-American,Less than 25,M,1 to 3,0
6827,African-American,25 to 45,F,0,1
8673,Caucasian,25 to 45,M,0,0
416,African-American,Greater than 45,F,1 to 3,1
3371,African-American,Less than 25,F,0,0
5586,African-American,25 to 45,F,More than 3,1
1684,Caucasian,Less than 25,F,1 to 3,0
3399,African-American,25 to 45,F,More than 3,0
1904,African-American,25 to 45,F,1 to 3,0
5916,African-American,25 to 45,M,More than 3,1
5330,African-American,25 to 45,M,0,1
9045,Caucasian,Greater than 45,F,0,0
3840,African-American,25 to 45,F,More than 3,0
9588,Caucasian,Greater than 45,F,0,0
9097,African-American,Less than 25,F,More than 3,1
10008,Caucasian,25 to 45,F,1 to 3,1
7219,African-American,25 to 45,F,1 to 3,0
1169,African-American,25 to 45,M,1 to 3,0
6226,Caucasian,25 to 45,M,0,1
867,African-American,25 to 45,M,More than 3,1
10040,African-American,Greater than 45,M,1 to 3,1
4485,African-American,Less than 25,F,1 to 3,1
8552,African-American,25 to 45,F,More than 3,1
2854,African-American,25 to 45,F,More than 3,1
7519,African-American,25 to 45,F,1 to 3,0
3963,Caucasian,Greater than 45,F,1 to 3,0
9635,Caucasian,25 to 45,F,0,0
1408,African-American,25 to 45,M,More than 3,1
8492,African-American,25 to 45,F,More than 3,1
6339,African-American,Greater than 45,M,More than 3,1
5346,African-American,25 to 45,M,More than 3,0
6112,African-American,25 to 45,M,0,1
1433,African-American,Less than 25,F,1 to 3,0
6927,African-American,25 to 45,M,1 to 3,1
738,Caucasian,Less than 25,M,1 to 3,1
8369,Caucasian,Greater than 45,M,More than 3,0
6271,Caucasian,25 to 45,F,1 to 3,0
10188,Caucasian,25 to 45,M,1 to 3,1
9955,African-American,25 to 45,F,0,0
4783,Caucasian,25 to 45,F,1 to 3,1
9516,African-American,25 to 45,F,More than 3,1
7330,African-American,25 to 45,F,1 to 3,1
5787,Caucasian,Greater than 45,M,0,0
138,Caucasian,25 to 45,F,More than 3,1
4853,Caucasian,Greater than 45,M,1 to 3,1
2159,Caucasian,Greater than 45,M,1 to 3,0
10838,African-American,25 to 45,F,1 to 3,1
9907,African-American,Greater than 45,F,More than 3,1
462,African-American,25 to 45,M,0,0
8672,African-American,25 to 45,F,1 to 3,0
7510,African-American,25 to 45,F,0,0
622,Caucasian,25 to 45,M,0,0
8746,Caucasian,25 to 45,F,1 to 3,0
2321,African-American,25 to 45,M,More than 3,1
7977,African-American,Less than 25,M,0,0
1638,African-American,Greater than 45,F,More than 3,1
7823,Caucasian,Greater than 45,F,0,1
5342,Caucasian,Greater than 45,M,1 to 3,0
4204,African-American,25 to 45,F,More than 3,0
720,Caucasian,Greater than 45,F,0,0
6847,African-American,25 to 45,F,More than 3,0
2093,Caucasian,25 to 45,M,0,0
5193,African-American,25 to 45,F,More than 3,1
331,Caucasian,25 to 45,F,More than 3,1
8063,Caucasian,Greater than 45,F,1 to 3,0
9282,African-American,Less than 25,F,0,0
5975,Caucasian,Greater than 45,F,1 to 3,0
6534,African-American,25 to 45,F,More than 3,0
6338,African-American,25 to 45,M,1 to 3,1
9889,African-American,25 to 45,F,More than 3,0
2954,Caucasian,Less than 25,F,0,0
5939,Caucasian,Greater than 45,F,1 to 3,0
685,African-American,Greater than 45,F,1 to 3,1
10656,African-American,Less than 25,F,0,0
10381,African-American,Less than 25,F,1 to 3,1
5449,Caucasian,25 to 45,F,1 to 3,0
7214,African-American,25 to 45,M,More than 3,1
8411,African-American,25 to 45,F,More than 3,0
5187,Caucasian,Greater than 45,F,More than 3,0
5456,African-American,25 to 45,F,More than 3,1
8572,African-American,25 to 45,M,1 to 3,0
4536,Caucasian,25 to 45,F,1 to 3,0
54,African-American,25 to 45,F,More than 3,1
8435,African-American,Less than 25,F,1 to 3,0
8906,Caucasian,Less than 25,F,1 to 3,1
5676,Caucasian,Less than 25,M,0,0
6297,Caucasian,25 to 45,F,More than 3,0
1700,African-American,25 to 45,M,0,1
9303,African-American,25 to 45,M,0,0
2583,Caucasian,25 to 45,F,More than 3,0
10606,Caucasian,25 to 45,M,0,0
9750,African-American,Less than 25,F,0,0
9527,African-American,25 to 45,M,1 to 3,0
7534,Caucasian,25 to 45,F,1 to 3,1
9540,African-American,25 to 45,F,1 to 3,1
565,Caucasian,25 to 45,F,0,1
10947,African-American,Greater than 45,M,More than 3,1
10121,African-American,25 to 45,F,More than 3,1
8655,Caucasian,Greater than 45,F,1 to 3,1
4052,African-American,25 to 45,F,More than 3,0
2724,Caucasian,Greater than 45,F,More than 3,1
10884,Caucasian,25 to 45,F,More than 3,1
7898,African-American,25 to 45,F,1 to 3,0
7424,African-American,25 to 45,F,0,0
475,Caucasian,Greater than 45,M,0,0
8897,African-American,25 to 45,F,0,0
906,Caucasian,Less than 25,F,0,0
10131,African-American,Less than 25,F,1 to 3,0
4872,African-American,25 to 45,F,1 to 3,0
2800,African-American,Less than 25,M,0,0
8802,African-American,25 to 45,M,More than 3,0
4245,African-American,25 to 45,M,0,0
5762,Caucasian,25 to 45,M,0,1
10967,African-American,25 to 45,M,1 to 3,1
1800,African-American,Greater than 45,M,More than 3,0
10326,African-American,25 to 45,F,More than 3,1
8479,African-American,Greater than 45,F,More than 3,1
4384,African-American,Less than 25,F,1 to 3,1
6660,Caucasian,25 to 45,F,1 to 3,1
7178,African-American,25 to 45,F,More than 3,1
1930,Caucasian,Greater than 45,M,1 to 3,0
4754,African-American,Greater than 45,F,1 to 3,0
3759,African-American,25 to 45,F,More than 3,0
4825,African-American,Less than 25,M,0,1
2773,African-American,Greater than 45,M,More than 3,1
2037,African-American,25 to 45,M,0,0
3412,Caucasian,25 to 45,M,0,0
4827,African-American,Greater than 45,F,1 to 3,0
1286,Caucasian,Less than 25,F,1 to 3,1
8050,Caucasian,25 to 45,F,1 to 3,0
8140,African-American,25 to 45,F,More than 3,1
7818,Caucasian,25 to 45,F,1 to 3,0
5140,African-American,25 to 45,M,0,1
918,African-American,25 to 45,F,1 to 3,0
9386,African-American,25 to 45,F,More than 3,1
8168,African-American,Less than 25,M,0,1
1428,African-American,Less than 25,F,1 to 3,0
4881,African-American,25 to 45,F,0,0
8203,African-American,25 to 45,F,1 to 3,1
10004,African-American,25 to 45,M,More than 3,0
10585,African-American,25 to 45,F,1 to 3,0
6389,Caucasian,25 to 45,F,More than 3,1
686,Caucasian,25 to 45,M,0,1
7920,African-American,Less than 25,F,0,0
213,Caucasian,25 to 45,M,1 to 3,1
2170,African-American,Less than 25,F,1 to 3,0
8761,Caucasian,25 to 45,M,More than 3,1
7589,African-American,25 to 45,F,1 to 3,1
1250,African-American,25 to 45,F,More than 3,1
1717,African-American,25 to 45,F,More than 3,1
4335,African-American,25 to 45,F,0,0
4471,Caucasian,25 to 45,F,0,0
10400,Caucasian,Less than 25,M,1 to 3,0
2045,Caucasian,Less than 25,M,1 to 3,0
80,African-American,Less than 25,F,1 to 3,1
7556,Caucasian,Less than 25,M,0,0
1023,Caucasian,Greater than 45,F,1 to 3,0
1198,Caucasian,25 to 45,M,1 to 3,0
9909,African-American,25 to 45,F,More than 3,1
2123,Caucasian,25 to 45,M,1 to 3,1
3536,Caucasian,25 to 45,F,0,1
4907,African-American,25 to 45,F,More than 3,1
803,African-American,Greater than 45,M,More than 3,0
6616,Caucasian,25 to 45,M,1 to 3,1
3394,Caucasian,Less than 25,F,1 to 3,1
4036,African-American,25 to 45,F,1 to 3,0
10554,African-American,Less than 25,F,0,1
4139,African-American,25 to 45,M,More than 3,1
6110,Caucasian,Less than 25,F,0,0
7317,African-American,25 to 45,F,1 to 3,0
8174,African-American,25 to 45,F,1 to 3,1
9640,African-American,25 to 45,M,More than 3,1
6586,Caucasian,Greater than 45,F,More than 3,1
158,Caucasian,25 to 45,M,0,0
7053,African-American,25 to 45,F,0,0
6248,Caucasian,25 to 45,F,1 to 3,0
4105,Caucasian,25 to 45,F,More than 3,1
5974,African-American,Less than 25,F,1 to 3,0
3802,African-American,Greater than 45,M,0,1
10530,African-American,25 to 45,F,1 to 3,0
2353,Caucasian,Greater than 45,M,0,0
6001,African-American,25 to 45,F,More than 3,1
9375,African-American,25 to 45,F,More than 3,1
1651,African-American,Greater than 45,F,1 to 3,1
4183,Caucasian,Greater than 45,F,0,0
9778,African-American,25 to 45,F,0,0
5052,Caucasian,25 to 45,F,0,0
5614,African-American,25 to 45,F,1 to 3,1
6688,Caucasian,25 to 45,F,0,0
222,Caucasian,25 to 45,M,0,0
6281,Caucasian,25 to 45,F,More than 3,0
10161,Caucasian,25 to 45,F,0,0
3068,African-American,25 to 45,F,More than 3,0
5389,African-American,Less than 25,F,1 to 3,0
4100,Caucasian,Less than 25,M,1 to 3,1
3909,Caucasian,25 to 45,F,More than 3,1
8437,African-American,25 to 45,F,More than 3,0
2943,Caucasian,25 to 45,F,0,0
7781,African-American,Less than 25,F,1 to 3,1
7775,African-American,25 to 45,F,1 to 3,0
10376,Caucasian,Greater than 45,M,0,0
7931,African-American,25 to 45,M,More than 3,0
5976,Caucasian,25 to 45,F,1 to 3,1
2382,African-American,Greater than 45,F,More than 3,1
6671,Caucasian,Less than 25,F,0,1
6818,Caucasian,Greater than 45,M,0,1
8141,Caucasian,Less than 25,F,0,0
10389,Caucasian,25 to 45,M,More than 3,0
8475,Caucasian,25 to 45,F,More than 3,1
3618,Caucasian,25 to 45,F,More than 3,1
8361,African-American,25 to 45,F,More than 3,0
4837,Caucasian,25 to 45,M,1 to 3,0
2934,African-American,25 to 45,F,1 to 3,1
10033,African-American,25 to 45,F,More than 3,1
8193,African-American,Less than 25,F,0,1
935,Caucasian,Greater than 45,M,0,0
3794,African-American,Greater than 45,F,0,1
1259,Caucasian,25 to 45,F,More than 3,1
2262,African-American,Less than 25,M,0,1
8681,African-American,25 to 45,F,More than 3,1
5154,African-American,25 to 45,M,More than 3,1
4426,Caucasian,25 to 45,M,0,0
10486,Caucasian,Greater than 45,M,0,0
7276,Caucasian,Greater than 45,M,More than 3,0
9160,African-American,25 to 45,M,More than 3,0
5184,African-American,25 to 45,F,0,0
680,African-American,25 to 45,F,More than 3,0
7794,Caucasian,Less than 25,M,1 to 3,0
6947,African-American,25 to 45,F,More than 3,1
9691,African-American,25 to 45,F,1 to 3,0
6697,Caucasian,25 to 45,M,0,0
4950,African-American,Less than 25,F,0,1
10786,Caucasian,Greater than 45,M,1 to 3,0
1702,African-American,25 to 45,F,More than 3,1
2048,African-American,Less than 25,F,1 to 3,1
3910,African-American,25 to 45,M,More than 3,1
9441,African-American,25 to 45,M,More than 3,1
1993,Caucasian,25 to 45,F,0,1
10112,African-American,25 to 45,M,1 to 3,1
1342,African-American,25 to 45,F,1 to 3,0
3639,African-American,25 to 45,M,0,0
6201,Caucasian,Greater than 45,F,1 to 3,0
1652,Caucasian,Greater than 45,F,1 to 3,0
1065,African-American,25 to 45,F,More than 3,1
6593,African-American,Greater than 45,M,0,0
3897,Caucasian,25 to 45,F,0,1
4715,African-American,25 to 45,F,More than 3,1
8473,Caucasian,25 to 45,M,0,1
8421,African-American,Less than 25,M,0,0
9569,Caucasian,25 to 45,M,0,0
9273,Caucasian,Less than 25,F,More than 3,1
567,Caucasian,Greater than 45,M,1 to 3,0
