id,race,age_cat,c_charge_degree,priors_count,is_recid
9115,Caucasian,Greater than 45,F,More than 3,1
9337,Caucasian,25 to 45,F,1 to 3,0
6719,African-American,25 to 45,F,1 to 3,1
6810,African-American,Less than 25,F,1 to 3,0
5403,African-American,25 to 45,F,More than 3,1
8188,Caucasian,25 to 45,M,1 to 3,0
3776,Caucasian,25 to 45,M,0,0
3464,Caucasian,Less than 25,F,1 to 3,1
423,Caucasian,25 to 45,F,1 to 3,0
2076,African-American,25 to 45,F,More than 3,1
1931,Caucasian,25 to 45,M,0,0
2479,African-American,25 to 45,M,More than 3,1
8375,African-American,Greater than 45,F,More than 3,1
8082,African-American,Greater than 45,F,More than 3,1
3390,Caucasian,Greater than 45,M,0,0
3710,African-American,Less than 25,F,1 to 3,1
5722,African-American,Greater than 45,F,More than 3,0
10043,Caucasian,Greater than 45,F,0,0
8700,African-American,25 to 45,F,More than 3,1
5930,Caucasian,25 to 45,F,0,1
1086,African-American,Less than 25,F,1 to 3,0
10019,African-American,Less than 25,F,1 to 3,1
3763,African-American,25 to 45,F,More than 3,1
7400,African-American,25 to 45,M,1 to 3,0
3324,Caucasian,Greater than 45,M,0,0
2776,Caucasian,25 to 45,M,More than 3,0
2864,African-American,25 to 45,F,More than 3,1
9865,African-American,25 to 45,M,More than 3,0
8910,African-American,Less than 25,F,0,1
8426,Caucasian,Greater than 45,F,0,0
6335,African-American,25 to 45,M,0,0
2990,Caucasian,Greater than 45,M,0,0
6443,Caucasian,25 to 45,F,More than 3,0
9563,Caucasian,Less than 25,F,1 to 3,0
3380,African-American,Greater than 45,F,1 to 3,0
2123,Caucasian,25 to 45,M,0,1
4616,African-American,Less than 25,F,More than 3,1
7983,African-American,Less than 25,M,1 to 3,0
1541,African-American,Less than 25,F,0,0
6084,African-American,25 to 45,F,0,0
7526,Caucasian,Less than 25,M,0,1
5963,Caucasian,25 to 45,F,1 to 3,1
8463,African-American,25 to 45,F,0,0
5451,Caucasian,25 to 45,F,1 to 3,0
6391,African-American,Less than 25,M,1 to 3,1
6259,Caucasian,Greater than 45,M,1 to 3,0
9952,Caucasian,25 to 45,F,0,0
9996,Caucasian,25 to 45,F,0,1
8688,Caucasian,25 to 45,F,0,0
5473,African-American,Less than 25,F,0,0
7246,Caucasian,Less than 25,F,1 to 3,0
6021,Caucasian,25 to 45,M,0,1
8361,African-American,25 to 45,F,More than 3,0
8024,African-American,25 to 45,M,1 to 3,1
4041,African-American,25 to 45,F,1 to 3,0
2809,African-American,25 to 45,F,0,0
5045,Caucasian,25 to 45,F,More than 3,0
8189,Caucasian,Greater than 45,F,0,0
5658,African-American,Less than 25,F,0,1
158,Caucasian,25 to 45,M,0,0
5316,African-American,25 to 45,M,1 to 3,1
7560,Caucasian,25 to 45,F,1 to 3,1
8120,African-American,Greater than 45,M,More than 3,0
6927,African-American,25 to 45,M,1 to 3,1
6703,African-American,25 to 45,F,More than 3,0
5365,Caucasian,Greater than 45,F,0,0
4464,African-American,25 to 45,M,1 to 3,0
156,Caucasian,Less than 25,F,More than 3,1
7979,Caucasian,Greater than 45,F,More than 3,1
7412,Caucasian,25 to 45,F,0,1
2490,African-American,25 to 45,F,More than 3,1
6521,Caucasian,25 to 45,F,More than 3,1
5372,African-American,Greater than 45,F,0,0
8288,African-American,25 to 45,F,More than 3,1
5314,African-American,25 to 45,F,More than 3,0
3291,African-American,Less than 25,M,More than 3,1
8256,African-American,25 to 45,F,More than 3,1
159,Caucasian,25 to 45,F,1 to 3,0
8050,Caucasian,25 to 45,F,1 to 3,0
10571,Caucasian,Less than 25,F,1 to 3,1
3283,Caucasian,Greater than 45,M,0,0
4452,African-American,25 to 45,F,More than 3,1
3676,African-American,Greater than 45,F,1 to 3,0
6649,Caucasian,25 to 45,M,1 to 3,1
7721,African-American,Less than 25,F,0,1
1752,Caucasian,Greater than 45,F,0,0
7293,African-American,25 to 45,M,More than 3,0
8665,African-American,25 to 45,F,More than 3,1
9663,African-American,25 to 45,M,1 to 3,0
6339,African-American,Greater than 45,M,More than 3,1
1534,African-American,25 to 45,F,1 to 3,0
10657,Caucasian,25 to 45,M,1 to 3,0
10514,Caucasian,Less than 25,F,0,0
1239,African-American,25 to 45,M,More than 3,1
8129,African-American,25 to 45,F,More than 3,1
8841,African-American,Less than 25,F,0,1
10770,Caucasian,Greater than 45,F,0,0
2277,Caucasian,25 to 45,M,More than 3,1
7370,African-American,Greater than 45,M,More than 3,1
7286,Caucasian,25 to 45,F,1 to 3,0
9659,African-American,25 to 45,M,0,0
2478,African-American,Greater than 45,F,0,0
4442,Caucasian,Less than 25,F,More than 3,0
9888,African-American,25 to 45,F,More than 3,0
2591,African-American,Less than 25,M,1 to 3,1
4769,Caucasian,25 to 45,F,1 to 3,0
4063,Caucasian,25 to 45,F,More than 3,1
2408,Caucasian,Greater than 45,M,1 to 3,0
2837,African-American,Greater than 45,M,1 to 3,0
4179,African-American,Less than 25,F,0,0
7910,African-American,25 to 45,M,More than 3,0
169,Caucasian,25 to 45,M,More than 3,1
6999,African-American,Less than 25,F,0,0
7534,Caucasian,25 to 45,F,1 to 3,1
4811,Caucasian,Greater than 45,F,1 to 3,0
8988,African-American,Less than 25,F,1 to 3,0
3998,African-American,Greater than 45,F,1 to 3,0
1096,Caucasian,Greater than 45,M,0,0
10556,African-American,25 to 45,F,1 to 3,0
3265,Caucasian,Greater than 45,F,0,0
6433,Caucasian,25 to 45,F,1 to 3,1
8926,African-American,Less than 25,M,1 to 3,1
1757,Caucasian,25 to 45,M,0,0
6884,Caucasian,25 to 45,F,0,0
1908,Caucasian,Less than 25,M,0,1
3087,African-American,Less than 25,F,1 to 3,0
4969,African-American,Less than 25,M,1 to 3,0
6071,African-American,Greater than 45,F,More than 3,0
4371,Caucasian,Greater than 45,M,0,0
2683,Caucasian,Greater than 45,M,0,0
2476,African-American,25 to 45,F,More than 3,1
4624,African-American,25 to 45,F,1 to 3,1
5852,African-American,Greater than 45,F,1 to 3,0
5543,Caucasian,Greater than 45,M,1 to 3,1
8672,African-American,25 to 45,F,1 to 3,0
4939,African-American,Less than 25,F,1 to 3,1
9420,African-American,25 to 45,F,1 to 3,0
10059,African-American,25 to 45,F,More than 3,0
9653,Caucasian,Less than 25,F,1 to 3,0
2070,African-American,25 to 45,M,1 to 3,0
841,Caucasian,Less than 25,F,1 to 3,0
5550,African-American,Less than 25,F,More than 3,1
3865,African-American,Less than 25,M,0,0
10645,African-American,25 to 45,F,0,0
7405,Caucasian,Less than 25,M,More than 3,1
10202,African-American,25 to 45,M,1 to 3,0
10507,Caucasian,25 to 45,F,1 to 3,0
6668,African-American,25 to 45,M,0,1
10580,Caucasian,Less than 25,M,1 to 3,0
9541,African-American,25 to 45,F,1 to 3,1
3858,African-American,25 to 45,F,1 to 3,1
4820,African-American,Greater than 45,F,More than 3,1
288,Caucasian,25 to 45,F,0,1
7392,African-American,Greater than 45,F,1 to 3,0
5010,African-American,25 to 45,F,More than 3,1
487,Caucasian,Greater than 45,F,More than 3,1
10572,African-American,25 to 45,F,More than 3,1
2748,Caucasian,25 to 45,M,0,0
1470,African-American,Greater than 45,M,More than 3,1
2344,African-American,Less than 25,M,1 to 3,1
6605,African-American,Less than 25,F,0,0
9344,African-American,Greater than 45,F,More than 3,1
8105,African-American,Less than 25,F,1 to 3,1
9112,Caucasian,25 to 45,F,More than 3,1
3821,African-American,Greater than 45,F,1 to 3,0
5201,African-American,Less than 25,F,1 to 3,1
9591,African-American,Less than 25,F,1 to 3,1
9729,African-American,25 to 45,F,0,1
171,Caucasian,25 to 45,F,0,0
4450,African-American,Less than 25,F,0,0
7645,African-American,Greater than 45,F,0,1
651,African-American,25 to 45,F,1 to 3,0
6006,African-American,25 to 45,F,More than 3,0
4929,African-American,Greater than 45,M,1 to 3,1
5916,African-American,25 to 45,M,More than 3,1
6946,African-American,Less than 25,F,1 to 3,0
5064,Caucasian,25 to 45,F,1 to 3,1
6888,African-American,25 to 45,M,0,0
3394,Caucasian,Less than 25,F,1 to 3,1
3793,Caucasian,25 to 45,F,1 to 3,1
6393,African-American,Less than 25,M,1 to 3,1
1342,African-American,25 to 45,F,1 to 3,0
4422,African-American,25 to 45,F,0,0
4495,African-American,Less than 25,F,1 to 3,0
9845,African-American,Greater than 45,M,0,1
9183,Caucasian,25 to 45,M,0,0
3880,African-American,Greater than 45,F,0,1
5071,African-American,25 to 45,F,1 to 3,0
9948,African-American,25 to 45,F,More than 3,0
557,African-American,Less than 25,F,More than 3,1
5489,African-American,Less than 25,F,More than 3,1
8964,African-American,25 to 45,M,More than 3,1
2156,Caucasian,Greater than 45,F,1 to 3,1
6332,African-American,Greater than 45,F,0,1
10211,African-American,Less than 25,M,0,0
1888,African-American,Greater than 45,M,More than 3,0
2101,Caucasian,25 to 45,F,More than 3,1
9805,African-American,25 to 45,F,1 to 3,1
4199,Caucasian,Less than 25,F,1 to 3,0
678,African-American,25 to 45,F,1 to 3,0
1699,Caucasian,25 to 45,F,1 to 3,0
1382,African-American,25 to 45,M,0,0
7015,Caucasian,Less than 25,F,0,0
4704,Caucasian,25 to 45,F,1 to 3,1
6804,Caucasian,25 to 45,F,1 to 3,1
5528,Caucasian,25 to 45,F,0,0
6939,Caucasian,Greater than 45,F,1 to 3,0
7515,African-American,Less than 25,F,1 to 3,0
9242,Caucasian,25 to 45,F,0,0
3168,African-American,25 to 45,F,More than 3,1
4383,African-American,Greater than 45,M,More than 3,1
2907,African-American,Less than 25,F,1 to 3,1
9972,African-American,Less than 25,M,0,0
697,African-American,Greater than 45,F,More than 3,1
6827,African-American,25 to 45,F,0,1
9074,African-American,25 to 45,F,1 to 3,0
9750,African-American,Less than 25,F,0,0
6934,African-American,25 to 45,F,0,0
93,African-American,Less than 25,F,1 to 3,0
6064,Caucasian,25 to 45,M,0,0
3646,Caucasian,25 to 45,F,More than 3,1
2764,Caucasian,25 to 45,M,1 to 3,0
4971,African-American,Less than 25,F,1 to 3,0
4890,African-American,Less than 25,M,1 to 3,1
119,African-American,25 to 45,F,0,0
10606,Caucasian,25 to 45,M,0,0
2892,African-American,Greater than 45,F,1 to 3,0
4471,Caucasian,25 to 45,F,0,0
5428,Caucasian,Greater than 45,F,1 to 3,1
8134,Caucasian,Less than 25,M,0,1
2326,African-American,25 to 45,F,More than 3,1
7476,African-American,Greater than 45,M,1 to 3,0
1195,African-American,25 to 45,F,1 to 3,0
9338,African-American,25 to 45,M,0,1
4562,African-American,25 to 45,M,More than 3,0
5832,Caucasian,Greater than 45,F,1 to 3,0
4205,Caucasian,25 to 45,F,0,1
4935,African-American,25 to 45,F,More than 3,1
3329,Caucasian,Less than 25,M,0,1
6863,African-American,25 to 45,F,0,0
6818,Caucasian,Greater than 45,M,0,1
5594,Caucasian,Less than 25,M,1 to 3,1
5964,African-American,Less than 25,F,1 to 3,0
4983,Caucasian,25 to 45,F,More than 3,1
8838,Caucasian,25 to 45,M,0,0
2494,African-American,Less than 25,F,1 to 3,1
1076,Caucasian,Greater than 45,F,1 to 3,0
7955,African-American,Less than 25,F,1 to 3,1
5996,African-American,25 to 45,F,More than 3,1
4439,Caucasian,Less than 25,M,1 to 3,0
8710,African-American,25 to 45,M,1 to 3,0
4236,African-American,25 to 45,F,More than 3,1
3805,Caucasian,25 to 45,F,0,1
10697,Caucasian,Greater than 45,F,1 to 3,1
5173,African-American,25 to 45,M,0,1
3720,Caucasian,25 to 45,F,1 to 3,1
2854,African-American,25 to 45,F,More than 3,1
8475,Caucasian,25 to 45,F,More than 3,1
3230,African-American,Greater than 45,F,More than 3,0
6816,African-American,25 to 45,M,0,0
1334,African-American,25 to 45,F,1 to 3,0
8777,Caucasian,Less than 25,F,1 to 3,0
258,African-American,25 to 45,F,More than 3,0
9747,African-American,25 to 45,F,More than 3,1
537,African-American,Greater than 45,F,1 to 3,0
5518,Caucasian,25 to 45,M,0,1
2724,Caucasian,25 to 45,F,1 to 3,1
210,African-American,25 to 45,F,1 to 3,1
1193,Caucasian,Greater than 45,F,0,0
8518,African-American,Less than 25,F,1 to 3,1
4064,Caucasian,25 to 45,F,1 to 3,0
5332,Caucasian,25 to 45,F,More than 3,0
713,African-American,Greater than 45,M,More than 3,1
9136,African-American,25 to 45,F,More than 3,0
7111,Caucasian,Greater than 45,M,1 to 3,1
4486,Caucasian,25 to 45,F,1 to 3,1
166,African-American,Less than 25,F,1 to 3,1
9260,Caucasian,Greater than 45,F,More than 3,0
1938,Caucasian,25 to 45,M,1 to 3,0
10941,Caucasian,25 to 45,M,0,1
9094,African-American,Less than 25,F,1 to 3,0
6285,Caucasian,25 to 45,F,0,1
1652,Caucasian,Greater than 45,F,1 to 3,0
8638,African-American,25 to 45,F,More than 3,1
1358,African-American,25 to 45,M,1 to 3,1
9018,African-American,25 to 45,M,More than 3,0
4018,African-American,Greater than 45,M,0,0
2207,African-American,Greater than 45,F,More than 3,1
1987,Caucasian,Greater than 45,M,More than 3,0
4864,African-American,25 to 45,F,More than 3,0
6732,Caucasian,Less than 25,F,1 to 3,1
4511,African-American,Greater than 45,F,1 to 3,0
8219,African-American,25 to 45,M,1 to 3,1
7606,Caucasian,25 to 45,M,More than 3,1
10712,African-American,Less than 25,F,1 to 3,0
7815,Caucasian,25 to 45,M,More than 3,1
4128,African-American,Less than 25,M,0,1
10786,Caucasian,Greater than 45,M,1 to 3,0
3369,African-American,Less than 25,F,1 to 3,1
1643,Caucasian,25 to 45,F,0,0
6107,Caucasian,Less than 25,F,0,0
9588,Caucasian,Greater than 45,F,0,0
7819,African-American,Less than 25,M,1 to 3,1
8174,African-American,25 to 45,F,1 to 3,1
10899,Caucasian,25 to 45,M,More than 3,1
5806,Caucasian,25 to 45,F,0,1
1563,African-American,Greater than 45,F,More than 3,0
1435,African-American,25 to 45,M,1 to 3,1
2668,Caucasian,25 to 45,F,1 to 3,0
8187,African-American,Less than 25,M,0,0
1448,Caucasian,Less than 25,M,0,0
6170,African-American,25 to 45,M,More than 3,1
2211,African-American,Less than 25,F,More than 3,1
4014,African-American,25 to 45,F,More than 3,1
6811,African-American,Less than 25,F,1 to 3,1
10494,African-American,Less than 25,M,1 to 3,1
2093,Caucasian,25 to 45,M,0,0
2316,Caucasian,Greater than 45,M,0,0
1770,African-American,Less than 25,F,1 to 3,0
2982,African-American,Greater than 45,F,More than 3,1
5215,Caucasian,25 to 45,F,0,0
4033,African-American,Greater than 45,F,0,0
8225,Caucasian,Greater than 45,M,0,0
6065,African-American,Greater than 45,F,More than 3,0
681,Caucasian,Less than 25,M,0,0
2855,African-American,25 to 45,M,1 to 3,1
10196,Caucasian,25 to 45,F,More than 3,0
5207,Caucasian,25 to 45,F,1 to 3,1
812,African-American,25 to 45,F,0,0
4558,Caucasian,25 to 45,F,0,0
6560,African-American,Greater than 45,F,More than 3,0
5756,African-American,25 to 45,F,More than 3,0
2143,Caucasian,25 to 45,F,0,1
6278,African-American,25 to 45,F,0,0
10454,African-American,25 to 45,F,More than 3,1
2370,African-American,25 to 45,M,0,0
4608,African-American,Less than 25,F,1 to 3,1
8612,African-American,Less than 25,F,More than 3,1
5186,African-American,Greater than 45,F,More than 3,0
3966,African-American,Greater than 45,F,More than 3,1
5251,Caucasian,Less than 25,F,1 to 3,0
7432,Caucasian,25 to 45,F,1 to 3,0
5133,African-American,25 to 45,M,1 to 3,1
8280,African-American,25 to 45,M,More than 3,0
3790,Caucasian,25 to 45,F,1 to 3,0
2291,Caucasian,Greater than 45,M,1 to 3,0
3299,African-American,25 to 45,F,1 to 3,1
7043,African-American,25 to 45,F,0,0
1069,Caucasian,Greater than 45,F,1 to 3,0
10020,Caucasian,25 to 45,F,0,0
5258,Caucasian,Greater than 45,M,1 to 3,0
9891,African-American,25 to 45,F,1 to 3,1
6662,African-American,25 to 45,F,0,0
9085,Caucasian,25 to 45,F,1 to 3,0
2499,Caucasian,Greater than 45,F,1 to 3,1
8890,African-American,25 to 45,F,0,0
5875,African-American,Less than 25,M,0,0
232,Caucasian,25 to 45,M,0,0
3250,Caucasian,Greater than 45,F,1 to 3,0
2711,Caucasian,25 to 45,F,0,1
6661,Caucasian,Less than 25,F,0,0
6783,African-American,Greater than 45,M,More than 3,1
10139,African-American,25 to 45,F,1 to 3,1
9467,African-American,Less than 25,F,0,1
7387,Caucasian,25 to 45,F,More than 3,0
1109,African-American,Greater than 45,F,0,1
9868,African-American,25 to 45,M,1 to 3,0
9617,African-American,25 to 45,F,More than 3,1
7794,Caucasian,Less than 25,M,1 to 3,0
10490,Caucasian,25 to 45,F,0,1
3536,Caucasian,25 to 45,F,0,1
10913,African-American,Less than 25,F,0,1
743,African-American,25 to 45,F,1 to 3,0
5785,African-American,Greater than 45,F,0,0
8422,Caucasian,25 to 45,F,1 to 3,1
9306,African-American,Less than 25,M,0,1
7490,African-American,25 to 45,M,1 to 3,0
440,African-American,25 to 45,F,More than 3,1
2548,African-American,25 to 45,F,1 to 3,1
8675,Caucasian,25 to 45,F,More than 3,0
9275,African-American,Greater than 45,F,0,0
10995,African-American,Less than 25,F,0,0
4171,African-American,Less than 25,F,0,0
248,African-American,Less than 25,F,1 to 3,0
6696,African-American,Less than 25,F,0,0
7266,Caucasian,Less than 25,F,0,0
7292,African-American,25 to 45,F,More than 3,0
5369,African-American,Greater than 45,F,0,0
3736,Caucasian,25 to 45,F,More than 3,0
2372,African-American,Greater than 45,F,0,0
7167,African-American,25 to 45,M,1 to 3,0
8196,Caucasian,Greater than 45,F,More than 3,1
2614,Caucasian,25 to 45,F,More than 3,0
425,Caucasian,Greater than 45,M,1 to 3,0
1543,African-American,25 to 45,M,1 to 3,1
2233,Caucasian,Less than 25,F,1 to 3,1
9664,Caucasian,25 to 45,F,1 to 3,1
8893,African-American,25 to 45,M,0,0
1296,Caucasian,Greater than 45,F,0,0
4381,Caucasian,Greater than 45,M,1 to 3,0
7894,African-American,25 to 45,F,0,0
552,Caucasian,Less than 25,M,1 to 3,1
6997,African-American,25 to 45,M,1 to 3,1
3902,Caucasian,25 to 45,M,More than 3,0
4701,Caucasian,25 to 45,F,More than 3,0
5043,Caucasian,Less than 25,F,0,1
6135,African-American,25 to 45,M,More than 3,1
5921,Caucasian,Greater than 45,M,More than 3,1
9931,African-American,Greater than 45,M,0,0
4144,African-American,25 to 45,F,0,0
3543,Caucasian,25 to 45,F,More than 3,1
4012,African-American,Less than 25,F,1 to 3,0
10925,Caucasian,25 to 45,M,1 to 3,1
6284,African-American,Less than 25,F,0,0
6825,African-American,Greater than 45,F,More than 3,1
1620,Caucasian,Greater than 45,F,0,0
10345,African-American,Greater than 45,F,More than 3,0
10870,Caucasian,Greater than 45,F,1 to 3,1
6226,Caucasian,Greater than 45,M,0,1
9554,Caucasian,25 to 45,M,0,0
2525,Caucasian,25 to 45,F,0,0
6548,African-American,Less than 25,F,1 to 3,1
2649,Caucasian,Greater than 45,F,1 to 3,0
2042,African-American,Greater than 45,F,More than 3,0
5182,Caucasian,Greater than 45,F,1 to 3,0
1205,African-American,Greater than 45,M,0,0
5461,African-American,25 to 45,F,1 to 3,0
3393,African-American,25 to 45,F,More than 3,1
5326,Caucasian,25 to 45,M,1 to 3,1
8598,African-American,Less than 25,F,More than 3,1
10447,Caucasian,Greater than 45,F,1 to 3,0
9038,African-American,25 to 45,F,1 to 3,0
10292,African-American,Less than 25,F,0,0
3521,African-American,Less than 25,F,1 to 3,0
5155,African-American,25 to 45,F,More than 3,1
9484,Caucasian,25 to 45,M,1 to 3,0
10652,African-American,25 to 45,M,1 to 3,0
6489,African-American,25 to 45,F,1 to 3,1
8038,African-American,Greater than 45,F,0,0
10873,African-American,Less than 25,M,More than 3,1
2048,African-American,Less than 25,F,1 to 3,1
10234,African-American,25 to 45,F,1 to 3,1
3223,Caucasian,Greater than 45,F,More than 3,1
10510,Caucasian,25 to 45,F,1 to 3,0
3094,African-American,25 to 45,M,More than 3,1
10077,African-American,Less than 25,M,1 to 3,0
10069,Caucasian,25 to 45,F,0,0
8683,Caucasian,25 to 45,F,1 to 3,0
10230,Caucasian,Greater than 45,M,0,0
3273,African-American,Less than 25,F,1 to 3,0
5761,Caucasian,25 to 45,F,0,0
9332,African-American,25 to 45,F,0,0
2777,African-American,25 to 45,M,1 to 3,0
6368,African-American,25 to 45,F,More than 3,1
7184,African-American,25 to 45,F,1 to 3,1
7231,African-American,25 to 45,M,1 to 3,0
7891,African-American,Greater than 45,M,More than 3,1
10694,African-American,Greater than 45,M,1 to 3,0
10824,African-American,Less than 25,F,1 to 3,1
5929,Caucasian,25 to 45,F,1 to 3,1
7064,African-American,25 to 45,M,More than 3,1
2618,African-American,25 to 45,F,More than 3,1
2536,African-American,Greater than 45,M,More than 3,0
9010,African-American,25 to 45,F,1 to 3,1
3332,African-American,Greater than 45,F,1 to 3,0
115,African-American,25 to 45,F,1 to 3,1
5331,African-American,25 to 45,M,0,0
4226,Caucasian,25 to 45,F,1 to 3,1
2294,Caucasian,Less than 25,F,0,0
8309,African-American,25 to 45,M,More than 3,0
8357,African-American,Less than 25,F,0,0
7198,African-American,Less than 25,F,1 to 3,1
5117,African-American,Less than 25,F,1 to 3,0
753,African-American,Greater than 45,M,0,0
3418,African-American,25 to 45,M,1 to 3,1
2206,African-American,25 to 45,M,1 to 3,0
6056,Caucasian,25 to 45,F,More than 3,1
3422,Caucasian,25 to 45,F,0,1
6380,African-American,25 to 45,F,1 to 3,0
10370,Caucasian,25 to 45,F,0,0
1219,African-American,25 to 45,M,0,0
8353,African-American,25 to 45,M,1 to 3,1
7690,Caucasian,Greater than 45,F,More than 3,1
9064,African-American,25 to 45,F,More than 3,1
9791,Caucasian,Greater than 45,M,More than 3,0
6690,African-American,25 to 45,F,More than 3,1
5068,Caucasian,25 to 45,F,0,0
5633,African-American,25 to 45,M,0,0
1181,African-American,25 to 45,F,More than 3,0
5189,Caucasian,25 to 45,F,1 to 3,0
10183,African-American,25 to 45,M,1 to 3,0
5886,Caucasian,Greater than 45,M,0,0
4978,African-American,25 to 45,F,1 to 3,0
2845,Caucasian,Greater than 45,F,More than 3,1
10748,Caucasian,25 to 45,M,1 to 3,0
10197,African-American,Greater than 45,F,More than 3,1
6595,African-American,Greater than 45,F,0,0
5298,Caucasian,25 to 45,M,More than 3,0
8936,African-American,25 to 45,F,0,0
5914,African-American,25 to 45,F,1 to 3,0
3699,Caucasian,25 to 45,F,1 to 3,0
5074,African-American,25 to 45,M,1 to 3,1
6293,African-American,25 to 45,M,0,0
2650,African-American,Greater than 45,F,0,0
2758,African-American,25 to 45,F,0,0
5695,Caucasian,Greater than 45,M,0,0
7912,Caucasian,Less than 25,F,0,1
5152,African-American,25 to 45,F,1 to 3,1
9258,Caucasian,Greater than 45,M,0,0
3423,Caucasian,25 to 45,F,1 to 3,0
2938,African-American,25 to 45,F,1 to 3,0
5772,Caucasian,Greater than 45,M,1 to 3,1
5989,Caucasian,25 to 45,M,0,0
3631,Caucasian,25 to 45,M,0,0
10136,African-American,25 to 45,F,1 to 3,1
10007,African-American,Less than 25,F,0,0
8452,Caucasian,25 to 45,M,1 to 3,0
10346,African-American,25 to 45,M,More than 3,1
10895,African-American,25 to 45,F,More than 3,1
5728,African-American,25 to 45,F,1 to 3,0
10174,Caucasian,25 to 45,F,0,1
10394,African-American,25 to 45,M,0,0
3881,African-American,25 to 45,F,More than 3,1
8627,African-American,25 to 45,M,0,0
7255,African-American,25 to 45,M,More than 3,0
3963,Caucasian,Greater than 45,F,1 to 3,0
10379,African-American,25 to 45,M,More than 3,1
7968,African-American,25 to 45,F,More than 3,1
6483,Caucasian,Greater than 45,F,More than 3,0
6477,Caucasian,Greater than 45,F,More than 3,1
9372,African-American,Less than 25,F,1 to 3,0
14,Caucasian,25 to 45,F,0,0
6280,African-American,25 to 45,M,0,0
1455,African-American,Greater than 45,F,0,0
10928,African-American,Greater than 45,M,1 to 3,0
9282,African-American,Less than 25,F,0,0
4737,African-American,Greater than 45,F,1 to 3,0
1768,African-American,Greater than 45,F,0,0
3163,Caucasian,25 to 45,M,0,0
5680,African-American,25 to 45,M,More than 3,1
987,African-American,25 to 45,F,More than 3,1
2411,African-American,25 to 45,F,More than 3,0
4104,African-American,Greater than 45,F,0,1
4228,Caucasian,25 to 45,F,More than 3,1
10814,African-American,Greater than 45,F,More than 3,1
3969,African-American,Less than 25,F,1 to 3,0
8149,Caucasian,25 to 45,M,1 to 3,0
659,Caucasian,25 to 45,F,1 to 3,1
7310,Caucasian,25 to 45,F,More than 3,1
2880,Caucasian,Greater than 45,F,More than 3,0
7450,African-American,25 to 45,M,More than 3,1
1622,African-American,Greater than 45,F,1 to 3,0
7099,African-American,25 to 45,F,1 to 3,0
5809,African-American,Greater than 45,M,More than 3,1
7252,African-American,25 to 45,F,1 to 3,1
1913,African-American,Less than 25,F,0,0
8679,African-American,25 to 45,F,1 to 3,0
1077,African-American,Less than 25,F,0,1
7315,African-American,Less than 25,M,1 to 3,1
6877,African-American,25 to 45,F,1 to 3,0
5479,African-American,Less than 25,F,1 to 3,0
7555,Caucasian,Greater than 45,M,0,0
9196,Caucasian,25 to 45,F,0,1
990,Caucasian,Greater than 45,F,1 to 3,0
3476,African-American,25 to 45,M,More than 3,1
5436,Caucasian,Greater than 45,M,1 to 3,0
5449,Caucasian,25 to 45,F,1 to 3,0
8358,African-American,25 to 45,F,0,0
3483,Caucasian,25 to 45,M,0,0
8264,African-American,25 to 45,F,1 to 3,1
9388,Caucasian,Greater than 45,F,0,0
5015,Caucasian,25 to 45,M,0,1
8781,Caucasian,25 to 45,M,More than 3,1
406,African-American,25 to 45,F,More than 3,1
3306,Caucasian,25 to 45,M,1 to 3,0
4203,Caucasian,25 to 45,F,1 to 3,0
10306,Caucasian,Greater than 45,F,1 to 3,1
10543,Caucasian,Greater than 45,M,1 to 3,1
8745,Caucasian,25 to 45,M,1 to 3,1
1557,African-American,Greater than 45,F,0,0
5554,African-American,25 to 45,M,More than 3,0
8797,African-American,Greater than 45,F,0,0
8732,African-American,25 to 45,M,1 to 3,0
10966,Caucasian,25 to 45,M,0,0
2691,African-American,Greater than 45,M,0,0
5827,African-American,Less than 25,M,1 to 3,1
9965,Caucasian,Less than 25,F,1 to 3,0
909,African-American,Less than 25,F,1 to 3,0
4307,African-American,Less than 25,F,1 to 3,0
7331,Caucasian,25 to 45,F,0,1
289,African-American,25 to 45,F,More than 3,1
641,Caucasian,25 to 45,M,0,1
653,Caucasian,25 to 45,F,1 to 3,1
6191,African-American,25 to 45,F,1 to 3,0
10044,Caucasian,25 to 45,M,0,1
3040,African-American,25 to 45,F,1 to 3,0
6442,African-American,Less than 25,M,1 to 3,1
3116,African-American,Less than 25,F,1 to 3,1
10627,Caucasian,25 to 45,F,1 to 3,0
2698,Caucasian,Greater than 45,F,0,1
8684,African-American,Greater than 45,F,0,0
175,Caucasian,25 to 45,F,1 to 3,1
2569,Caucasian,25 to 45,M,0,0
9644,African-American,25 to 45,M,0,0
10586,African-American,25 to 45,M,1 to 3,0
8142,African-American,Less than 25,F,1 to 3,1
1623,African-American,Greater than 45,F,More than 3,0
2292,Caucasian,25 to 45,F,0,0
2448,African-American,Less than 25,F,0,0
2533,Caucasian,Less than 25,M,0,1
4340,African-American,25 to 45,F,1 to 3,1
8619,Caucasian,25 to 45,F,0,0
2099,African-American,25 to 45,F,1 to 3,0
8268,Caucasian,25 to 45,F,More than 3,0
3326,African-American,25 to 45,F,More than 3,0
6733,African-American,25 to 45,F,0,0
10563,African-American,Greater than 45,F,More than 3,0
9465,African-American,25 to 45,F,1 to 3,0
10545,African-American,25 to 45,F,More than 3,0
6154,African-American,25 to 45,M,1 to 3,0
2700,African-American,Less than 25,F,0,0
9296,African-American,25 to 45,F,More than 3,1
7222,Caucasian,25 to 45,F,More than 3,1
